"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"28" "Pancreatic cancer" "15/75" 0.000244363075034423 0.00268799382537866 0 0 2.78551532033426 23.1667282067643 "MAP2K1;CHUK;PIK3R1;VEGFA;IKBKB;CDC42;MAPK9;MAPK8;CDK6;CCND1;RPS6KB1;AKT3;E2F3;KRAS;RAF1"
"29" "Ubiquitin mediated proteolysis" "22/137" 0.000300593710731182 0.00319251251397256 0 0 2.23654514771364 18.1378242554822 "UBE3C;UBE2B;SMURF2;FBXW7;SMURF1;CUL2;SIAH1;CBLC;UBE4A;UBE2QL1;WWP1;UBE4B;PIAS2;PIAS1;UBE2J1;COP1;CDC23;UBE2Q1;TRAF6;CDC27;BTRC;UBE2K"
"30" "Sphingolipid signaling pathway" "20/119" 0.000300914397563594 0.00308938781498623 0 0 2.34076917675148 18.9805592732832 "MAP2K1;ROCK1;ROCK2;PTEN;GNAI3;PIK3R1;PPP2R5C;MAPK9;MAPK8;SPTLC1;PPP2R1B;PPP2R1A;GNAQ;SMPD1;AKT3;GNA12;BCL2;KRAS;RAF1;CERS1"
"31" "Longevity regulating pathway" "18/102" 0.000320565295865137 0.00318497132666007 0 0 2.45780763558905 19.7741059424188 "HSPA8;PRKAA1;CLPB;IRS1;INSR;TSC1;PIK3R1;IGF1;ATG13;FOXO1;IGF1R;ADCY5;RPS6KB1;SESN1;AKT3;SESN2;KRAS;EIF4E"
"32" "Endocytosis" "33/244" 0.000330596814640468 0.0031819943409145 0 0 1.88364765514407 15.0967032315649 "TFRC;VPS4A;CBLC;WASL;IGF1R;CDC42;SNX1;PARD6B;ZFYVE27;RAB11FIP1;KIF5C;KIF5B;KIF5A;RAB11FIP2;SH3GL2;RAB11FIP5;HSPA8;SMURF2;IST1;SMURF1;VPS37C;WWP1;AP2B1;RBSN;IGF2R;RNF41;ARFGAP2;RAB10;TRAF6;CAPZA2;RAB35;IL2RB;FGFR4"
"33" "Prostate cancer" "17/97" 0.000505028131521262 0.00471359589419845 0 0 2.44091548689085 18.5287366413551 "MAP2K1;CHUK;PTEN;PIK3R1;IGF1;FOXO1;IGF1R;IKBKB;CCND1;CCNE1;AKT3;BCL2;E2F3;KRAS;RAF1;SOS2;FGFR1"
"34" "Phosphatidylinositol signaling system" "17/99" 0.000643967641600311 0.0058335892239087 0 0 2.39160406291326 17.5731768020648 "IPPK;MTMR3;ITPR1;PTEN;OCRL;PIK3R1;MTMR4;PIK3C2A;PIP4P2;PIP4P1;SYNJ1;PPIP5K2;PIP4K2C;IP6K1;CALM1;PLCD1;CDS2"
"35" "Apelin signaling pathway" "21/137" 0.000766978228583774 0.00674940841153721 0 0 2.13488400463575 15.3136342827112 "GABARAPL1;MAP2K1;PRKAA1;PDE3B;ITPR1;GNAI3;MYLK3;MYLK;MYLK4;ADCY5;APLN;LIPE;MRAS;CCND1;RPS6KB1;GNAQ;AKT3;KRAS;NOS1;RAF1;CALM1"
"36" "cGMP-PKG signaling pathway" "24/166" 0.000795675833772152 0.00680744880005064 0 0 2.01362553277176 14.3698735424461 "MAP2K1;ROCK1;IRS1;ROCK2;INSR;PDE3B;ITPR1;NFATC3;GNAI3;ATP1B4;ADRB2;MYLK3;MYLK;MYLK4;ADCY5;EDNRA;GNAQ;AKT3;KCNMA1;GNA12;PPIF;RAF1;CALM1;PRKG1"
"37" "Measles" "21/138" 0.000844725152524987 0.00703176613453232 0 0 2.11941383068911 14.9980303765305 "HSPA8;CHUK;PIK3R1;CD3E;IKBKB;MAPK9;CCND3;MAPK8;CCND2;CDK6;CCND1;CCNE1;TRAF3;TRAF6;AKT3;IL2RB;CD28;BCL2;RAB9A;MAP3K7;RAB9B"
"38" "Chronic myeloid leukemia" "14/76" 0.000925299071659321 0.0074997924755545 0 0 2.56560621609735 17.9217691188871 "MAP2K1;CHUK;PIK3R1;CRKL;RUNX1;IKBKB;BCR;CDK6;CCND1;AKT3;E2F3;KRAS;RAF1;SOS2"
"39" "Hepatocellular carcinoma" "24/168" 0.000944585583506835 0.00745980409538731 0 0 1.98965380023876 13.8574696829032 "WNT10B;MAP2K1;WNT2B;FZD4;WNT3A;TXNRD2;FZD6;PTEN;WNT7A;PIK3R1;AXIN2;IGF1R;LRP6;CDK6;CCND1;TERT;APC;RPS6KB1;AKT3;E2F3;KRAS;RAF1;SOS2;WNT4"
"40" "Renal cell carcinoma" "13/69" 0.00112024446572707 0.00862588238609845 0 0 2.62403617132938 17.8282484515752 "EGLN1;MAP2K1;CUL2;PIK3R1;CRKL;VEGFA;CDC42;FLCN;AKT3;RAPGEF1;KRAS;RAF1;SOS2"
"41" "Prolactin signaling pathway" "13/70" 0.00128692008149084 0.00966759475851654 0 0 2.58654994031039 17.2147920488498 "MAP2K1;PIK3R1;ESR2;MAPK9;MAPK8;CCND2;CCND1;AKT3;KRAS;RAF1;SOCS6;SOS2;SOCS5"
"42" "Oocyte meiosis" "19/125" 0.00147888488168987 0.0108451557990591 0 0 2.11699164345404 13.7953060430982 "MAP2K1;ITPR1;IGF1;PPP2R5C;IGF1R;ADCY5;RPS6KA3;RPS6KA6;CDC23;PPP2R1B;YWHAQ;PPP2R1A;CCNE1;CDC27;BTRC;CPEB3;CALM1;CPEB2;YWHAH"
"43" "Shigellosis" "12/65" 0.00205561419740823 0.0147239342512032 0 0 2.57124491107778 15.9087566218268 "IKBKB;CDC42;MAPK9;MAPK8;CHUK;ROCK1;ROCK2;ELMO2;WASL;BTRC;VCL;CRKL"
"44" "Human T-cell leukemia virus 1 infection" "28/219" 0.00211842470453611 0.0148289729317528 0 0 1.78069472532784 10.9638843853005 "CRTC3;PTEN;PIK3R1;CD3E;ADCY5;ELK4;IKBKB;MAPK9;CCND3;MAPK8;CDC23;CCND2;TERT;CCND1;CHEK1;AKT3;CDC27;E2F3;MAP2K1;RANBP3;TBP;CHUK;NFATC3;FOSL1;CCNE1;IL2RB;TBPL1;KRAS"
"45" "Glioma" "13/75" 0.00246001743579448 0.01683745267166 0 0 2.41411327762303 14.5029951601563 "MAP2K1;PTEN;PIK3R1;IGF1;IGF1R;CDK6;CCND1;AKT3;E2F3;KRAS;RAF1;CALM1;SOS2"
"46" "GnRH signaling pathway" "15/93" 0.00248873375306262 0.0166636955639845 0 0 2.24638332285021 13.4692722408995 "MAP2K3;MAP2K1;PRKCD;ITPR1;ADCY5;CDC42;MAPK9;MAPK8;GNAQ;KRAS;RAF1;CALM1;SOS2;MAP3K4;MAP2K6"
"47" "Small cell lung cancer" "15/93" 0.00248873375306262 0.0163091488498572 0 0 2.24638332285021 13.4692722408995 "CHUK;ITGA2;PTEN;LAMC1;PIK3R1;IKBKB;CDK6;CCND1;TRAF3;CCNE1;TRAF6;AKT3;BCL2;RARB;E2F3"
"48" "C-type lectin receptor signaling pathway" "16/104" 0.00298113593276171 0.0191289555685543 0 0 2.14270409256482 12.4607903698458 "ARHGEF12;KSR1;CHUK;PRKCD;ITPR1;NFATC3;PIK3R1;IKBKB;CYLD;MAPK9;MAPK8;MRAS;AKT3;KRAS;RAF1;CALM1"
"49" "Hepatitis B" "22/163" 0.00311274183231674 0.0195658058031338 0 0 1.8797956149495 10.8506527255117 "MAP2K3;MAP2K1;DDX3X;CHUK;NFATC3;PIK3R1;HSPG2;IKBKB;MAPK9;MAPK8;YWHAQ;CCNE1;TRAF3;TRAF6;AKT3;BCL2;E2F3;KRAS;RAF1;MAP3K7;SOS2;MAP2K6"
"50" "Human cytomegalovirus infection" "28/225" 0.00313801133934209 0.0193301498503473 0 0 1.73320953265243 9.99050747826562 "ROCK1;ROCK2;GNAI3;ITPR1;PIK3R1;CX3CL1;CRKL;ADCY5;IKBKB;CCND1;AKT3;GNA12;E2F3;MAP2K6;MAP2K1;ARHGEF12;CHUK;IL10RA;NFATC3;TSC1;VEGFA;CDK6;RPS6KB1;GNAQ;KRAS;CALM1;RAF1;SOS2"
"51" "Cell cycle" "18/124" 0.00325457367810495 0.0196550724089476 0 0 2.02174499056519 11.5799366244299 "CDC6;CDC14A;CDC25A;CDC25B;ORC4;CCND3;STAG1;WEE1;CDC23;CCND2;CDK6;CCND1;YWHAQ;CCNE1;CHEK1;CDC27;E2F3;YWHAH"
"52" "Protein processing in endoplasmic reticulum" "22/165" 0.00361835396131085 0.0214317888477643 0 0 1.85701021355617 10.4396212876048 "HSPA8;TRAM1;SEC24A;HSPA4L;YOD1;UBE4B;PDIA6;RAD23B;SVIP;UBE2J1;SEC61A1;MAPK9;MAPK8;SELENOS;OS9;DNAJC5;LMAN2;DNAJA2;BCL2;SSR1;ATF6;MBTPS2"
"53" "Cushing syndrome" "21/155" 0.00364551086157875 0.0211852329314388 0 0 1.88696199119418 10.5938929063485 "WNT10B;MAP2K1;WNT2B;KMT2A;FZD4;WNT3A;FZD6;ITPR1;GNAI3;WNT7A;AXIN2;ADCY5;CACNA1I;CDK6;CCND1;ARMC5;APC;CCNE1;GNAQ;E2F3;WNT4"
"54" "Gap junction" "14/88" 0.00388016784406844 0.0221313277032052 0 0 2.21575082299316 12.3015757383244 "MAP2K1;ITPR1;GNAI3;HTR2A;GRM1;TUBA4A;ADCY5;TUBA1A;GNAQ;KRAS;DRD1;RAF1;SOS2;PRKG1"
"55" "Insulin resistance" "16/108" 0.00436950835243488 0.0244692467736353 0 0 2.06334468172908 11.2103678559114 "PRKAA1;IRS1;INSR;PRKCD;PTEN;PIK3R1;ACACB;FOXO1;IKBKB;RPS6KA3;MAPK9;RPS6KA6;MAPK8;RPS6KB1;AKT3;OGT"
"56" "Tight junction" "22/170" 0.00518975998753395 0.0285436799314367 0 0 1.80239226609864 9.48250796469802 "ACTR2;PRKAA1;ROCK1;ROCK2;WASL;CLDN2;TUBA4A;AMOT;RUNX1;RAP2C;CDC42;EPB41L4B;MAPK9;PARD6B;MAPK8;TUBA1A;CCND1;PPP2R1B;PPP2R1A;RAPGEF2;AMOTL1;NF2"
"57" "Human immunodeficiency virus 1 infection" "26/212" 0.00523025374516708 0.0282617219914292 0 0 1.7080990171861 8.97314885464659 "GNAI3;ITPR1;PIK3R1;CD3E;CRKL;IKBKB;MAPK9;MAPK8;CHEK1;AKT3;AP1S2;BTRC;MAP3K7;MAP2K6;MAP2K3;MAP2K1;CHUK;NFATC3;WEE1;RPS6KB1;GNAQ;TRAF6;BCL2;KRAS;CALM1;RAF1"
"58" "Regulation of lipolysis in adipocytes" "10/55" 0.00528345380009412 0.0280569615591205 0 0 2.53228665484933 13.2772227559059 "LIPE;IRS1;INSR;PDE3B;AKT3;GNAI3;ADRB2;PIK3R1;PRKG1;ADCY5"
"59" "T cell receptor signaling pathway" "15/101" 0.0055475099082251 0.0289598822327683 0 0 2.06845197054524 10.7443795687046 "MAP2K1;CHUK;NFATC3;PIK3R1;CD3E;IKBKB;CDC42;MAPK9;AKT3;CD28;KRAS;PDCD1;RAF1;MAP3K7;SOS2"
"60" "Hedgehog signaling pathway" "9/47" 0.00561215870841415 0.0288090813698593 0 0 2.66698275351153 13.8224911197136 "CCND2;CCND1;SMURF2;SMURF1;PTCH1;IHH;BCL2;LRP2;BTRC"
"61" "Dopaminergic synapse" "18/131" 0.0058597287113992 0.0295868269362451 0 0 1.91371281549682 9.83581784495341 "ITPR1;GNAI3;PPP2R5C;COMT;ADCY5;MAPK9;MAPK8;PPP2R1B;PPP2R1A;KIF5C;KIF5B;GNAQ;KIF5A;AKT3;DRD1;CALM1;CLOCK;SCN1A"
"62" "Vascular smooth muscle contraction" "18/132" 0.00634226669957271 0.0315067442494902 0 0 1.899214991137 9.6110136442848 "MAP2K1;ARHGEF12;ROCK1;ROCK2;PRKCD;ITPR1;MYLK3;MYLK;MYLK4;ADCY5;EDNRA;ADORA2A;GNAQ;KCNMA1;GNA12;RAF1;CALM1;PRKG1"
"63" "Non-small cell lung cancer" "11/66" 0.00696323450304358 0.0340424797926575 0 0 2.32126276694522 11.5299702533412 "MAP2K1;CDK6;CCND1;RASSF5;AKT3;RARB;E2F3;KRAS;PIK3R1;RAF1;SOS2"
"64" "Hepatitis C" "20/155" 0.00770427320284045 0.0370768147886697 0 0 1.79710665828017 8.74468531341321 "MAP2K1;CHUK;PIK3R1;CLDN2;PIAS1;IKBKB;CDK6;CCND1;PPP2R1B;YWHAQ;PPP2R1A;TRAF3;PSME3;TRAF6;AKT3;E2F3;KRAS;RAF1;SOS2;YWHAH"
"65" "Endometrial cancer" "10/58" 0.00775877779602737 0.0367646701719451 0 0 2.40130631063298 11.6677803710101 "MAP2K1;CCND1;APC;AKT3;PTEN;KRAS;AXIN2;PIK3R1;RAF1;SOS2"
"66" "Colorectal cancer" "13/86" 0.00815678415928446 0.0380649927433275 0 0 2.10533134676427 10.1243390418364 "MAP2K1;AXIN2;PIK3R1;MAPK9;MAPK8;CCND1;APC;RPS6KB1;AKT3;BCL2;KRAS;RAF1;SOS2"
"67" "Calcium signaling pathway" "23/188" 0.00851781605780885 0.0391565275493302 0 0 1.70390564807681 8.12012475193926 "PTGFR;ITPR1;PHKA1;ADRB2;HTR2A;HTR4;CACNA1E;MYLK3;GRM1;MYLK;MYLK4;GRIN1;CACNA1I;EDNRA;ADORA2A;GNAQ;PHKG2;PPIF;DRD1;NOS1;CALM1;MCU;PLCD1"
"68" "RIG-I-like receptor signaling pathway" "11/70" 0.0108068714267643 0.04894877058005 0 0 2.18861918026263 9.9091333353461 "IKBKB;MAPK9;CYLD;MAPK8;DDX3X;RNF125;NLRX1;CHUK;TRAF3;TRAF6;MAP3K7"
"69" "TGF-beta signaling pathway" "13/90" 0.0118296869342097 0.0528049793585012 0 0 2.01176106468586 8.92647165672968 "TGIF2;ROCK1;SMURF2;SMURF1;ACVR2B;DCN;ACVR2A;RGMA;SMAD7;PPP2R1B;RPS6KB1;PPP2R1A;BMPR1A"
"70" "HIF-1 signaling pathway" "14/100" 0.0120104144842394 0.0528458237306535 0 0 1.94986072423398 8.6222473323802 "EGLN1;MAP2K1;TFRC;INSR;CUL2;PIK3R1;IGF1;IGF1R;VEGFA;RPS6KB1;MKNK1;AKT3;BCL2;EIF4E"
"71" "Inflammatory mediator regulation of TRP channels" "14/100" 0.0120104144842394 0.0521015163541654 0 0 1.94986072423398 8.6222473323802 "MAP2K3;PRKCD;ITPR1;ALOX12;PIK3R1;IGF1;HTR2A;ADCY5;MAPK9;MAPK8;GNAQ;P2RY2;CALM1;MAP2K6"
