Enrichr_Libraries_Most_Popular_Genes
kinase activity (GO:0016301)	45/280	2.844602e-07	5.456895e-05	0	0	2.238361	33.73808	IPPK;PANK2;PRKAA1;PKDCC;ROCK1;PANK1;PIK3C2A;IKBKB;RPS6KA3;RPS6KA6;MAPK8;PPIP5K2;CHEK1;AKT3;PDK4;PDK3;ABL2;IP6K1;MAP3K7;PRKG1;CDK17;MAP2K1;KSR1;CHUK;MMD;PRKCD;MINK1;DYRK1B;DCLK1;PGM2L1;HIPK3;SRPK1;HIPK2;BCR;CDK8;WEE1;RPS6KB1;ETNK1;TAOK1;WNK3;NEK10;TNIK;EPHA1;RAF1;CDK5R1
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	41/254	8.440845e-07	1.387916e-04	0	0	2.248152	31.44044	IPPK;PANK2;PRKAA1;PKDCC;ROCK1;PANK1;PIK3C2A;IKBKB;RPS6KA3;RPS6KA6;CHEK1;AKT3;PDK4;PDK3;ABL2;IP6K1;MAP3K7;PRKG1;CDK17;MAP2K1;KSR1;CHUK;MMD;PRKCD;MINK1;DYRK1B;DCLK1;PGM2L1;HIPK3;SRPK1;HIPK2;CDK8;RPS6KB1;ETNK1;TAOK1;WNK3;NEK10;TNIK;EPHA1;RAF1;CDK5R1
ubiquitin conjugating enzyme binding (GO:0031624)	10/29	1.994755e-05	2.869954e-03	0	0	4.802613	51.97582	RNF144B;ZMYM2;ANKIB1;RNF125;RNF138;TRAF6;DCUN1D4;RNF217;DCUN1D1;ARIH1
MAP kinase kinase kinase activity (GO:0004709)	17/78	3.062956e-05	3.917181e-03	0	0	3.035497	31.54958	RET;DDR1;NTRK2;EPHA7;FLT3;INSR;IGF1R;TAOK1;MAP3K21;MAP3K9;EPHA1;RAF1;FGFR4;MAP3K13;MAP3K7;MAP3K4;FGFR1
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	10/35	1.229242e-04	1.414858e-02	0	0	3.979308	35.82946	RNF144B;ZMYM2;ANKIB1;RNF125;RNF138;TRAF6;DCUN1D4;RNF217;DCUN1D1;ARIH1


GO_Cellular_Component_2018
microtubule (GO:0005874)	32/210	4.235037e-05	0.01888827	0	0	2.122297	21.37054	TUBGCP2;ARL3;KATNB1;BICD1;CAMSAP1;TUBA1A;CAPN6;KIF3B;KIF5C;KIF5B;CDC27;KIF5A;KIF1C;KIF21A;KIF1B;FSD1;CLASP1;KIF23;TUBA4A;CYLD;TPPP3;KATNAL1;SELENOS;SYNJ1;APC;TBL1XR1;KIF16B;MAP1A;SARM1;SRPRB;CALM1;CDK5R1
perinuclear region of cytoplasm (GO:0048471)	48/378	8.396375e-05	0.01872392	0	0	1.768581	16.59836	RAB3B;APP;TFRC;SRCAP;CSF1;WWC1;RASEF;VPS4A;PTPRM;BICD1;TNFSF13B;TMEM100;TRMT112;COL4A3BP;ATXN2;RAB40B;CAPN6;KIF5B;VTI1A;PSMF1;ATP7A;EIF4E;DYNC1I1;VTI1B;RAB4B;BDNF;PTCH1;GALNT1;SLC11A2;VPS33B;ANGEL1;M6PR;CIDEB;ADAM10;TSC1;MYRIP;RNF41;VAMP8;TPPP3;SYNJ1;APC;TRAF6;RAPGEF2;NF2;LCP1;PAFAH1B1;LIMS1;CDK5R1
endoribonuclease complex (GO:1902555)	6/13	1.497979e-04	0.02226995	0	0	6.428112	56.60739	AGO3;AGO4;POP4;AGO1;DICER1;TARBP2
RISC-loading complex (GO:0070578)	5/9	1.869124e-04	0.02084073	0	0	7.737543	66.42580	AGO3;AGO4;AGO1;DICER1;TARBP2
RISC complex (GO:0016442)	5/9	1.869124e-04	0.01667258	0	0	7.737543	66.42580	AGO3;AGO4;AGO1;DICER1;EIF4E
RNAi effector complex (GO:0031332)	5/9	1.869124e-04	0.01389382	0	0	7.737543	66.42580	AGO3;AGO4;AGO1;DICER1;EIF4E
endoplasmic reticulum subcompartment (GO:0098827)	6/14	2.462305e-04	0.01568840	0	0	5.968961	49.59755	FKBP1A;REEP1;RAB10;ZFYVE27;RTN4;RNF41
microtubule cytoskeleton (GO:0015630)	47/388	2.996412e-04	0.01670500	0	0	1.687103	13.68734	TUBGCP2;KATNB1;CAMSAP1;ACTR1A;TUBA1A;KIF3B;PPP2R1A;KIF5C;PODXL;KIF5B;CHORDC1;CDC27;KIF5A;MAP7;KIF1C;KIF21A;KIF1B;FSD1;MAP4;HOXC8;CEP55;CLASP1;RAB11FIP5;ESRRA;SEPT11;GAS2L3;ANXA11;KIF23;NAV1;TUBA4A;SEPT2;CYLD;EML6;THAP6;TPPP3;LATS2;SYNJ1;APC;KATNAL1;KIF16B;MAP1A;CDC42EP2;SARM1;MMS19;PHIP;TACC1;CDK5R1
recycling endosome (GO:0055037)	20/119	3.009144e-04	0.01491198	0	0	2.340769	18.98056	RAB4B;TFRC;ATG9A;SLC11A2;MYO5A;NSG1;FCHSD1;VAMP8;RAP2C;RAB10;ZFYVE27;TUBA1A;FCHSD2;SLC9A6;RAB35;DENND6A;AVL9;DYNC1I1;VTI1B;RAB11FIP5
protein kinase complex (GO:1902911)	4/6	3.529476e-04	0.01574146	0	0	9.285051	73.80864	CAB39;IRS1;INSR;NEK10


GO_Biological_Process_2018
protein phosphorylation (GO:0006468)	86/470	5.454448e-16	2.783405e-12	0	0	2.548450	89.56510	RET;DDR1;APP;DYRK2;CCNT1;FLT3;MYLK3;MYLK4;IGF1R;IKBKB;LIPE;RPS6KA3;RPS6KA6;FASTK;AKT3;CHEK1;PIM1;TLK1;PDK3;PIM3;MAP3K9;STK32A;MAP3K7;PSKH1;MAP2K1;KSR1;CHUK;PRKCD;MINK1;DYRK1B;ADAM10;PHKA1;NRBP1;CDC25B;UHMK1;BCR;TGFBR3;LATS2;CCNE1;SIK1;TNIK;EPHA1;SGK1;RAF1;PRKAA1;USP15;PKDCC;CAB39;ROCK2;MAPK9;STK33;MAPK8;NUAK2;RELN;IRAK2;MKNK1;STK38;PHKG2;ABL2;MAP3K21;RICTOR;CLSPN;FNIP2;MAP2K6;CDK17;NTRK2;DMPK;INSR;HIPK3;DCLK1;HIPK2;SRPK1;SMAD7;CDK8;SNRK;CDK6;ABI2;RPS6KB1;TAOK1;WNK3;NEK10;MAP3K13;FGFR4;CDK5R1;FGFR1;BMPR1A
phosphorylation (GO:0016310)	63/386	6.615475e-10	1.687939e-06	0	0	2.273154	48.04638	RET;APP;PANK2;DYRK2;CCNT1;MYLK3;IKBKB;LIPE;RPS6KA3;RPS6KA6;FASTK;AKT3;CHEK1;PIM1;TLK1;PIM3;MAP3K9;MAP2K1;EPHA7;KSR1;CHUK;PRKCD;MINK1;DYRK1B;ADAM10;PHKA1;NRBP1;CDC25B;BCR;LATS2;CCNE1;SIK1;TNIK;SGK1;RAF1;PRKAA1;ROCK2;MAPK9;MAPK8;NUAK2;IRAK2;MKNK1;STK38;PHKG2;MAP3K21;FNIP2;CDK17;DMPK;INSR;HIPK3;DCLK1;HIPK2;SRPK1;CDK8;SNRK;CDK6;RPS6KB1;TAOK1;WNK3;NEK10;MAP3K13;FGFR1;BMPR1A
ubiquitin-dependent protein catabolic process (GO:0006511)	57/341	1.747287e-09	2.972136e-06	0	0	2.328070	46.94600	PPP1R11;UBE3C;CBLC;TNFAIP1;FBXO21;FBXO22;TRIM9;PSMD7;CDC23;CDC27;ARIH1;BTRC;RNF111;RNF43;AREL1;USP44;UBE4A;UBE4B;ARMC8;PPP2R5C;FBXO10;PSMA5;RNF144B;RNF125;TBL1XR1;PSME3;CLOCK;CACUL1;AMER1;KLHL18;KLHL15;CUL2;VPS4A;UBR3;ZNRF2;RNF213;ZNRF3;OS9;HECTD4;RNF217;RBBP6;PSMF1;ANKIB1;RANBP3;UBE2B;SMURF2;SMURF1;SIAH1;WWP1;BFAR;CHFR;ABTB2;APC;RLIM;UBAP1;UBE2K;SPSB4
modification-dependent protein catabolic process (GO:0019941)	32/141	4.140635e-09	5.282416e-06	0	0	3.160868	61.01240	PPP1R11;KLHL15;CBLC;UBR3;FBXO21;FBXO22;CDC23;RNF213;ZNRF3;OS9;RNF217;RBBP6;PSMF1;ARIH1;BTRC;ANKUB1;RNF43;AREL1;RANBP3;UBE2B;SMURF2;SMURF1;SIAH1;UBE4A;UBE4B;BFAR;FBXO10;CHFR;RNF144B;RNF125;RLIM;UBE2K
cellular protein modification process (GO:0006464)	118/1001	5.056845e-08	5.161016e-05	0	0	1.641812	27.58234	APP;CCNT1;CSF1;FBXO27;DCAF8;FBXO21;DCAF5;FBXO22;MYLK3;DCAF7;LIPE;RPS6KA3;PTAR1;RPS6KA6;PSMD7;PPP2R1A;AKT3;CHEK1;PIM1;PIM3;MAP3K9;BTRC;MAP2K1;FBXW7;PRKCD;COG3;ADAM10;DYRK1B;PHKA1;FBXO10;PDIA6;NRBP1;CDC25B;BCR;CCNE1;PSME3;SIK1;TNIK;RAF1;MTMR3;CUL2;DCUN1D1;COPS7B;MTMR4;NUAK2;MAN2A2;IRAK2;STK38;ABL2;MAP3K21;PSMF1;SOCS6;SOCS5;LHPP;WDTC1;CDK17;DMPK;ZBTB16;INSR;ST8SIA3;DCLK1;SRPK1;PTPRD;CDK8;CDK6;WNK3;CALU;MAP3K13;FGFR1;BMPR1A;RET;PTPRR;DYRK2;PTEN;PTPRM;LAMC1;IKBKB;PPP6C;FASTK;TLK1;KSR1;CHUK;MINK1;WIPI2;DUSP9;PSMA5;PPM1A;LATS2;GAN;B3GNT2;SGK1;PHLPP2;PRKAA1;ROCK2;GLRX;PPM1D;FSTL1;FBXL20;MAPK9;MAPK8;MKNK1;PHKG2;DCAF10;FNIP2;USP25;HS3ST5;HIPK3;HIPK2;SNRK;RPS6KB1;TAOK1;MGAT4A;NEK10;ASB7;PTPN4;SPSB4;PTPN3;ASB1
positive regulation of transcription, DNA-templated (GO:0045893)	128/1120	8.056302e-08	6.851885e-05	0	0	1.591723	25.99956	APP;PID1;CCNT2;CRTC3;CCNT1;CD80;RORA;RBPJ;FGF1;FGF2;ELK4;HOXA10;RPS6KA3;ZNF609;SALL1;MYB;CHEK1;EPC1;BTRC;ATXN7L3;RNF111;MAP2K3;SUPT16H;MAP2K1;RFX3;DYRK1B;ATP1B4;PIAS2;PIAS1;RUNX1;KARS;CCNE1;TBL1XR1;TBPL1;PHIP;UBE2V1;ATF6;CLOCK;CASZ1;KMT2A;CREBL2;PIK3R1;FOXO1;NPAS3;TASP1;RPRD1B;NDP;OTX1;ZNF423;RREB1;BCL9L;WNT4;BPTF;TFAP2A;ESRRA;ZFHX3;POU2F1;BCL11B;FZD4;WNT3A;ZBTB16;HMGA1;NFATC3;HMGA2;ESRRG;IGF1;ESR2;FOSL2;SMAD7;FOSL1;CDK8;LHX3;AGO1;LHX1;CREBRF;MMS19;OGT;NFE2L1;PHF19;BMPR1A;RET;CSRNP1;DDX3X;SETD3;THRB;ONECUT2;ELL;MEOX2;LITAF;IRF2BPL;IKBKB;FLCN;ING2;MYBL1;TEAD1;GABPA;YWHAH;CHUK;ETV1;DCN;RGMA;PPM1A;TRAF6;TET3;TFEC;RARB;YAP1;PLAG1;PTH;NR2C2;DLL1;LRP6;PLAGL1;TP53INP1;E2F3;E2F7;TAF15;PCGF5;MACC1;WNT7A;ACVR2A;VEGFA;HIPK2;SKI;KLF7;RYBP;NFIC;NAA15
regulation of transcription from RNA polymerase II promoter (GO:0006357)	159/1478	1.121867e-07	8.178414e-05	0	0	1.498298	23.97742	APP;PID1;CCNT2;CRTC3;CCNT1;MYT1L;WWC1;RORA;NUCKS1;RBPJ;FGF1;FGF2;ARHGAP35;ELK4;HOXA10;RPS6KA3;ZNF609;SALL1;CCND1;MYB;EPC1;RNF111;SSU72;RFX3;ATP1B4;KCTD1;DICER1;HCFC2;POU3F2;RUNX1;DMTF1;TBL1XR1;TBPL1;PHIP;ZNF831;CLOCK;ATF6;KMT2A;SRCAP;PIK3R1;FOXO1;PHF21A;NPAS3;ZBTB2;HMBOX1;ZNF704;RPRD1B;OTX1;RREB1;SKIL;BCL9L;BPTF;TFAP2A;ESRRA;ZFHX3;CBX6;TFAP2D;CBX5;POU2F1;BCL11B;CBX4;SMURF2;WNT3A;SMURF1;ZBTB16;PTCH1;CBX2;HMGA1;NFATC3;HMGA2;IGF1;ESR2;FOSL2;SMAD7;FOSL1;CDK8;LHX3;AGO1;CREBRF;MAFK;CPEB3;BRWD1;OGT;NFE2L1;CC2D1B;BMPR1A;CSRNP1;TENM2;DDX3X;SETD3;THRB;ONECUT2;BHLHE41;TFCP2L1;CHD2;MEOX2;LITAF;IRF2BPL;IKBKB;TMEM100;FLCN;ZMYM2;MYBL1;ZNF367;TEAD1;GABPA;ZHX3;TGIF2;CHUK;EED;ETV1;MED26;ZHX1;DCN;RGMA;NCOR2;TGFBR3;PPM1A;TRAF6;MED20;TET3;TFEC;RARB;YAP1;USP15;PLAG1;PTH;SATB2;FOXK1;TRAK1;NR2C2;FSTL1;DLL1;LRP6;DLL4;MNT;ELMSAN1;PLAGL1;CREG1;E2F3;FNIP2;E2F7;SPEN;USP9X;PCGF5;MBD1;MACC1;WNT7A;ACVR2B;ACVR2A;GATAD2A;TARBP1;VEGFA;HIPK2;SKI;KLF7;NFIC;PDCD4;PPIL4
protein ubiquitination (GO:0016567)	69/506	1.885384e-07	1.202640e-04	0	0	1.899215	29.40738	UBE3C;FBXO27;CBLC;TNFAIP1;FBXO21;FBXO22;BACH2;NPEPPS;PSMD7;ARIH1;BTRC;RNF111;ANKUB1;ARRDC4;RNF43;AREL1;FBXW7;UBE4A;UBE4B;FBXO10;RNF41;PSMA5;RNF144B;RRAGA;RNF125;SELENOS;GAN;PSME3;TRAF6;PEX5;UBE2V1;CACUL1;KLHL18;KLHL15;PELI2;CUL2;UBR3;FBXL20;ZNRF2;RNF213;ZNRF3;HECTD1;OS9;RNF138;HECTD4;RNF217;RBBP6;PSMF1;ANKIB1;UBE2B;SMURF2;USP9X;KLHL26;SMURF1;SIAH1;WWP1;KLHDC8B;BFAR;CHFR;MIB1;ABTB2;UVSSA;KBTBD2;RLIM;BCL2;RNF183;UBE2K;SPSB4;ASB1
positive regulation of gene expression (GO:0010628)	93/771	5.064452e-07	2.871544e-04	0	0	1.679980	24.35274	RET;APP;PID1;DDX3X;SETD3;CSF1;CD80;RORA;CD3E;FGF2;IKBKB;TRMT112;EPB41L4B;ING2;SALL1;MYB;EPC1;BTRC;ATXN7L3;MYBL1;TEAD1;RNF111;GABPA;YWHAH;MAP2K3;MAP2K1;TBP;CHUK;RFX3;DYRK1B;PIAS2;PIAS1;RUNX1;PPM1A;KARS;CCNE1;TBL1XR1;PHIP;UBE2V1;CLOCK;YAP1;PRKAA1;CASZ1;KMT2A;ROCK1;ROCK2;CREBL2;PIK3R1;FOXO1;NPAS3;LRP6;DLL4;MAPK9;MAPK8;TP53INP1;TASP1;NDP;DRD1;ZNF423;RREB1;WNT4;BPTF;TFAP2A;NTRK2;ZFHX3;TAF15;FZD4;WNT3A;ZBTB16;SAMD4A;HMGA1;WNT7A;HMGA2;ESRRG;IGF1;ESR2;VEGFA;HIPK2;MYO1C;RYBP;LHX3;RPS6KB1;LHX1;FUBP1;CD28;KRAS;MMS19;NAA15;CPEB3;FGFR4;NFE2L1;LIMS1;PHF19
regulation of cell migration (GO:0030334)	48/316	6.410320e-07	3.271186e-04	0	0	2.115581	30.16858	RET;KANK1;CSF1;SEMA3D;SEMA3A;PTEN;PTPRJ;LDLRAD4;FGF1;CX3CL1;MYLK;AMOT;IGF1R;FLCN;PARD6B;DACH1;PODXL;FAM110C;TP53INP1;GNA12;PLXNA2;HAS2;PLXNC1;DRD1;SLIT2;SRGAP1;SCAI;PLXNA4;INSR;ARHGEF39;MINK1;ADAM10;IGF1;VEGFA;RNF41;SMAD7;RAP2C;MYO1C;APC;MYADM;NF1;PLXNB1;AMOTL1;NF2;EPHA1;SGK1;RECK;VCL


WikiPathways_2019_Human
Insulin Signaling WP481	37/160	1.463590e-10	6.908145e-08	0	0	3.220752	72.93380	SNAP25;PRKAA1;STXBP3;IRS1;STXBP1;PTEN;CBLC;PIK3R1;PIK3C2A;FOXO1;IGF1R;IKBKB;LIPE;RPS6KA3;MAPK9;RPS6KA6;MAPK8;KIF5B;GRB10;MAP3K9;MAP3K7;EIF4E;MAP3K4;MAP2K6;MAP2K3;MAP2K1;INSR;PRKCD;MINK1;TSC1;MYO1C;RPS6KB1;RAPGEF1;RAF1;MAP3K13;SGK1;SOS2
TGF-beta Signaling Pathway WP366	32/132	7.107160e-10	1.677290e-07	0	0	3.376382	71.12264	YAP1;APP;ROCK1;PIK3R1;CDC42;MAPK9;MAPK8;CCND1;TERT;PRKAR2A;SNIP1;BTRC;MAP3K7;SKIL;RNF111;MAP2K6;MAP2K3;MAP2K1;SMURF2;SMURF1;ITGA2;WWP1;PIAS2;PIAS1;SMAD7;TGFBR3;SKI;PPM1A;TRAF6;SIK1;RAF1;DCP1A
MAPK Signaling Pathway WP382	46/246	1.740240e-09	2.737977e-07	0	0	2.604344	52.52764	PTPRR;FGF1;FGF2;CACNA1E;CRKL;ELK4;IKBKB;CDC42;RPS6KA3;CACNA1I;MAPK9;FGF7;MAPK8;FGF9;MKNK1;AKT3;GNA12;MAP3K7;MAP3K4;MAP2K6;MAP2K3;HSPA8;NTRK2;MAP2K1;CHUK;BDNF;CACNA2D1;PRKCD;NFATC3;DUSP9;CDC25B;PPM1A;MRAS;CACNB4;TAOK1;TRAF6;FGF18;NF1;RAPGEF2;KRAS;RAF1;FGFR4;MAP3K13;LAMTOR3;SOS2;FGFR1
Breast cancer pathway WP4262	32/154	3.952383e-08	4.663812e-06	0	0	2.894042	49.33289	NOTCH2;WNT2B;PTEN;PIK3R1;FGF1;FGF2;DLL1;IGF1R;LRP6;DLL4;FGF7;CCND1;FGF9;AKT3;E2F3;WNT4;WNT10B;MAP2K1;WNT3A;FZD6;WNT7A;IGF1;AXIN2;ESR2;CDK6;APC;RPS6KB1;FGF18;KRAS;RAF1;SOS2;FGFR1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	28/132	1.744195e-07	1.646520e-05	0	0	2.954334	45.97477	PRKAA1;THRB;IRS1;CBLC;PIK3R1;PIK3C2A;FOXO1;RPS6KA3;MAPK9;RPS6KA6;MAPK8;RICTOR;MAP3K9;MAP3K7;EIF4E;MAP3K4;MAP2K6;MAP2K3;MAP2K1;INSR;MINK1;TSC1;RPS6KB1;FASN;RAPGEF1;RAF1;MAP3K13;SOS2
DNA Damage Response (only ATM dependent) WP710	25/110	1.954713e-07	1.537708e-05	0	0	3.165358	48.89799	WNT2B;IRS1;PTEN;PIK3R1;PIK3C2A;CDC42;MAPK9;CCND3;MAPK8;CCND2;CCND1;AKT3;MAP3K7;MAP3K4;WNT4;WNT10B;WNT3A;INSR;WNT7A;PPP2R5C;FOSL1;APC;BCL2;KRAS;SOS2
ESC Pluripotency Pathways WP3931	25/116	5.725465e-07	3.860599e-05	0	0	3.001633	43.14299	WNT2B;PTEN;FGF1;FGF2;LRP6;FGF7;FGF9;AKT3;MAP2K6;WNT4;MAP2K3;WNT10B;ACTR2;MAP2K1;FZD4;WNT3A;FZD6;WNT7A;SMAD7;APC;FGF18;RAF1;FGFR4;FGFR1;BMPR1A
