"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"11" "microtubule binding (GO:0008017)" "29/195" 0.000146836169573117 0.0153644028344235 0 0 2.07128062281266 18.2815227109801 "TUBGCP2;ARL3;KATNB1;CAMSAP1;CAPN6;FNTA;KIF3B;KIF5C;KIF5B;CHORDC1;KIF5A;KIF1C;KIF21A;KIF1B;MAP4;FSD1;DYNC1I1;CLASP1;GAS2L3;STARD9;KIF23;REEP1;EML6;APC;KIF16B;VAPB;MAP1A;CCDC88C;PAFAH1B1"
"12" "GTPase regulator activity (GO:0030695)" "37/275" 0.000165580161026258 0.0158818971117685 0 0 1.8738921245885 16.3142081326395 "USP6NL;ARL2;ARHGAP18;WASL;ARHGAP5;IPO7;ARHGAP35;ARHGAP12;RIC8A;SYDE2;RGS5;SYDE1;ARHGAP42;ARHGAP20;STXBP5;NCKAP1L;SLIT2;RGS8;SRGAP1;EVI5;RANBP3;ELMOD1;TBC1D9;OCRL;AXIN2;ARHGAP26;ADAP1;ARFGAP2;BCR;ARHGAP32;TBC1D20;GNAQ;CDC42EP2;NF1;RAPGEF2;PLXNB1;CPEB2"
"13" "tubulin binding (GO:0015631)" "35/255" 0.000166128684586993 0.0147087781507406 0 0 1.91162816101371 16.6364178903813 "TUBGCP2;ARL3;DIXDC1;KATNB1;CAMSAP1;CAPN6;FNTA;KIF3B;KIF5C;FAM110C;KIF5B;CHORDC1;KIF5A;KIF1C;KIF21A;KIF1B;MAP4;FSD1;DYNC1I1;CLASP1;RAB11FIP5;GABARAPL1;GAS2L3;STARD9;KIF23;REEP1;EML6;TPPP3;APC;KIF16B;VAPB;MAP1A;CCDC88C;PAFAH1B1;CDK5R1"
"14" "1-phosphatidylinositol-3-kinase activity (GO:0016303)" "11/43" 0.000169782497315371 0.0139585467435708 0 0 3.56286843298568 30.9292336736431 "FGF7;FGF9;IRS1;FGF18;FRS2;PIK3R1;FGF1;PIK3C2A;FGFR4;FGF2;FGFR1"
"15" "frizzled binding (GO:0005109)" "10/37" 0.000204410040157462 0.0156850637480826 0 0 3.7642098923436 31.9784031495029 "RNF43;WNT10B;WNT2B;ZNRF3;WNT3A;PTCH1;WNT7A;NDP;LRP6;WNT4"
"16" "insulin receptor binding (GO:0005158)" "7/19" 0.000226322133330079 0.0162810484664325 0 0 5.13121243219469 43.0690942925816 "SNX1;IRS1;GRB10;PHIP;IGF1;PIK3R1;IGF1R"
"17" "phosphoprotein phosphatase activity (GO:0004721)" "22/136" 0.000270306224525239 0.0183013214369735 0 0 2.2529903326233 18.5104673611552 "PHLPP2;PTPRR;MTMR3;EYA1;EYA4;PTEN;CTDSPL;PPM1H;PTPRM;PTPRJ;PPM1K;MTMR4;PPM1D;DUSP9;PPM1E;CDC14A;CDC25A;CDC25B;PPP6C;PPM1A;LHPP;PTPN3"
"18" "protein tyrosine kinase activity (GO:0004713)" "22/147" 0.000809177594720186 0.0517424117512741 0 0 2.08439921929775 14.8398638609964 "RET;DDR1;NTRK2;EPHA7;PKDCC;DYRK2;FLT3;INSR;ERLIN2;FGF1;FGF2;IGF1R;BCR;FGF7;WEE1;ZMYM2;FGF9;FGF18;ABL2;EPHA1;FGFR4;FGFR1"
"19" "phosphatidylinositol kinase activity (GO:0052742)" "11/51" 0.000827387570365283 0.0501222680784443 0 0 3.0039871101644 21.3200094467994 "FGF7;FGF9;IRS1;FGF18;FRS2;PIK3R1;FGF1;PIK3C2A;FGFR4;FGF2;FGFR1"
"20" "protein kinase binding (GO:0019901)" "55/495" 0.000831442690258435 0.0478495268243729 0 0 1.54750851129681 10.975469181411 "RET;DDR1;PTPRR;IRS1;FLT3;PDE3B;PTPRJ;CD3E;BICD1;IGF1R;IKBKB;GHR;CCND3;SPRED1;CCND2;CCND1;GNAT1;MAP2K3;EPHA7;PRKCD;ADAM10;ATG13;CDC25A;TUBA4A;CDC25B;TRAF6;SIK1;EPHA1;RAF1;CACUL1;PPM1D;CDC42;PARD6B;RNF138;PRKAR2A;STK38;RICTOR;RBBP6;RAB11FIP2;PDLIM5;MAP2K6;SLC12A2;NTRK2;INSR;SKI;CYLD;APC;NBR1;MAP3K13;CALM1;FGFR4;LIMS1;RAD9A;CDK5R1;FGFR1"
"21" "thiol-dependent ubiquitin-specific protease activity (GO:0004843)" "14/76" 0.000925299071659321 0.0507152014990419 0 0 2.56560621609735 17.9217691188871 "OTUD4;OTUB2;USP14;USP25;USP15;USP49;USP31;USP42;USP3;USP44;USP12;YOD1;USP19;CYLD"
"22" "transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)" "35/280" 0.000962610787804209 0.0503620462164839 0 0 1.74094707520891 12.0923770790636 "PRDM4;ONECUT2;MYT1L;PLAG1;BHLHE41;RBPJ;MEOX2;NR2C2;LITAF;ZBTB2;ELK4;HOXA10;DACH1;MYB;OTX1;TEAD1;SKIL;MYBL1;GABPA;TFAP2A;ZFHX3;MYEF2;BCL11B;NFATC3;HMGA2;ETV1;FOSL2;FOSL1;KLF7;NFIC;TFEC;TBPL1;ATF6;CLOCK;NFE2L1"
"23" "GTPase activator activity (GO:0005096)" "32/249" 0.00097919475236451 0.0490023113031109 0 0 1.78988936246378 12.4017496263838 "USP6NL;ARHGAP18;ARHGAP5;ARHGAP35;ARHGAP12;RIC8A;SYDE2;RGS5;SYDE1;ARHGAP42;ARHGAP20;STXBP5;NCKAP1L;RGS8;SRGAP1;EVI5;RANBP3;ELMOD1;TBC1D9;OCRL;AXIN2;ARHGAP26;ADAP1;ARFGAP2;BCR;ARHGAP32;TBC1D20;GNAQ;CDC42EP2;NF1;RAPGEF2;PLXNB1"
"24" "protein serine/threonine phosphatase activity (GO:0004722)" "12/61" 0.00115912003120355 0.0555894648298036 0 0 2.73985113475501 18.5216516430844 "PHLPP2;PPP6C;PPM1A;MTMR3;PTEN;SSU72;CTDSPL;PPM1K;MTMR4;PPM1D;PPM1E;CDC14A"
"25" "transmembrane receptor protein tyrosine kinase activity (GO:0004714)" "12/61" 0.00115912003120355 0.0533658862366115 0 0 2.73985113475501 18.5216516430844 "RET;DDR1;NTRK2;EPHA7;FLT3;INSR;CRIM1;EPHA1;FGFR4;IGF2R;IGF1R;FGFR1"
"26" "ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574)" "8/31" 0.00122848500592215 0.0543840862237075 0 0 3.59421331656034 24.0883226570908 "KIF3B;KIF5C;KIF16B;KIF5B;KIF5A;KIF1C;KIF1B;DYNC1I1"
"27" "transmembrane receptor protein kinase activity (GO:0019199)" "12/62" 0.00134500469417386 0.0573370519627449 0 0 2.69565998742025 17.8219726188579 "RET;DDR1;NTRK2;EPHA7;FLT3;INSR;EPHA1;FGFR4;ACVR2A;IGF1R;BMPR1A;FGFR1"
"28" "cation transmembrane transporter activity (GO:0008324)" "16/97" 0.00142801046045979 0.058701429999615 0 0 2.29733222295609 15.0509102371183 "SLC36A1;SLC12A2;TRPC1;CACNA1E;SLC7A1;SLC7A2;CACNA1I;SCN8A;SLC38A7;PIEZO1;ATP13A3;SCN2A;SLC15A4;SCN3A;TRPM3;SCN1A"
"29" "transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)" "24/175" 0.00167123726643404 0.0663308308160546 0 0 1.91006764822921 12.2133374588408 "TFAP2A;PRDM4;BCL11B;ONECUT2;PLAG1;NFATC3;HMGA2;ETV1;RBPJ;MEOX2;NR2C2;LITAF;HOXA10;ELK4;KLF7;NFIC;MYB;TFEC;TBPL1;OTX1;ATF6;MYBL1;NFE2L1;GABPA"
"30" "ubiquitin-like protein-specific protease activity (GO:0019783)" "13/74" 0.00217353950478921 0.0833914656670795 0 0 2.44673643002334 15.0019156659969 "OTUB2;USP14;USP25;USP15;USP49;USP42;USP9X;USP3;USP44;USP12;USP19;CYLD;SENP5"
"31" "ribosomal small subunit binding (GO:0043024)" "5/14" 0.00219140672769377 0.0813648110830818 0 0 4.9741345005969 30.4576780737863 "PTCD3;DDX3X;PIM1;CPEB2;EIF4B"
"32" "protein phosphatase binding (GO:0019903)" "15/92" 0.00223224306866701 0.0802909928761165 0 0 2.27080053288119 13.8626657805345 "MTMR3;PPP1R11;STX17;PIK3R1;MTMR4;ARPP19;FOXO1;PPP1R3F;AKAP11;TRAF3;CDC27;PPP6R3;SHOC2;KCNN4;PHACTR4"
"33" "thiol-dependent ubiquitinyl hydrolase activity (GO:0036459)" "15/92" 0.00223224306866701 0.0778579324859312 0 0 2.27080053288119 13.8626657805345 "OTUD4;OTUB2;USP14;USP25;USP15;USP49;USP31;USP42;USP9X;USP3;USP44;USP12;YOD1;USP19;CYLD"
"34" "protein phosphorylated amino acid binding (GO:0045309)" "8/34" 0.00233276651830914 0.0789710077227594 0 0 3.27707684745207 19.8613808580357 "IRS1;FBXW7;SH3BP2;CBLC;ABL2;PIK3R1;CRKL;PTPN3"
"35" "transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)" "34/284" 0.00233776742921698 0.0768791517436783 0 0 1.667385931186 10.1019558649922 "PRDM4;ONECUT2;PLAG1;RORA;RBPJ;MEOX2;NR2C2;LITAF;ELK4;HOXA10;PLAGL1;MYB;E2F3;OTX1;RREB1;MYBL1;GABPA;TFAP2A;BCL11B;MACC1;NFATC3;HMGA1;HMGA2;ETV1;RUNX1;FOSL2;KLF7;LHX3;NFIC;TFEC;CREBRF;TBPL1;ATF6;NFE2L1"
"36" "protein heterodimerization activity (GO:0046982)" "32/265" 0.00269780049180609 0.0862546768352446 0 0 1.68182057076786 9.9485042865482 "YAP1;TENM2;BHLHE41;TXLNG;KATNB1;CD3E;NR2C2;CLCN3;ADCY5;IKBKB;TRMT112;SNX1;PPP2R1A;IRAK2;PSMF1;TEAD1;GABPA;YWHAH;ZHX3;MIGA1;CHUK;FZD4;ZHX1;VEGFA;EXT2;RRAGA;VAPB;BCL2;TMCC1;ATF6;ABCG4;BCL2L2"
"37" "phosphatidylinositol 3-kinase activity (GO:0035004)" "13/76" 0.00277670608902031 0.0863780732016858 0 0 2.38234862923325 14.0236711772461 "IRS1;CD80;FRS2;PIK3R1;FGF1;PIK3C2A;FGF2;FGF7;FGF9;FGF18;CD28;FGFR4;FGFR1"
"38" "GDP binding (GO:0019003)" "10/51" 0.00299442515892596 0.0906995620506256 0 0 2.73089737287673 15.8692528248866 "RAB3B;RAP2C;RAB10;ARL3;RASEF;RAB35;GNAI3;RAB9A;GNAT1;RAB9B"
"39" "phosphatidylinositol-4,5-bisphosphate 3-kinase activity (GO:0046934)" "12/68" 0.00304740694351591 0.0899375741535081 0 0 2.45780763558905 14.2392206269704 "FGF7;FGF9;IRS1;CD80;FGF18;CD28;FRS2;PIK3R1;FGF1;FGFR4;FGF2;FGFR1"
"40" "G-protein coupled receptor binding (GO:0001664)" "19/133" 0.00305621295236784 0.0879425277043846 0 0 1.98965380023876 11.5212469692384 "RNF43;WNT10B;HSPA8;WNT2B;ARHGEF12;WNT3A;PTH;GNAI3;WNT7A;BICD1;LRP6;APLN;REEP1;ZNRF3;GNAQ;GNA12;GNAT1;NDP;WNT4"
"41" "insulin-like growth factor receptor binding (GO:0005159)" "5/15" 0.00309436152456133 0.0868685393846364 0 0 4.64252553389044 26.8253188796456 "IRS1;INSR;IGF1;PIK3R1;YWHAH"
"42" "Ras GTPase binding (GO:0017016)" "24/184" 0.00326715494537461 0.0895356033839567 0 0 1.81664042630495 10.3981513626072 "USP6NL;DENND1B;RANBP3;MYO5A;TBC1D9;XPO7;RGPD8;MYRIP;BICD1;RBSN;RNF41;SLC6A4;PARD6B;RIMS3;RAB11FIP1;MYO1C;TBC1D20;KIF3B;XPO4;NUP50;STXBP5;RAB11FIP2;EVI5;RAB11FIP5"
"43" "microtubule motor activity (GO:0003777)" "11/60" 0.00329105365186763 0.0880930872860381 0 0 2.55338904363974 14.596569770672 "KIF3B;KIF5C;KIF16B;KIF5B;KIF5A;STARD9;KIF1C;KIF1B;KIF21A;KIF23;DYNC1I1"
"44" "phosphotyrosine residue binding (GO:0001784)" "7/29" 0.00372065297312863 0.0973288993652513 0 0 3.36182883488618 18.8055867206938 "IRS1;SH3BP2;CBLC;ABL2;PIK3R1;CRKL;PTPN3"
"45" "activin binding (GO:0048185)" "4/10" 0.0039110381067226 0.100035663574171 0 0 5.57103064066852 30.8855289124418 "FKBP1A;SMURF1;ACVR2A;SMAD7"
"46" "protein tyrosine phosphatase activity (GO:0004725)" "11/62" 0.00428097990991438 0.10711756252851 0 0 2.47102165513523 13.4758978325704 "PTPRD;PTPRR;MTMR3;EYA1;EYA4;PTEN;PTPRM;PTPRJ;CDC14A;CDC25B;PTPN3"
"47" "ubiquitin protein ligase binding (GO:0031625)" "33/284" 0.0042848757576135 0.104933872276875 0 0 1.61834516850406 8.82429199009807 "CUL2;FOXO1;RTN4;UBE2J1;BAG4;PRKAR2A;MFN2;ARIH1;TMEM189-UBE2V1;ANKUB1;HSPA8;USP25;GABARAPL1;UBE2B;FZD4;FBXW7;FZD6;YOD1;ERLIN2;AXIN2;SMAD7;ABTB2;SKI;RRAGA;ABI2;APC;TRAF3;TRAF6;BCL2;UBE2V1;CACUL1;UBE2K;VCL"
"48" "phosphatidylinositol bisphosphate kinase activity (GO:0052813)" "12/71" 0.00439505605126839 0.105389781562707 0 0 2.35395660873318 12.7755698407372 "FGF7;FGF9;IRS1;CD80;FGF18;CD28;FRS2;PIK3R1;FGF1;FGFR4;FGF2;FGFR1"
"49" "voltage-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1905030)" "6/23" 0.00473096782826781 0.111129468782372 0 0 3.63328085260991 19.4512249578053 "CACNA1I;SCN8A;SCN2A;SCN3A;SCN4B;SCN1A"
"50" "voltage-gated sodium channel activity (GO:0005248)" "6/23" 0.00473096782826781 0.108906879406725 0 0 3.63328085260991 19.4512249578053 "CACNA1I;SCN8A;SCN2A;SCN3A;SCN4B;SCN1A"
"51" "nucleoside-triphosphatase activity (GO:0017111)" "45/424" 0.00553308756261082 0.124874191854217 0 0 1.47816261102644 7.68202482114699 "RAB3B;DDX3X;HSPA4L;VPS4A;GNAI3;ARL2;KLC1;CDC42;RAB40A;RNF213;RAB40B;KIF3B;KIF5C;RAB23;KIF5B;KIF5A;GNA12;MFN2;KIF1C;KIF21A;KIF1B;GNAT1;MDN1;EIF4B;DYNC1I1;HSPA8;SEPT11;RAB4B;ENTPD7;KIF23;GTPBP1;GPN1;SEPT2;RAB10;VWA8;RAB30;RRAGA;DDX19B;KATNAL1;KIF16B;GNAQ;RAB35;RAB9A;RAB40AL;RAB9B"
"52" "core promoter proximal region sequence-specific DNA binding (GO:0000987)" "32/278" 0.00558463582270096 0.123613765998631 0 0 1.60317428508447 8.31684504103297 "ONECUT2;PLAG1;BHLHE41;RBPJ;MEOX2;NR2C2;LITAF;ZBTB2;ELK4;HOXA10;MYB;OTX1;TEAD1;SKIL;MYBL1;GABPA;TFAP2A;ZFHX3;MYEF2;TBP;NFATC3;RFX3;ETV1;FOSL2;FOSL1;KLF7;NFIC;TFEC;TBPL1;ATF6;CLOCK;NFE2L1"
"53" "signal sequence binding (GO:0005048)" "8/39" 0.00574549155350879 0.124774731662049 0 0 2.85693879008642 14.7399180326353 "POM121;POM121C;PEX5;KPNA4;AP2B1;TNPO1;KPNA3;KPNA1"
"54" "transcription corepressor activity (GO:0003714)" "25/203" 0.00577925619720572 0.123183775610811 0 0 1.71521879330927 8.83934624467099 "YAP1;THRB;BHLHE41;TFCP2L1;ARHGAP35;MNT;CCND1;CREG1;SCAI;E2F7;RUNX1T1;WNT4;ZHX3;CBX4;KCTD1;CBFA2T3;ZHX1;HIPK2;PIAS1;NCOR2;SKI;TBL1XR1;LHX1;TFEC;RLIM"
"55" "semaphorin receptor activity (GO:0017154)" "4/11" 0.00579925710422353 0.12136263503566 0 0 5.06457330969866 26.0826814642295 "PLXNA2;PLXNB1;PLXNC1;PLXNA4"
"56" "protein phosphatase 1 binding (GO:0008157)" "4/11" 0.00579925710422353 0.119195445124309 0 0 5.06457330969866 26.0826814642295 "AKAP11;PPP1R11;SHOC2;PHACTR4"
"57" "RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)" "48/460" 0.00586996668006097 0.1185321341886 0 0 1.45331234104396 7.46698266411742 "THRB;ONECUT2;PLAG1;BHLHE41;RORA;RBPJ;MEOX2;NR2C2;LITAF;BACH2;PHF21A;ARHGAP35;ZBTB2;ELK4;HOXA10;PURA;MNT;PLAGL1;MYB;E2F3;OTX1;RREB1;SKIL;MYBL1;GABPA;TFAP2A;ZFHX3;MYEF2;TFAP2D;POU2F1;ZBTB16;MACC1;NFATC3;RFX3;ETV1;FOSL2;GATAD2A;RUNX1;FOSL1;KLF7;NFIC;TFEC;CREBRF;TBPL1;RARB;ATF6;CLOCK;NFE2L1"
"58" "transcription coactivator activity (GO:0003713)" "33/291" 0.00618711034777101 0.122782138108352 0 0 1.57941590328231 8.0317833614058 "YAP1;SETD3;THRB;SRCAP;WWC1;RORA;NR2C2;FGF2;MNT;ATXN7L3;GABPA;BCL9L;TFAP2A;WNT3A;HMGA1;DYRK1B;HCFC2;MED26;PIAS2;ESR2;HIPK2;PIAS1;RAP2C;KLF7;CCNE1;CARM1;TFEC;MED20;TBPL1;RARB;TRIP11;MMS19;ATF6"
"59" "mitogen-activated protein kinase kinase binding (GO:0031434)" "11/65" 0.00619460722805813 0.120847337618558 0 0 2.3569745018213 11.9830378917716 "RET;DDR1;NTRK2;EPHA7;FLT3;INSR;EPHA1;RAF1;FGFR4;IGF1R;FGFR1"
"60" "Ran GTPase binding (GO:0008536)" "5/18" 0.00737047326777977 0.141390245520242 0 0 3.86877127824203 18.9967245411807 "RANBP3;XPO4;NUP50;XPO7;RGPD8"
"61" "motor activity (GO:0003774)" "13/85" 0.00739671125765315 0.139567453402603 0 0 2.13009995084385 10.4518036094694 "STARD9;MYO5A;KIF23;KLC1;KIF3B;KIF5C;KIF16B;KIF5B;KIF5A;KIF1C;KIF1B;KIF21A;DYNC1I1"
"62" "RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)" "30/262" 0.00766069194197441 0.142217039116331 0 0 1.59476067958068 7.76912059706596 "ONECUT2;PLAG1;BHLHE41;RBPJ;MEOX2;NR2C2;LITAF;ZBTB2;ELK4;HOXA10;MYB;OTX1;SKIL;MYBL1;GABPA;TFAP2A;ZFHX3;MYEF2;NFATC3;RFX3;ETV1;FOSL2;FOSL1;KLF7;NFIC;TFEC;TBPL1;ATF6;CLOCK;NFE2L1"
"63" "basic amino acid transmembrane transporter activity (GO:0015174)" "4/12" 0.00820956412476457 0.149987433454032 0 0 4.64252553389044 22.2955220413131 "SLC38A7;SLC7A1;SLC15A4;SLC7A2"
"64" "fibroblast growth factor receptor binding (GO:0005104)" "4/12" 0.00820956412476457 0.147643879806313 0 0 4.64252553389044 22.2955220413131 "FGF18;FRS2;FGF1;FGF2"
"65" "ubiquitin-like protein ligase binding (GO:0044389)" "33/297" 0.00833759634093844 0.147639590591079 0 0 1.54750851129681 7.40789277727036 "CUL2;FOXO1;RTN4;UBE2J1;BAG4;PRKAR2A;MFN2;ARIH1;TMEM189-UBE2V1;ANKUB1;HSPA8;USP25;GABARAPL1;UBE2B;FZD4;FBXW7;FZD6;YOD1;ERLIN2;AXIN2;SMAD7;ABTB2;SKI;RRAGA;ABI2;APC;TRAF3;TRAF6;BCL2;UBE2V1;CACUL1;UBE2K;VCL"
"66" "core promoter binding (GO:0001047)" "14/97" 0.00927282348709889 0.161712421721982 0 0 2.01016569508658 9.40891696218955 "ZFHX3;TBP;KMT2A;HMGA2;RORA;CHD2;ESR2;RUNX1;ELK4;AGO1;E2F3;CLOCK;NFE2L1;E2F7"
"67" "AT DNA binding (GO:0003680)" "3/7" 0.0103796936574405 0.178313841786777 0 0 5.96896140071627 27.2656421475362 "KMT2A;HMGA1;HMGA2"
"68" "ribosomal protein S6 kinase activity (GO:0004711)" "3/7" 0.0103796936574405 0.17569157940756 0 0 5.96896140071627 27.2656421475362 "RPS6KA3;RPS6KA6;RPS6KB1"
"69" "leucine binding (GO:0070728)" "3/7" 0.0103796936574405 0.173145324633537 0 0 5.96896140071627 27.2656421475362 "GLUD1;SESN1;SESN2"
"70" "ubiquitin-ubiquitin ligase activity (GO:0034450)" "4/13" 0.0111930680960676 0.184046019693911 0 0 4.28540818512963 19.252027479259 "PELI2;UBE4A;UBE4B;UBE2K"
"71" "purine ribonucleoside triphosphate binding (GO:0035639)" "41/396" 0.0116539068458054 0.18892460252848 0 0 1.44199656734476 6.4199328222438 "DYRK2;ARL3;HSPA4L;VPS4A;RASEF;GNAI3;ARL2;CDC42;TUBA1A;NUAK2;PPIP5K2;MKNK1;AKT3;STK38;PIM1;PDK4;TLK1;PDK3;GNAT1;NLRP1;ATP7A;HSPA8;DMPK;INSR;MINK1;TUBA4A;UHMK1;SRPK1;RAB10;RAP2C;GLUD1;SNRK;RRAGA;CDK6;LATS2;TAOK1;RAB35;WNK3;RAB9A;SIK1;BMPR1A"
