"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"28" "ChEA 2016" "15/104" 0.0220221567515747 0.0943806717924629 0 0 1.76213523800573 6.72379036587058 "JAG1;POU2F1;CHD9;ARID1A;TRIM8;NFIA;TBL1XR1;NFIB;REEP3;HIVEP2;ZBTB7B;JARID2;ATF6;MEF2D;SSBP3"
"29" "GO Biological Process 2017" "15/106" 0.0257181526663934 0.106419942067835 0 0 1.72888740332638 6.32869297319512 "GSK3B;MEF2C;LRRK2;DAB2IP;GATA3;HMGB1;FGF2;SIRT1;TGFBR1;PAX2;EGFR;TRAF6;NF1;PRKD1;FGFR2"
"30" "Reactome 2016" "15/106" 0.0257181526663934 0.102872610665574 0 0 1.72888740332638 6.32869297319512 "CHUK;PTPN11;FGF1;FGF2;EGFR;CREB1;PIK3CA;PSMB2;PPP2R5E;POLR2F;GRB2;KRAS;FGFR2;POLR2K;HBEGF"
"31" "CORUM" "15/109" 0.0321010667140433 0.12426219373178 0 0 1.68130334635409 5.78177694445179 "SMAD2;BARD1;NRP1;KSR1;CHUK;TAF9;AXIN1;ARID1A;MED17;CUL4A;MED14;NCOR1;RBBP4;REL;GRB2"
"32" "Genes Associated with NIH Grants" "14/100" 0.0330252202713558 0.123844576017584 0 0 1.7104459376909 5.83344809073068 "GSK3B;PRKCA;BRAF;PTGS2;HIF1A;EGFR;SLC6A4;AR;PIK3CA;CASP3;GRB2;KRAS;CFTR;SNCA"
"33" "GO Cellular Component 2017" "16/121" 0.038021603411161 0.138260376040585 0 0 1.61553335319093 5.28214909551624 "CNTNAP2;CXADR;STX17;LRRK2;ANK3;CLCN3;SIRT1;DLG1;GRM7;APC;AP1G1;CFTR;BBS4;CLASP1;VTI1B;SNCA"
"34" "BioCarta 2016" "14/104" 0.0440189520509637 0.155361007238695 0 0 1.64465955547202 5.13649383618914 "GSK3B;MEF2C;CHUK;PRKCA;EGFR;CASP9;CREB1;PIK3CA;CASP3;GRB2;AGTR2;PLCB1;MAP3K7;MAP2K6"
"35" "HMDB Metabolites" "14/105" 0.0471270198209801 0.161578353671932 0 0 1.62899613113419 4.97643457252667 "LYPLA1;PLA2G12A;PRKCH;ATP8A1;ATP8B1;PLCL2;PRKCA;PLSCR4;PLCG2;PRKD1;CEPT1;PLCB1;DGKI;DGKH"
"36" "BioCarta 2015" "14/107" 0.0537952304875959 0.179317434958653 0 0 1.5985476053186 4.67186802362159 "GSK3B;MEF2C;CHUK;PRKCA;EGFR;CASP9;CREB1;PIK3CA;CASP3;GRB2;AGTR2;PLCB1;MAP3K7;MAP2K6"
"37" "GO Biological Process 2013" "14/107" 0.0537952304875959 0.174471017797608 0 0 1.5985476053186 4.67186802362159 "ABCA1;TAF9;NRG1;INHBA;FGF2;TGFBR1;EGFR;EREG;GHR;NEDD4;NF1;ADAM9;AGTR2;IL6ST"
"38" "NCI-Nature 2016" "14/109" 0.0610829378367174 0.192893487905423 0 0 1.56921645659715 4.38678022815782 "GSK3B;CHUK;ROCK1;GAB1;PRKCA;PTPN11;PIK3CB;EGFR;CREB1;PIK3CA;GRB2;KRAS;MAP2K6;NCK1"
"39" "MSigDB Oncogenic Signatures" "17/140" 0.065325478617674 0.201001472669766 0 0 1.48355004799721 4.04767810411727 "NRP1;SLC6A15;TFPI2;STC1;TNFAIP3;INHBB;INHBA;PTGS2;HSD11B1;ARL4C;EVI2A;ASPH;CCNG2;TFEC;HAS2;ITGB6;HBEGF"
"40" "Allen Brain Atlas down" "13/102" 0.0727580199439437 0.218274059831831 0 0 1.55712865476062 4.08063648351882 "YAP1;GTF2A1;ZDHHC20;GLO1;RC3H1;PRKCA;UNC5D;TFPI;DLK1;NUAK1;DNAJB4;LGALS8;ASTN1"
"41" "Tissue Protein Expression from ProteomicsDB" "14/112" 0.0732126173055985 0.214280831138337 0 0 1.5271838729383 3.99265043571416 "EPHA7;ABCG5;SRD5A3;MBOAT1;TNFRSF11A;PEX13;ZBTB41;HIPK3;MMS22L;PTAR1;EVI2A;RXRG;FGFR2;VGLL3"
"42" "GO Molecular Function 2013" "14/114" 0.0821162546441787 0.234617870411939 0 0 1.50039117341307 3.75040672890936 "SMAD2;ABCA1;LRRK2;EIF4A3;TAF9;MED4;TGFBR1;EGFR;MED17;DLG1;MED14;ACVR1C;ERCC6;PPARGC1A"
"43" "NCI-60 Cancer Cell Lines" "19/166" 0.0857609437119013 0.239332866172748 0 0 1.39838523305194 3.43470203168597 "NAB1;PTGER3;ERAP1;AK2;TFPI;EGFR;EPOR;ZCCHC14;CNOT4;KIAA1109;HNRNPD;NF1;AAK1;IDS;LGALS8;CDK13;PDLIM5;GPM6B;FGFR2"
"44" "GO Cellular Component 2015" "14/115" 0.0868165331480669 0.236772363131092 0 0 1.48734429364426 3.63500728475387 "CNTNAP2;CXADR;LRP1;ITGA3;LRRK2;CASK;ANK3;SIRT1;EGFR;IFT88;DLG1;APC;AP1G1;SNCA"
"45" "Achilles fitness decrease" "13/105" 0.0870380134665299 0.23210136924408 0 0 1.5126392646246 3.69297311012298 "SRP19;CTR9;PTPN11;SMC1A;MED14;RAB31;PIK3CA;RBBP4;ATP6V1B2;SCAP;MDM4;NDUFS1;TEAD1"
"46" "NCI-Nature 2015" "13/106" 0.0921615699062047 0.240421486711838 0 0 1.49836908288286 3.57242961917134 "GSK3B;CHUK;ROCK1;GAB1;PRKCA;PTPN11;PIK3CB;EGFR;CREB1;PIK3CA;GRB2;MAP2K6;NCK1"
"47" "Phosphatase Substrates from DEPOD" "14/120" 0.112818891040552 0.288048232443963 0 0 1.42537161474241 3.11012021202119 "SMAD2;GSK3B;CAMK2A;GAB1;AXIN1;PRKCA;EGFR;GHR;CDK6;CREB1;CAMK4;AKT3;MBP;MAP3K7"
"48" "LINCS L1000 Chem Pert down" "12/100" 0.115829674840885 0.289574187102213 0 0 1.46609651802077 3.16036821588514 "CNOT4;GINS1;MELK;ABHD2;CASP3;KIF14;ATXN7L1;GATA3;DTL;RECK;FGFR2;EGFR"
"49" "LINCS L1000 Chem Pert up" "12/100" 0.115829674840885 0.283664509814413 0 0 1.46609651802077 3.16036821588514 "ADCYAP1;MELK;HLF;PRCP;DICER1;ATP2B1;SMC1A;HTR5A;AASS;CD44;EPOR;SNCA"
"50" "OMIM Expanded" "13/111" 0.120509538890367 0.289222893336882 0 0 1.4308749800503 3.02776918748221 "RGS18;POU2F1;PLAG1;NR2F1;PTPN22;AHR;EGFR;AKAP13;CREB1;PIK3CA;APC;ENPP1;SCN1A"
"51" "GO Molecular Function 2017b" "12/101" 0.12223025099538 0.287600590577364 0 0 1.45158071091165 3.05100304429453 "GSK3B;RPS6KA6;NLGN1;NLGN4X;PIK3CA;CYP4F2;LRRK2;CAMK2A;PIK3C3;LCMT2;PRKD1;PIK3CB"
"52" "miRTarBase 2017" "12/102" 0.128826550134423 0.297292038771744 0 0 1.43734952747134 2.94554364435757 "ZNF264;TMEM245;CRCP;CDK6;ZNF460;NACC2;UBN2;MAPKAPK5;SHOC2;HOOK3;HMGB1;PEX26"
"53" "Jensen DISEASES" "12/103" 0.135616390869522 0.307055979327219 0 0 1.42339467769007 2.84383586004985 "PKHD1;AR;CNTNAP2;PTER;APC;NF1;BRAF;KRAS;PTGS2;FGFR2;EGFR;SLC6A4"
"54" "SysMyo Muscle Gene Sets" "12/103" 0.135616390869522 0.301369757487826 0 0 1.42339467769007 2.84383586004985 "REEP1;MARCKS;COL4A1;PSAT1;OGN;NRAP;MGP;TNC;MCM5;CTSS;SH3BGR;FBN1"
"55" "GO Cellular Component 2013" "13/114" 0.139671559195625 0.304737947335909 0 0 1.39322037531213 2.74250083463737 "ABCA1;KL;IL15;VPS4B;CLCN3;EGFR;CD2AP;STS;STEAP2;MS4A1;CD44;APPL1;SNCA"
"56" "KEA 2015" "13/114" 0.139671559195625 0.299296198276339 0 0 1.39322037531213 2.74250083463737 "SMAD2;GSK3B;BRAF;NR3C1;EGFR;CASP9;AR;CREB1;APC;MAP2;PRKD1;CFTR;SNCA"
"57" "ChEA 2015" "12/104" 0.142597228007449 0.300204690541998 0 0 1.40970819040459 2.74573263962524 "TRIM8;SPRED1;NFIA;TBL1XR1;CHD9;NFIB;UTRN;JARID2;ARID1A;LPP;MEF2D;SSBP3"
"58" "BioCarta 2013" "12/105" 0.149766160270609 0.309861021249536 0 0 1.39628239811502 2.65109364909784 "GSK3B;MEF2C;CREB1;CHUK;PIK3CA;CASP3;PRKCA;GRB2;PLCB1;MAP3K7;EGFR;MAP2K6"
"59" "SILAC Phosphoproteomics" "11/104" 0.230317505431046 0.468442383927552 0 0 1.29223250787087 1.89738042148133 "PNN;GSK3B;MARCKS;LARP1;AAK1;HNRNPU;ABL2;DDX21;AFF4;TMPO;ABCF1"
"60" "ChEA 2013" "11/105" 0.239743726642471 0.479487453284942 0 0 1.27992553160543 1.82797010208902 "TRIM8;SPRED1;NFIA;TBL1XR1;CHD9;NFIB;ABHD2;JARID2;ARID1A;LPP;MEF2D"
"61" "GO Cellular Component 2017b" "11/105" 0.239743726642471 0.471627003231091 0 0 1.27992553160543 1.82797010208902 "ABCA1;BACE1;ALCAM;CALCRL;GRM7;MME;LRP1;LRRK2;FAS;CLCN3;CFTR"
"62" "MSigDB Computational" "11/105" 0.239743726642471 0.464020116082202 0 0 1.27992553160543 1.82797010208902 "GLE1;PDGFRA;MDH1;FNTB;HNRNPD;HNRNPU;DEK;PRPF8;RXRG;ELAVL2;POLR2K"
"63" "Transcription Factor PPIs" "11/105" 0.239743726642471 0.456654717414231 0 0 1.27992553160543 1.82797010208902 "SMAD2;HDAC4;AR;GSK3B;KAT2B;CREB1;NCOR1;RBBP4;NR3C1;SIRT1;PIAS2"
"64" "ARCHS4 Cell-lines" "12/120" 0.276936920057636 0.519256725108067 0 0 1.22174709835064 1.5686811535148 "ARL4C;COL4A1;ITGA3;PDGFD;EPSTI1;DAPP1;IFI44;SNAI2;MBP;NRG1;NSUN7;CD44"
"65" "ESCAPE" "11/111" 0.298985685845373 0.55197357386838 0 0 1.21074036773487 1.4617989820763 "ARL4C;DLL4;BCL11B;ZIC2;ST8SIA1;IRX3;EBF1;INHBB;DKK1;LEFTY2;FGFR2"
"66" "GeneSigDB" "10/101" 0.312549482480794 0.568271786328716 0 0 1.20965059242638 1.40681454048666 "PDGFRA;MELK;RAB31;PTPRC;MME;TNFAIP3;GATA3;IL6ST;CD44;EGFR"
"67" "GTEx Tissue Sample Gene Expression Profiles up" "10/106" 0.367918285474096 0.658958123237186 0 0 1.15259160221759 1.15246990676936 "AMER2;FUT9;CADM2;ST8SIA3;UPP2;OLIG2;POU3F2;INA;NOL4;ELAVL3"
"68" "MCF7 Perturbations from GEO up" "10/107" 0.379145856210532 0.669080922724469 0 0 1.14181971808471 1.10737593049839 "NAA50;RAB31;BAG3;HSPB8;DDX21;TMEM64;TPD52L1;DKK1;HIF1A;RASGRP1"
"69" "OMIM Disease" "11/120" 0.393551405925821 0.684437227697081 0 0 1.11993484015475 1.04438804742238 "CR1;PIK3CA;APC;EYA4;ENPP1;CACNA1A;BRAF;PTPN22;IGF2BP2;SCN1A;FKTN"
"70" "LINCS L1000 Ligand Perturbations down" "10/109" 0.401676921293794 0.688589007932218 0 0 1.1208688975694 1.02235258260452 "GABRP;FABP4;PEG3;COL11A1;MGP;CPE;TPD52L1;DKK1;GPM6B;DLK1"
"71" "Disease Signatures from GEO up 2014" "12/137" 0.447289395645264 0.755982077146926 0 0 1.07014344381078 0.860983347285953 "USP14;LARP1;NCOR1;ARPC3;WIPF2;GALNT1;UBE2D3;STRAP;GRB2;SAE1;BZW1;RAB22A"
"72" "ARCHS4 TFs Coexp" "9/102" 0.458128922178635 0.763548203631058 0 0 1.07801214560351 0.841501288230636 "ZNF793;FAM221A;FZD3;CXADR;MAP2;TTC3;ZBTB8B;ZNF333;ZDHHC15"
"73" "ENCODE TF ChIP-seq 2015" "9/102" 0.458128922178635 0.753088639197756 0 0 1.07801214560351 0.841501288230636 "METTL2B;CRBN;ATG16L1;TACO1;METTL2A;COMMD2;ERLIN2;MED4;NSL1"
"74" "PPI Hub Proteins" "9/102" 0.458128922178635 0.742911765695084 0 0 1.07801214560351 0.841501288230636 "SMAD2;AR;GSK3B;CHUK;PRKCA;GRB2;NR3C1;MAP3K7;EGFR"
"75" "Disease Signatures from GEO down 2014" "12/140" 0.477816216207407 0.764505945931851 0 0 1.04721179858626 0.773396392717378 "CNOT4;TBC1D9B;MPC1;GLO1;NSD1;CDC37L1;MBP;PHKB;FGF1;QRSL1;RAB22A;HOXB5"
"76" "ENCODE Histone Modifications 2013" "9/104" 0.481748532026838 0.760655576884481 0 0 1.05728114280344 0.77216732880766 "SLC6A6;KAT2B;GTF2A1;PSMB2;YIPF6;CPEB2;CDYL2;ZCCHC14;PPIL6"
"77" "Kinase Perturbations from GEO up" "11/130" 0.500150205226774 0.779454865288478 0 0 1.0337860062967 0.716255342082272 "DNAJC3;USP47;SEC14L1;ANAPC16;VAPA;GLO1;BRD8;LGALS8;FAM8A1;RAB22A;DAP3"
"78" "Virus Perturbations from GEO up" "8/103" 0.613887876191019 0.944442886447722 0 0 0.948929785126712 0.463023626764424 "DTX3L;PCGF5;IFI44;TNFAIP3;NCOA7;PARP14;MYD88;HBEGF"
"79" "LINCS L1000 Ligand Perturbations up" "8/106" 0.646402016928 0.98187648140962 0 0 0.922073281774069 0.402331602017122 "GLIPR1;TFPI2;STC1;TNFAIP3;INHBA;DLK1;EREG;HBEGF"
"80" "BioPlex 2017" "8/107" 0.656884027569053 0.985326041353579 0 0 0.913455774467769 0.383877774354435 "PNN;SNRPN;ST8SIA4;DDX31;PIP4K2A;LGALS8;ELAVL2;VTI1B"
"81" "Reactome 2013" "11/155" 0.731999798413966 1 0 0 0.867046327861746 0.270496813173415 "CCNT2;PIK3CA;PSMB2;GNB4;POLR2F;GRB2;KRAS;PIK3CB;GTF2F1;GNG12;POLR2K"
"82" "Jensen COMPARTMENTS" "7/102" 0.739168775564859 1 0 0 0.83845389102495 0.253405081361968 "SEPT7;LRRK2;CASP3;SEPT2;CD44;EGFR;VTI1B"
"83" "Epigenomics Roadmap HM ChIP-seq" "7/103" 0.748303831570063 1 0 0 0.830313561985873 0.240746255084046 "ZNF793;INPP4B;RNF32;TMEM168;ZNF260;ZNF613;ZNF568"
"84" "Allen Brain Atlas up" "7/104" 0.757209290437472 1 0 0 0.822329777736009 0.228702731522703 "CAST;IGSF10;PLEKHG1;CALCB;BNC2;STK17B;PDE7B"
"85" "ENCODE and ChEA Consensus TFs from ChIP-X" "7/105" 0.765885723451374 1 0 0 0.814498065567094 0.217244802659915 "KMT2E;GTF2A1;HNRNPD;HBP1;TOB2;TOB1;AZIN1"
"86" "Kinase Perturbations from GEO down" "7/106" 0.774334056471885 1 0 0 0.80681412155231 0.206344245336557 "DNAJC3;SPCS3;NSUN2;TGS1;AK2;KRAS;BCAT1"
"87" "HumanCyc 2015" "11/163" 0.788822997127822 1 0 0 0.824491906862396 0.195580463813707 "PI4K2B;INPP5D;IPMK;AK2;PLCG2;PGM3;PIP4K2A;PIP4K2C;HMGCR;KMO;PLCB1"
"88" "Achilles fitness increase" "8/124" 0.805278284453277 1 0 0 0.788223934419769 0.170703581555007 "FBN2;SRP19;MED14;RAB31;SGCB;PEX1;SMC1A;SLC25A12"
"89" "TRANSFAC and JASPAR PWMs" "7/111" 0.813208770028379 1 0 0 0.770471143104008 0.15930832481682 "SNRPN;SEC14L1;ELAVL4;NR3C1;LPP;GNL1;RUNX1T1"
"90" "Cancer Cell Line Encyclopedia" "7/112" 0.820325138615016 1 0 0 0.763591936469151 0.151232824379382 "VPREB3;RGS18;ST8SIA3;ELAVL4;MS4A1;DLK1;ELAVL3"
"91" "LINCS L1000 Kinase Perturbations up" "6/100" 0.837272269875348 1 0 0 0.733048259010385 0.130193746237515 "CNOT4;ZNF460;SLC25A30;URB1;ZNF224;GPR135"
"92" "huMAP" "6/103" 0.85694394498904 1 0 0 0.711697338845034 0.109873807239933 "LARP1;STAU2;DDX31;HNRNPU;DDX21;PRPF8"
"93" "Jensen TISSUES" "6/107" 0.88008403031182 1 0 0 0.685091830850827 0.0875121829272582 "CASP9;MDH1;CASP3;HNRNPU;HIF1A;CD44"
"94" "ARCHS4 Kinases Coexp" "6/110" 0.895297612809915 1 0 0 0.666407508191259 0.0737040624445975 "ARHGAP9;AKNA;DOCK8;ZBTB7B;ADCY7;CTSS"
"95" "NURSA Human Endogenous Complexome" "5/100" 0.92003613439848 1 0 0 0.610873549175321 0.0509116268724903 "EIF4A2;RIF1;EIF4A3;HNRNPU;DDX21"
"96" "Old CMAP down" "5/100" 0.92003613439848 1 0 0 0.610873549175321 0.0509116268724903 "INO80D;AXIN1;TMEM209;PEX26;TIMM50"
"97" "Old CMAP up" "5/100" 0.92003613439848 1 0 0 0.610873549175321 0.0509116268724903 "GK;CCNG2;NF1;ADAM22;TNFAIP3"
"98" "ENCODE TF ChIP-seq 2014" "5/101" 0.92399322561318 1 0 0 0.604825296213189 0.0478117656391471 "ZZZ3;FCHSD2;ZNF460;REV3L;UBFD1"
"99" "Ligand Perturbations from GEO down" "5/101" 0.92399322561318 1 0 0 0.604825296213189 0.0478117656391471 "EIF4A2;MARCKS;CCNG2;MGP;TGFBI"
"100" "MCF7 Perturbations from GEO down" "5/102" 0.927775574521151 1 0 0 0.598895636446393 0.0448964588761702 "RAB31;MLPH;GATA3;TPD52L1;DKK1"
"101" "Microbe Perturbations from GEO up" "5/105" 0.938135973952652 1 0 0 0.581784332547924 0.0371529679214788 "C3;IFI44;TNFAIP3;PTGS2;CTSS"
"102" "VirusMINT" "10/186" 0.945462077838458 1 0 0 0.65685327868314 0.0368373169765417 "KAT2B;DLG1;POU2F1;RCN2;BTAF1;SRCAP;NEDD4;KPNA4;PIAS2;NCALD"
"103" "Humancyc 2016" "5/114" 0.961678388531884 1 0 0 0.535853990504667 0.0209386016717161 "INPP5D;IPMK;PLCG2;KMO;PLCB1"
"104" "ENCODE Histone Modifications 2015" "4/100" 0.968257969402879 1 0 0 0.488698839340257 0.0157638264594446 "DTX3L;COMMD10;KIAA0141;GTF2F1"
