"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"11" "Phosphatidylinositol signaling system" "18/99" 0.00103788290009895 0.0290607212027706 0 0 2.22135836063753 15.2620032512003 "PI4K2B;IPMK;ITPR2;PRKCA;PIK3CB;PIK3C2A;INPP4B;PIK3CA;PPIP5K2;INPP5D;IMPAD1;PLCG2;PIP4K2A;PIK3C3;PIP4K2C;PLCB1;DGKI;DGKH"
"12" "Thyroid hormone signaling pathway" "20/116" 0.00112279477024815 0.0288183991030359 0 0 2.10646051439766 14.3069415694484 "GSK3B;THRB;DIO3;PRKCA;ATP1A2;PIK3CB;MED4;HIF1A;MED13L;MED17;CASP9;KAT2B;MED14;NCOR1;PIK3CA;AKT3;PLCG2;KRAS;PLCB1;RXRG"
"13" "Hepatocellular carcinoma" "26/168" 0.00120101385981182 0.0284547899093879 0 0 1.89079908078075 12.7148470699042 "GSK3B;PIK3CB;EGFR;AKT3;PLCG2;DVL3;POLK;ARID2;WNT3;SMAD2;FZD3;PBRM1;FZD2;GSTO1;GAB1;AXIN1;PRKCA;BRAF;ARID1A;ARID1B;TGFBR1;CDK6;PIK3CA;APC;GRB2;KRAS"
"14" "Hippo signaling pathway" "25/160" 0.00128654623446801 0.0283040171582961 0 0 1.90897984117288 12.7057765514445 "YAP1;GSK3B;WWC1;FGF1;RASSF6;DVL3;CTNNA3;TEAD1;WNT3;SMAD2;WWTR1;FZD3;FZD2;AXIN1;CSNK1D;TGFBR1;MOB1B;DLG1;APC;PPP2R2B;SNAI2;FAT4;BMPR1B;BIRC2;BMPR1A"
"15" "Melanoma" "14/72" 0.00187587415118652 0.0385179492376966 0 0 2.37561935790403 14.9157549717176 "PDGFRA;MITF;BRAF;PIK3CB;FGF1;FGF2;EGFR;FGF7;CDK6;PIK3CA;PDGFD;AKT3;KRAS;POLK"
"16" "Phospholipase D signaling pathway" "23/148" 0.00211452164307456 0.0407045416291853 0 0 1.89866103122059 11.6937140540293 "AGPAT5;PDGFRA;PTGFR;GAB1;PRKCA;PTPN11;PIK3CB;ADCY7;EGFR;GRM5;GRM7;PIK3CA;PDGFD;AKT3;GRM8;PLCG2;GRB2;KRAS;PLCB1;DGKI;RAPGEF3;DGKH;ARF6"
"17" "Inositol phosphate metabolism" "14/74" 0.00245544438312697 0.044486874706065 0 0 2.31141342931202 13.8903177066204 "PI4K2B;IPMK;PIK3CB;PIK3C2A;FIG4;INPP4B;PIK3CA;IMPAD1;INPP5D;PLCG2;PIP4K2A;PIK3C3;PIP4K2C;PLCB1"
"18" "Kaposi sarcoma-associated herpesvirus infection" "27/186" 0.00253697762991964 0.0434105061119582 0 0 1.77350385244448 10.5998455757835 "GSK3B;ITPR2;PIK3CB;PTGS2;FGF2;HIF1A;C3;CASP9;CASP3;AKT3;PLCG2;MAP2K6;CCR1;ATG3;CHUK;GNG12;MAPK13;MAPK10;CDK6;CREB1;PIK3CA;TRAF3;GNB4;FAS;PIK3C3;KRAS;IL6ST"
"19" "Long-term potentiation" "13/67" 0.00274032884503965 0.0444221728564323 0 0 2.37055407142662 13.9855041605949 "GRIA2;CAMK2A;ITPR2;PRKCA;BRAF;GRIN2B;GRM5;RPS6KA6;GRIN2A;CAMK4;KRAS;PLCB1;RAPGEF3"
"20" "Glioma" "14/75" 0.00279628234475274 0.0430627481091922 0 0 2.28059458358786 13.4086748430099 "PDGFRA;CAMK2A;PRKCA;BRAF;PIK3CB;EGFR;CDK6;PIK3CA;CAMK4;AKT3;PLCG2;KRAS;GRB2;POLK"
"21" "Proteoglycans in cancer" "28/201" 0.00388788235078894 0.0570222744782377 0 0 1.70193625640885 9.44556012044546 "ROCK1;CAMK2A;ITPR2;PIK3CB;HIF1A;FGF2;EGFR;CASP3;AKT3;PLCG2;WNT3;SMAD2;FZD3;FZD2;GAB1;PRKCA;BRAF;PTPN11;ANK3;MAPK13;PIK3CA;FAS;GRB2;KRAS;HPSE;PPP1R12B;CD44;HBEGF"
"22" "Pathways in cancer" "61/530" 0.00425349753497232 0.0595489654896125 0 0 1.40616175470546 7.67766242412474 "GSK3B;PIK3CB;FGF1;FGF2;CRKL;CASP9;FGF7;CASP3;AKT3;POLK;APPL1;PDGFRA;CHUK;GSTO1;ITGA3;IL15;AXIN1;PRKCA;MITF;TGFBR1;EML4;AR;PIK3CA;TRAF3;COL4A1;TRAF6;PLCB1;IL6ST;BIRC2;ROCK1;CUL2;PTGER3;CAMK2A;PTGS2;HIF1A;ADCY7;RASGRP1;EGFR;DLL4;PLCG2;DVL3;CTNNA3;RXRG;WNT3;RUNX1T1;SMAD2;FZD3;FZD2;JAG1;BRAF;GNG12;EPOR;MAPK10;CDK6;APC;IL7;GNB4;FAS;GRB2;KRAS;FGFR2"
"23" "Retrograde endocannabinoid signaling" "22/148" 0.00453439561371445 0.0607214716966979 0 0 1.8161105516023 9.79984781552302 "GRIA2;GABRB2;GABRP;GABRA1;GABRA6;NDUFA5;GABRA5;GABRA4;CACNA1A;ITPR2;PRKCA;GNG12;PTGS2;ADCY7;MAPK13;MAPK10;RIMS1;GRM5;GNB4;NDUFS1;SLC17A8;PLCB1"
"24" "Dopaminergic synapse" "20/131" 0.00488413665388977 0.0626797537249187 0 0 1.8652627455735 9.9264857856966 "GRIA2;GSK3B;CAMK2A;CACNA1A;ITPR2;PRKCA;GNG12;GRIN2B;MAPK13;MAPK10;GRIN2A;GNAL;CREB1;PPP2R5E;PPP2R2B;KIF5B;AKT3;GNB4;PLCB1;SCN1A"
"25" "Prostate cancer" "16/97" 0.00526924303307185 0.0649170741674452 0 0 2.01525294573302 10.571752075993 "PDGFRA;GSK3B;CHUK;BRAF;PIK3CB;EGFR;CASP9;AR;CREB1;ZEB1;PIK3CA;PDGFD;AKT3;GRB2;KRAS;FGFR2"
"26" "FoxO signaling pathway" "20/132" 0.00532504262390522 0.063081274160108 0 0 1.85113196719794 9.69129516841495 "SMAD2;CDKN2D;PRKAA2;CHUK;IRS4;BRAF;PIK3CB;NLK;SIRT1;TGFBR1;EGFR;MAPK13;MAPK10;PIK3CA;C8ORF44-SGK3;CCNG2;AKT3;GRB2;SGK3;KRAS"
"27" "Axon guidance" "25/181" 0.00682954187042766 0.0779073665219156 0 0 1.68749599219702 8.41469485637928 "ROBO2;GSK3B;NRP1;ROCK1;CAMK2A;LRRC4;PIK3CB;CFL2;PLCG2;SLIT3;SLIT2;EPHB1;PLXNA4;NCK1;EPHA5;EPHA7;FZD3;TRPC5;SEMA6D;PRKCA;PTPN11;UNC5D;PIK3CA;KRAS;BMPR1B"
"28" "Pancreatic cancer" "13/75" 0.0074428420157207 0.0818712621729277 0 0 2.11769497047444 10.3777695218604 "SMAD2;CHUK;BRAF;PIK3CB;TGFBR1;EGFR;CASP9;MAPK10;CDK6;PIK3CA;AKT3;KRAS;POLK"
"29" "Small cell lung cancer" "15/93" 0.00833279731850652 0.0885000542793106 0 0 1.97055983604942 9.43416569773582 "CHUK;ITGA3;PIK3CB;PTGS2;CASP9;CDK6;PIK3CA;TRAF3;COL4A1;CASP3;TRAF6;AKT3;POLK;RXRG;BIRC2"
"30" "Breast cancer" "21/147" 0.00859384618824097 0.088230154199274 0 0 1.74535299764377 8.30213612246171 "GSK3B;FZD3;FZD2;JAG1;AXIN1;BRAF;PIK3CB;FGF1;FGF2;EGFR;DLL4;FGF7;CDK6;PIK3CA;APC;AKT3;DVL3;GRB2;KRAS;POLK;WNT3"
"31" "Rap1 signaling pathway" "27/206" 0.0101031955673062 0.100380136604204 0 0 1.60131901240133 7.35790635451408 "FLT1;CSF1;PIK3CB;FGF1;ADCY7;FGF2;EGFR;CRKL;GRIN2A;FGF7;PDGFD;AKT3;P2RY1;MAP2K6;PDGFRA;MAGI3;PRKCA;BRAF;GRIN2B;MAPK13;PIK3CA;KRAS;PRKD1;PLCB1;RAPGEF6;RAPGEF3;FGFR2"
"32" "Glutamatergic synapse" "17/114" 0.0113009659480338 0.108771797249825 0 0 1.82190356771587 8.16735151715654 "GRIA2;CACNA1A;ITPR2;PRKCA;GRIK1;GRIK2;GNG12;GRIN2B;ADCY7;GLS;GRIN2A;GRM5;GRM7;GRM8;GNB4;SLC17A8;PLCB1"
"33" "Parathyroid hormone synthesis, secretion and action" "16/106" 0.0122799942868857 0.114613280010933 0 0 1.84414656354814 8.11384621477498 "KL;MEF2C;ITPR2;PRKCA;BRAF;GATA3;ADCY7;RUNX2;EGFR;AKAP13;CREB1;MMP16;PLCB1;RXRG;MEF2D;HBEGF"
"34" "Regulation of lipolysis in adipocytes" "10/55" 0.012838124348579 0.116298302922421 0 0 2.22135836063753 9.6747621928405 "FABP4;PIK3CA;PDE3B;AKT3;PTGER3;IRS4;PIK3CB;PLIN1;PTGS2;ADCY7"
"35" "Apelin signaling pathway" "19/137" 0.0161591213549587 0.142200267923637 0 0 1.69439378603374 6.98983286859645 "SMAD2;HDAC4;MEF2C;JAG1;PRKAA2;PDE3B;ITPR2;GNG12;ADCY7;TGFBR1;CAMK4;AKT3;GNB4;PIK3C3;KRAS;PLIN1;PLCB1;PPARGC1A;MEF2D"
"36" "Herpes simplex virus 1 infection" "54/492" 0.0166045412802668 0.142061075397838 0 0 1.34094193721412 5.49528606007373 "ZNF254;ZNF570;PIK3CB;CASP9;ZNF81;ZNF607;ZNF606;ZNF84;CASP3;AKT3;ZSCAN32;ZNF41;ZNF208;ZNF568;MAP3K7;HLA-DOB;ZNF17;ZNF285;ZNF680;CHUK;ZNF10;ZNF90;PIK3CA;TRAF3;TRAF6;ZNF234;ZNF432;BIRC2;ZNF233;ZNF793;RNASEL;C3;ZNF627;ZNF229;ZNF669;ZNF426;ZNF624;ZNF546;ZNF226;ZNF224;ZNF300;ZNF264;ZNF460;POU2F1;PTPN11;ZNF33B;ZNF74;ZNF613;FAS;ZNF777;ZNF212;ZNF333;MYD88;ZNF354C"
"37" "Neurotrophin signaling pathway" "17/119" 0.0168842839399632 0.140550255500234 0 0 1.74535299764377 7.12343491421681 "GSK3B;CAMK2A;GAB1;BRAF;PTPN11;PIK3CB;CRKL;MAPK13;MAPK10;RPS6KA6;PIK3CA;TRAF6;CAMK4;AKT3;PLCG2;GRB2;KRAS"
"38" "Human cytomegalovirus infection" "28/225" 0.0172005988561041 0.139415380202107 0 0 1.52039638905858 6.17708329325989 "GSK3B;ROCK1;PTGER3;ITPR2;PIK3CB;PTGS2;ADCY7;EGFR;CRKL;CASP9;AKAP13;CASP3;AKT3;MAP2K6;CCR1;PDGFRA;CHUK;PRKCA;GNG12;MAPK13;CDK6;CREB1;PIK3CA;GNB4;FAS;GRB2;KRAS;PLCB1"
"39" "T cell receptor signaling pathway" "15/101" 0.0172470178524976 0.136207217912032 0 0 1.81447588863957 7.36698263891203 "GSK3B;CHUK;CBLB;PIK3CB;RASGRP1;MAPK13;DLG1;PTPRC;PIK3CA;GRAP2;AKT3;GRB2;KRAS;MAP3K7;NCK1"
"40" "Relaxin signaling pathway" "18/130" 0.0191509973228124 0.147462679385656 0 0 1.6916498284855 6.69115255236541 "SMAD2;PRKCA;PIK3CB;GNG12;RXFP1;ADCY7;TGFBR1;EGFR;MAPK13;MAPK10;CREB1;PIK3CA;COL4A1;AKT3;GNB4;GRB2;KRAS;PLCB1"
"41" "Cholinergic synapse" "16/112" 0.020040295375987 0.150546609165951 0 0 1.74535299764377 6.82434813431083 "CHRM3;CAMK2A;CACNA1A;ITPR2;PRKCA;PIK3CB;GNG12;ADCY7;CREB1;PIK3CA;CAMK4;AKT3;KCNQ3;GNB4;KRAS;PLCB1"
"42" "Chronic myeloid leukemia" "12/76" 0.0201007629203354 0.147405594749126 0 0 1.9290743658168 7.5368887407681 "CDK6;CHUK;PIK3CA;AKT3;PTPN11;BRAF;KRAS;GRB2;PIK3CB;POLK;TGFBR1;CRKL"
"43" "Chagas disease (American trypanosomiasis)" "15/103" 0.0203315103774426 0.145630353401217 0 0 1.77924334711258 6.93119077829641 "SMAD2;CHUK;PIK3CB;TGFBR1;MAPK13;C3;MAPK10;GNAL;PIK3CA;PPP2R2B;TRAF6;AKT3;FAS;PLCB1;MYD88"
"44" "Fc epsilon RI signaling pathway" "11/68" 0.021539334355814 0.150775340490698 0 0 1.9763556002731 7.58500478183902 "MAPK10;PIK3CA;INPP5D;AKT3;PLCG2;PRKCA;KRAS;GRB2;PIK3CB;MAP2K6;MAPK13"
"45" "C-type lectin receptor signaling pathway" "15/104" 0.0220221567515747 0.150729428433 0 0 1.76213523800573 6.72379036587058 "KSR1;CHUK;ITPR2;CBLB;PTPN11;PIK3CB;PTGS2;MAPK13;MAPK10;PIK3CA;AKT3;PLCG2;CASP1;KRAS;IL17D"
"46" "Renal cell carcinoma" "11/69" 0.0237933637526706 0.159312087735273 0 0 1.94771276548653 7.28122923378444 "PIK3CA;AKT3;CUL2;GAB1;PTPN11;BRAF;KRAS;GRB2;PIK3CB;HIF1A;CRKL"
"47" "Hepatitis B" "21/163" 0.0253811945514245 0.166327828124229 0 0 1.57403000401003 5.78258761345942 "SMAD2;CHUK;PRKCA;BRAF;PIK3CB;TGFBR1;MAPK13;CASP9;MAPK10;CREB1;PIK3CA;TRAF3;CASP3;TRAF6;AKT3;FAS;GRB2;KRAS;MAP3K7;MYD88;MAP2K6"
"48" "Prolactin signaling pathway" "11/70" 0.0262143784700331 0.168208928516046 0 0 1.91988829740815 6.99117190749798 "MAPK10;GSK3B;PIK3CA;AKT3;KRAS;GRB2;PIK3CB;TNFRSF11A;SOCS6;SOCS4;MAPK13"
"49" "Gap junction" "13/88" 0.0264890192043416 0.16650240642729 0 0 1.80485366801799 6.55346879264446 "MAP3K2;PDGFRA;GUCY1A2;ITPR2;CSNK1D;PRKCA;ADCY7;EGFR;GRM5;PDGFD;KRAS;GRB2;PLCB1"
"50" "Endocytosis" "29/244" 0.0271488154259755 0.167236703024009 0 0 1.45207646935117 5.23680032766466 "WASHC4;TSG101;WIPF2;VPS4B;ARPC5L;CBLB;RAB22A;EGFR;SNX4;SNX2;KIF5B;PSD3;RAB11FIP2;EPS15;WASHC3;SMAD2;PDGFRA;TGFBR1;ZFYVE16;RAB31;ARPC3;NEDD4;TRAF6;CHMP3;STAM2;RNF103-CHMP3;FGFR2;ARF6;CHMP5"
"51" "Hepatitis C" "20/155" 0.0281995991450848 0.170303461503649 0 0 1.57644786883954 5.62547148143126 "GSK3B;RNASEL;CHUK;BRAF;PIK3CB;EGFR;CASP9;CLDN22;CLDN11;OCLN;CDK6;PIK3CA;TRAF3;PPP2R2B;CASP3;TRAF6;AKT3;FAS;GRB2;KRAS"
"52" "Neuroactive ligand-receptor interaction" "38/338" 0.0285615924650184 0.169172509215878 0 0 1.37356182654806 4.88396332627779 "PTGFR;GABRB2;CHRM3;GRIA2;CALCRL;CALCB;THRB;CHRNA5;PTGER3;GRIK1;GRIK2;NR3C1;RXFP1;MCHR2;C3;GHR;GRIN2A;GRM5;GRM7;HRH4;GRM8;P2RY1;S1PR3;GABRA1;GABRP;GABRA6;GABRA5;GABRA4;OPRK1;PTH2R;GCG;HTR5A;GRIN2B;ADCYAP1;CCKBR;GLRB;FSHR;AGTR2"
"53" "Osteoclast differentiation" "17/127" 0.0299730922013955 0.174183252793015 0 0 1.6354095017292 5.7361256041762 "CSF1;CHUK;MITF;TNFRSF11A;PIK3CB;TGFBR1;MAPK13;MAPK10;CREB1;PIK3CA;TRAF6;CAMK4;AKT3;PLCG2;GRB2;MAP3K7;MAP2K6"
"54" "Choline metabolism in cancer" "14/99" 0.0306201156403776 0.174648066985857 0 0 1.72772316938475 6.02301247907682 "PDGFRA;LYPLA1;PRKCA;PIK3CB;HIF1A;EGFR;MAPK10;PIK3CA;PDGFD;AKT3;GRB2;KRAS;DGKI;DGKH"
"55" "Fc gamma R-mediated phagocytosis" "13/91" 0.0337912506213921 0.189231003479796 0 0 1.74535299764377 5.91247642439615 "ARPC5L;PRKCA;PIK3CB;CRKL;MARCKS;PTPRC;PIK3CA;ARPC3;CFL2;INPP5D;AKT3;PLCG2;ARF6"
"56" "Morphine addiction" "13/91" 0.0337912506213921 0.185851878417656 0 0 1.74535299764377 5.91247642439615 "GABRB2;GABRP;GABRA1;GABRA6;GABRA5;GABRA4;PDE3B;CACNA1A;PRKCA;GNG12;ADCY7;GNB4;PDE7B"
"57" "Circadian rhythm" "6/31" 0.0372515479744533 0.201289066247923 0 0 2.36467180325931 7.77991631897574 "PRKAA2;CREB1;BHLHE41;RORA;CSNK1D;FBXL3"
"58" "Central carbon metabolism in cancer" "10/65" 0.0376647464824707 0.200012791665534 0 0 1.87961092053945 6.1633019662212 "PDGFRA;PIK3CA;AKT3;PGAM4;KRAS;PIK3CB;HIF1A;EGFR;FGFR2;GLS"
"59" "GnRH signaling pathway" "13/93" 0.0393991747635611 0.205677047918251 0 0 1.70781852457617 5.5231028834287 "MAP3K2;CAMK2A;ITPR2;PRKCA;ADCY7;EGFR;MAPK13;MAPK10;KRAS;GRB2;PLCB1;HBEGF;MAP2K6"
"60" "Gastric acid secretion" "11/75" 0.0410283761752034 0.210612331032711 0 0 1.79189574424761 5.72240355906201 "CHRM3;CCKBR;CAMK2A;ITPR2;KCNJ16;SLC26A7;PRKCA;ATP1A2;PLCB1;ADCY7;CFTR"
"61" "mTOR signaling pathway" "19/152" 0.0420833421978689 0.212486383556453 0 0 1.5271838729383 4.83827625053813 "ATP6V1A;GSK3B;FZD3;FZD2;PRKAA2;CHUK;PRKCA;BRAF;PIK3CB;RPS6KA6;PIK3CA;AKT3;TBC1D7;ATP6V1B2;DVL3;GRB2;KRAS;LAMTOR3;WNT3"
"62" "Nitrogen metabolism" "4/17" 0.0449675511979951 0.223387189822298 0 0 2.87469905494269 8.91678215906366 "GLUD1;CA1;CA5B;CA13"
"63" "Regulation of actin cytoskeleton" "25/214" 0.0452428524377997 0.221187278584798 0 0 1.42727464760589 4.41842922500192 "CHRM3;ROCK1;ARPC5L;PIK3CB;FGF1;FGF2;EGFR;CRKL;FGF7;PDGFD;CFL2;PIP4K2A;ITGB8;PIP4K2C;ITGB6;PDGFRA;ITGA3;BRAF;GNG12;PIK3CA;APC;ARPC3;KRAS;PPP1R12B;FGFR2"
"64" "Epithelial cell signaling in Helicobacter pylori infection" "10/68" 0.0491529694296135 0.236548665380015 0 0 1.79668690933918 5.41309069415978 "ATP6V1A;MAPK10;CHUK;CASP3;ATP6V1B2;PLCG2;PTPN11;EGFR;HBEGF;MAPK13"
"65" "VEGF signaling pathway" "9/59" 0.0494121244520755 0.234137451249835 0 0 1.86368201443318 5.60513445551453 "CASP9;PIK3CA;AKT3;PLCG2;PRKCA;KRAS;PIK3CB;PTGS2;MAPK13"
"66" "Th17 cell differentiation" "14/107" 0.0537952304875959 0.251044408942114 0 0 1.5985476053186 4.67186802362159 "SMAD2;CHUK;RORA;AHR;GATA3;HIF1A;TGFBR1;MAPK13;MAPK10;IL17F;IL6ST;IL17D;HLA-DOB;RXRG"
"67" "Amyotrophic lateral sclerosis (ALS)" "8/51" 0.0538963322312296 0.247762243689832 0 0 1.91646603662846 5.59740865244287 "CASP9;GRIA2;GRIN2A;CASP3;CASP1;GRIN2B;MAP2K6;MAPK13"
"68" "Ubiquitin mediated proteolysis" "17/137" 0.055408665309888 0.250968660521257 0 0 1.51603654539861 4.3859229609722 "UBE2H;UBE3C;UBE2D3;CUL2;CBLB;PIAS2;RHOBTB1;CUL4A;UBE2W;HERC3;TRAF6;NEDD4;UBR5;UBA3;SAE1;UBE2K;BIRC2"
"69" "Calcium signaling pathway" "22/188" 0.0565811852578637 0.252565290716261 0 0 1.42970405126139 4.10622264582546 "CHRM3;PDGFRA;PTGFR;PTGER3;CAMK2A;CACNA1A;ITPR2;PRKCA;PHKB;ATP2B1;HTR5A;CACNA1E;ADCY7;EGFR;GRIN2A;GRM5;GNAL;CCKBR;CAMK4;PLCG2;PLCB1;MCU"
"70" "D-Glutamine and D-glutamate metabolism" "2/5" 0.0566642117571372 0.249322531731404 0 0 4.88698839340257 14.028649742071 "GLUD1;GLS"
"71" "NOD-like receptor signaling pathway" "21/178" 0.0572270932980357 0.248252742757676 0 0 1.44138702614401 4.12341598479666 "RNASEL;CHUK;ITPR2;TNFAIP3;ANTXR2;TANK;MAPK13;PANX1;MAPK10;DHX33;ATG16L1;TRAF3;TRAF6;TRIP6;CASP1;DNM1L;PLCB1;MAP3K7;MYD88;MCU;BIRC2"
"72" "Autophagy" "16/128" 0.0584724010193808 0.250131937694018 0 0 1.5271838729383 4.33598108355651 "ATG3;PRKAA2;STX17;IRS4;PIK3CB;HMGB1;HIF1A;RAB33B;MAPK10;PIK3CA;ATG16L1;TRAF6;AKT3;PIK3C3;KRAS;MAP3K7"
"73" "GABAergic synapse" "12/89" 0.0585879965855371 0.247193191073225 0 0 1.6472994584503 4.67375993049269 "GABRB2;GABRP;GABRA1;GABRA6;GABRA5;GABRA4;GNB4;CACNA1A;PRKCA;GNG12;ADCY7;GLS"
"74" "B cell receptor signaling pathway" "10/71" 0.0627746608005952 0.261278317926802 0 0 1.72077056105724 4.76344356710323 "GSK3B;CHUK;PIK3CA;INPP5D;AKT3;PLCG2;DAPP1;KRAS;GRB2;PIK3CB"
"75" "TGF-beta signaling pathway" "12/90" 0.062799495031565 0.257896592929627 0 0 1.62899613113419 4.50874892517037 "SMAD2;ZFYVE16;ACVR1C;ROCK1;INHBB;INHBA;BMPR1B;LEFTY2;ACVR2B;TGFBR1;INHBE;BMPR1A"
"76" "AGE-RAGE signaling pathway in diabetic complications" "13/100" 0.0641376712480084 0.259926351899823 0 0 1.58827122785583 4.36254173551008 "SMAD2;PRKCA;PIK3CB;TGFBR1;MAPK13;MAPK10;PIK3CA;COL4A1;CASP3;AKT3;PLCG2;KRAS;PLCB1"
"77" "Pantothenate and CoA biosynthesis" "4/19" 0.0643571683379498 0.257428673351799 0 0 2.5720991544224 7.05605749943336 "PANK3;ENPP1;BCAT1;AASDHPPT"
"78" "Human immunodeficiency virus 1 infection" "24/212" 0.065656345103845 0.259258388358773 0 0 1.3831099226611 3.7666523425404 "CHUK;ITPR2;PRKCA;PIK3CB;GNG12;CRKL;MAPK13;CASP9;MAPK10;CUL4A;PIK3CA;AP1G1;CFL2;CASP3;TRAF6;AKT3;PLCG2;GNB4;FAS;KRAS;AP1S3;MAP3K7;MYD88;MAP2K6"
"79" "ABC transporters" "7/45" 0.0714632878159367 0.278616362624158 0 0 1.90049548632322 5.01459307075635 "ABCA1;ABCG5;ABCD3;ABCA5;ABCC9;ABCA12;CFTR"
"80" "Longevity regulating pathway" "13/102" 0.0727580199439437 0.280118376784183 0 0 1.55712865476062 4.08063648351882 "KL;PRKAA2;IRS4;PIK3CB;SIRT1;ADCY7;CREB1;PIK3CA;CAMK4;AKT3;KRAS;PPARGC1A;APPL1"
"81" "PI3K-Akt signaling pathway" "37/354" 0.0741235897109247 0.281852662110677 0 0 1.2769673061857 3.32269631866538 "GSK3B;PHLPP1;FLT1;PRKAA2;CSF1;TNC;PIK3CB;FGF1;FGF2;EGFR;GHR;CASP9;FGF7;PPP2R5E;PDGFD;AKT3;ITGB8;ITGB6;PDGFRA;CHUK;ITGA3;PRKCA;GNG12;EPOR;EREG;CDK6;CREB1;PIK3CA;C8ORF44-SGK3;COL4A1;IL7;PPP2R2B;GNB4;GRB2;SGK3;KRAS;FGFR2"
"82" "IL-17 signaling pathway" "12/93" 0.0766103417510768 0.287755917796728 0 0 1.57644786883954 4.04993115107244 "MAPK10;GSK3B;CHUK;TRAF3;CASP3;TRAF6;TNFAIP3;IL17F;PTGS2;IL17D;MAP3K7;MAPK13"
