"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"15" "Ras GTPase binding (GO:0017016)" "27/184" 0.00216972899939464 0.166490538553548 0 0 1.79278106823192 10.995400594679 "DENND1B;TBC1D9B;LRRK2;RHOBTB3;RGPD8;C9ORF72;BICD2;RGPD4;SLC6A4;RIMS1;RABGEF1;AKAP13;RANBP3L;TMEM127;NPC1L1;AP1G1;RAB11FIP2;DNM1L;EVI5;TBC1D15;EXPH5;MLPH;TBC1D20;TBC1D7;RAB3GAP2;EXOC5;RAPGEF6"
"16" "ligand-gated anion channel activity (GO:0099095)" "6/18" 0.00233773954647999 0.168171138624904 0 0 4.07249032783547 24.6734710742195 "GABRA1;GABRA6;GLRB;GABRA5;GABRA4;CFTR"
"17" "protein kinase B binding (GO:0043422)" "4/8" 0.00239253044584436 0.161988384892168 0 0 6.10873549175321 36.8686848453412 "CCDC88A;TRAF6;PDE3B;APPL1"
"18" "dipeptidyl-peptidase activity (GO:0008239)" "4/8" 0.00239253044584436 0.152989030175937 0 0 6.10873549175321 36.8686848453412 "DPP8;FAP;NAALAD2;PRCP"
"19" "tRNA (cytosine) methyltransferase activity (GO:0016427)" "4/8" 0.00239253044584436 0.144936975956151 0 0 6.10873549175321 36.8686848453412 "METTL2B;NSUN2;METTL2A;TRDMT1"
"20" "ubiquitin-like protein ligase activity (GO:0061659)" "27/186" 0.00253697762991964 0.146003062601875 0 0 1.77350385244448 10.5998455757835 "UBE3C;CUL2;PELI2;LTN1;CBLB;HERC3;C18ORF25;HECTD2;RNF217;UBR5;LONRF3;LONRF2;UBE2H;ANKIB1;AMFR;RC3H1;PIAS2;CUL4A;UBE2W;GID4;HECW2;NEDD4;HECW1;UBE2V2;MDM4;CACUL1;PDZRN4"
"21" "kinase activity (GO:0016301)" "37/280" 0.00259149540599618 0.142038629157219 0 0 1.61445152282049 9.61489864486754 "GSK3B;PRKAA2;ROCK1;LRRK2;CAMK2A;PIK3CB;NLK;PIK3C2A;NADK2;RPS6KA6;PPIP5K2;AKT3;ABL2;SEPHS1;MAP3K7;MAP3K2;PDGFRA;GK;KSR1;CHUK;CSNK1D;PRKCA;BRAF;DCLK1;PGM2L1;HIPK3;TGFBR1;PIK3CA;STK17B;SGK3;PIK3C3;PRKD1;TNIK;CDK13;DGKI;GALK2;DGKH"
"22" "phosphotransferase activity, alcohol group as acceptor (GO:0016773)" "34/254" 0.00306311186885035 0.160256443683943 0 0 1.6354095017292 9.46627995283008 "GSK3B;PRKAA2;ROCK1;LRRK2;PIK3CB;NLK;PIK3C2A;NADK2;RPS6KA6;AKT3;ABL2;MAP3K7;MAP3K2;PDGFRA;GK;KSR1;CHUK;CSNK1D;PRKCA;BRAF;DCLK1;PGM2L1;HIPK3;TGFBR1;PIK3CA;STK17B;SGK3;PIK3C3;TNIK;CDK13;DGKI;GALK2;GNE;DGKH"
"23" "GABA-A receptor activity (GO:0004890)" "6/19" 0.00318252786242539 0.159264763897897 0 0 3.8581487316336 22.1846618243314 "GABRB2;GABRP;GABRA1;GABRA6;GABRA5;GABRA4"
"24" "ubiquitin protein ligase activity (GO:0061630)" "27/192" 0.00397155585413346 0.190469199504484 0 0 1.71808185705559 9.49858281617906 "UBE3C;CUL2;PELI2;LTN1;CBLB;HERC3;C18ORF25;HECTD2;RNF217;UBR5;LONRF3;LONRF2;UBE2H;ANKIB1;AMFR;RC3H1;CUL4A;UBE2W;GID4;HECW2;NEDD4;HECW1;UBE2V2;MDM4;UBE2K;CACUL1;PDZRN4"
"25" "tumor necrosis factor receptor superfamily binding (GO:0032813)" "7/26" 0.00398699441708354 0.183561222962526 0 0 3.28931911094403 18.1725592199838 "FEM1B;TRAF3;TNFSF4;TRAF6;DAB2IP;TANK;MYD88"
"26" "PDZ domain binding (GO:0030165)" "12/62" 0.0040120769969939 0.177611562443845 0 0 2.36467180325931 13.0493141680726 "NLGN1;FZD3;CXADR;FZD2;CADM1;KIF14;CRIPT;DAPP1;ATP2B1;CLCN3;GNG12;CFTR"
"27" "GTPase activator activity (GO:0005096)" "33/249" 0.00408085525569357 0.173965348122344 0 0 1.61918290142856 8.9078516536186 "ARHGAP9;RGS18;NRP1;TBC1D9B;FAM13B;LRRK2;RASAL2;RGPD4;PREX2;SYDE2;RGS4;RGS5;RANBP3L;ARHGAP20;RIC8B;BNIP2;DNM1L;EVI5;TBC1D15;APPL1;STARD13;RALGAPA1;DAB2IP;AXIN1;ARHGAP24;ARHGAP32;TBC1D20;CDC42EP3;RASA2;TBC1D7;NF1;RGS10;PLCB1"
"28" "protein tyrosine kinase activity (GO:0004713)" "22/147" 0.00417468414023814 0.171609337336218 0 0 1.82846504515062 10.0176417562099 "EPHA5;DDR1;PDGFRA;EPHA7;DYRK2;FLT1;NRG1;ERLIN2;FGF1;FGF2;EGFR;EREG;BTC;FGF7;MELK;AXL;GRAP2;ABL2;GRB2;EPHB1;FGFR2;HBEGF"
"29" "glutamate receptor activity (GO:0008066)" "6/20" 0.00423544183373555 0.16810322588378 0 0 3.66524129505192 20.0278593545048 "GRIA2;GRM5;GRM7;GRM8;GRIK1;GRIK2"
"30" "transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)" "25/175" 0.0044260778273582 0.169813852642976 0 0 1.74535299764377 9.46023466860659 "NFAT5;AKNA;HLF;PLAG1;SIX1;NR3C1;ELK4;CAMTA1;MYBL1;MEF2D;SMAD2;MEF2C;BCL11B;TCF12;EBF1;MITF;ETV1;CREB1;NFIA;NFIB;RFX4;TFEC;SSBP2;ATF6;SSBP3"
"31" "Rab GTPase binding (GO:0017137)" "20/130" 0.00447378321447181 0.166107241285711 0 0 1.87961092053945 10.1677945051632 "DENND1B;TBC1D9B;RHOBTB3;C9ORF72;BICD2;SLC6A4;RIMS1;RABGEF1;MLPH;TBC1D20;TMEM127;NPC1L1;AP1G1;TBC1D7;RAB3GAP2;RAB11FIP2;DNM1L;EVI5;TBC1D15;EXPH5"
"32" "RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)" "34/262" 0.00500804344378577 0.18013306261867 0 0 1.58547333373747 8.39779241452279 "NFAT5;AKNA;PLAG1;BHLHE41;SIX1;PRDM1;NR3C1;ETS2;ZBTB2;ELK4;RBBP4;NSD1;NACC2;UTY;ZNF148;MEF2D;MYBL1;TCFL5;SMAD2;MEF2C;MYEF2;TCF12;NR2F1;RFX3;MITF;ETV1;CREB1;NFIA;NFIB;RFX4;TFEC;SSBP2;ATF6;SSBP3"
"33" "inhibitory extracellular ligand-gated ion channel activity (GO:0005237)" "5/15" 0.00546151754039685 0.190491111787781 0 0 4.07249032783547 21.2177910406893 "GABRA1;GABRA6;GLRB;GABRA5;GABRA4"
"34" "phosphatidylinositol phosphate kinase activity (GO:0016307)" "5/15" 0.00546151754039685 0.184888432029317 0 0 4.07249032783547 21.2177910406893 "PIK3CA;PIP4K2A;PIK3CB;PIP4K2C;PIK3C2A"
"35" "GABA receptor activity (GO:0016917)" "6/21" 0.00552472718053881 0.181684599565719 0 0 3.49070599528755 18.1465098590994 "GABRB2;GABRP;GABRA1;GABRA6;GABRA5;GABRA4"
"36" "transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)" "36/284" 0.00578281158504065 0.184889337066161 0 0 1.54869350495152 7.98020899283844 "NFAT5;AKNA;HLF;PLAG1;SIX1;RORA;GATA3;ZNF24;NR3C1;HIF1A;ELK4;TRPS1;CAMTA1;MEF2D;MYBL1;ZNF300;SMAD2;MEF2C;BCL11B;MACC1;TCF12;EBF1;CDC5L;MITF;ETV1;GRHL2;CREB1;NFIA;NFIB;RFX4;TFEC;REL;HOXB2;SSBP2;ATF6;SSBP3"
"37" "mitogen-activated protein kinase kinase binding (GO:0031434)" "12/65" 0.00596320656588514 0.185504074522535 0 0 2.25553310464734 11.5531719633607 "DDR1;EPHA5;PDGFRA;EPHA7;DLG1;FLT1;AXL;DAB2IP;BRAF;EPHB1;EGFR;FGFR2"
"38" "benzodiazepine receptor activity (GO:0008503)" "4/10" 0.00628202724782864 0.190279299006599 0 0 4.88698839340257 24.7773367889076 "GABRA1;GABRA6;GABRA5;GABRA4"
"39" "anion channel activity (GO:0005253)" "12/66" 0.00675865689877543 0.199467027961295 0 0 2.22135836063753 11.0999746593671 "GABRB2;GABRA1;GABRA6;GLRB;GABRA5;GABRA4;LRRC8D;SLC26A7;CLIC2;CLCN3;CFTR;LRRC8E"
"40" "ionotropic glutamate receptor activity (GO:0004970)" "5/16" 0.00741550434547569 0.213381137541063 0 0 3.81795968234575 18.7239702534492 "GRIA2;GRIN2A;GRIK1;GRIK2;GRIN2B"
"41" "transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)" "8/36" 0.00753901432176095 0.211644036203582 0 0 2.71499355189031 13.269975787863 "GRIA2;GABRA1;CHRNA5;GABRA6;GABRA5;GABRA4;GRIK1;GRIK2"
"42" "SH3/SH2 adaptor activity (GO:0005070)" "10/51" 0.00754462023142595 0.206758521104078 0 0 2.39558254578557 11.707021504752 "GRAP2;IRS4;GAB1;PTPN11;GRB2;TOB1;SH3BGR;CRKL;NCK1;SKAP2"
"43" "ligand-gated ion channel activity (GO:0015276)" "12/68" 0.00859881404613902 0.230168255048977 0 0 2.15602429120701 10.2543339397974 "GABRB2;GABRA1;GABRP;DLG1;CHRNA5;GABRA6;GLRB;GABRA5;GABRA4;GRIK1;GRIK2;NCALD"
"44" "alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)" "3/6" 0.00906401537654023 0.237106402236314 0 0 6.10873549175321 28.7320895468356 "ST8SIA1;ST8SIA3;ST8SIA4"
"45" "ribosomal large subunit binding (GO:0043023)" "4/11" 0.0092383537336106 0.236296558830796 0 0 4.44271672127506 20.8114247861849 "DHX33;LTN1;CPEB2;MRRF"
"46" "thioesterase binding (GO:0031996)" "4/11" 0.0092383537336106 0.231159677117083 0 0 4.44271672127506 20.8114247861849 "TRAF3;TRAF6;TANK;ARF6"
"47" "calcium-dependent protein serine/threonine kinase activity (GO:0009931)" "4/11" 0.0092383537336106 0.226241386114592 0 0 4.44271672127506 20.8114247861849 "CAMK4;CAMK2A;MAPKAPK5;PRKCA"
"48" "transcription regulatory region DNA binding (GO:0044212)" "44/374" 0.00947187101058383 0.227127573607958 0 0 1.43734952747134 6.69722781113755 "YAP1;HDAC4;THRB;KMT2A;TAF9;BHLHE41;HNRNPU;ARID4A;SIX1;RORA;GATA3;AHR;IKZF2;NR3C1;ELK4;ZNF568;HIVEP2;TEAD1;MEF2D;MYBL1;E2F7;SNCA;SMAD2;MBD4;MEF2C;BCL11B;TCF12;RFX3;CDC5L;NR1D2;MITF;PAX2;TBX18;KLF17;NR5A2;ZEB1;NCOR1;CREB1;TBL1XR1;ZNF613;CDK13;RCOR3;ATF6;NEUROG2"
"49" "growth factor activity (GO:0008083)" "12/69" 0.0096544653680542 0.226781421196538 0 0 2.12477756234894 9.85967913355403 "BTC;EPGN;JAG1;CSF1;IL7;NRG1;INHBA;FGF1;FGF2;DKK1;EREG;HBEGF"
"50" "transmembrane receptor protein tyrosine kinase activity (GO:0004714)" "11/61" 0.00989197598738284 0.227713287229553 0 0 2.20315050522247 10.1698118158664 "DDR1;EPHA5;NRP1;PDGFRA;EPHA7;FLT1;AXL;EPHB1;FGFRL1;EGFR;FGFR2"
"51" "protein heterodimerization activity (GO:0046982)" "33/265" 0.0102967894845834 0.232384405818735 0 0 1.52142091492721 6.96190515943419 "YAP1;GTF2A1;TENM2;BHLHE41;AHR;CLCN3;HIF1A;EGFR;SMC2;FXR1;SNX2;DVL3;TEAD1;BARD1;MEF2C;ABCG5;CHUK;KCNB1;RALGAPA1;ITGA3;KCNB2;TCF12;SMC1A;TPD52L1;ZHX1;MPP7;TBX18;VAPA;UBA3;RAB3GAP2;SAE1;ATF6;BCL2L2"
"52" "MAP kinase kinase kinase activity (GO:0004709)" "13/78" 0.0103291885157058 0.228632615030334 0 0 2.03624516391774 9.31130432705172 "DDR1;EPHA5;PDGFRA;EPHA7;FLT1;BRAF;EGFR;TAOK3;AXL;MAP3K13;MAP3K7;EPHB1;FGFR2"
"53" "transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)" "22/159" 0.0104770685963853 0.227530301027159 0 0 1.69046768325246 7.70610910221887 "MYEF2;TSHZ3;TSHZ1;NR2F1;BHLHE41;NFXL1;MITF;NR1D2;PRDM1;GATA3;PHF6;ETS2;ZBTB2;HMBOX1;ZEB2;ZEB1;NACC2;TRPS1;SNAI2;ZNF148;ZNF224;TCFL5"
"54" "transmembrane receptor protein kinase activity (GO:0019199)" "11/62" 0.0111601915034754 0.237877415194447 0 0 2.16761581965436 9.74430484285423 "DDR1;EPHA5;PDGFRA;EPHA7;FLT1;AXL;BMPR1B;EPHB1;EGFR;FGFR2;BMPR1A"
"55" "transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)" "15/97" 0.0121633431149891 0.254545598642772 0 0 1.8892996366247 8.33054275738907 "MYEF2;TSHZ3;TSHZ1;NR2F1;BHLHE41;NFXL1;NR1D2;PRDM1;GATA3;ETS2;ZBTB2;NACC2;SNAI2;ZNF148;TCFL5"
"56" "mRNA 3'-UTR binding (GO:0003730)" "11/63" 0.0125489789662389 0.257926335538232 0 0 2.13320921934239 9.33943735905675 "FXR1;LARP1;SECISBP2L;ANGEL2;ELAVL4;HNRNPU;RC3H1;IGF2BP2;CPEB2;ELAVL2;CPEB4"
"57" "SH3 domain binding (GO:0017124)" "10/55" 0.012838124348579 0.259240019740604 0 0 2.22135836063753 9.6747621928405 "CASP9;SGIP1;DAB2IP;ADAM9;PTPN22;CBLB;GRB2;PTPN12;SOCS4;CD2AP"
"58" "GABA-gated chloride ion channel activity (GO:0022851)" "4/12" 0.0129712214529759 0.257411653316814 0 0 4.07249032783547 17.6950605165517 "GABRA1;GABRA6;GABRA5;GABRA4"
"59" "nuclear hormone receptor binding (GO:0035257)" "10/56" 0.0145152658998188 0.283170695774432 0 0 2.18169124705472 9.23412680579774 "MBD4;MED14;NCOR1;NSD1;TRIP6;NCOA7;MED4;SIRT1;HIF1A;MED17"
"60" "chloride transmembrane transporter activity (GO:0015108)" "10/56" 0.0145152658998188 0.278451184178191 0 0 2.18169124705472 9.23412680579774 "GABRB2;GABRA1;GABRA6;GLRB;GABRA5;GABRA4;SLC26A7;CLIC2;CLCN3;CFTR"
"61" "1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)" "3/7" 0.0149027223044259 0.281197268399905 0 0 5.23605899293132 22.0239709105029 "PIK3CA;PIK3CB;PIK3C2A"
"62" "vascular endothelial growth factor-activated receptor activity (GO:0005021)" "3/7" 0.0149027223044259 0.276661828587003 0 0 5.23605899293132 22.0239709105029 "NRP1;PDGFRA;FLT1"
"63" "transcription corepressor activity (GO:0003714)" "26/203" 0.0150971471045029 0.275822481226712 0 0 1.56479923926683 6.56159360651255 "YAP1;HOMEZ;THRB;LDB1;BHLHE41;ATN1;HNRNPU;TOB2;TOB1;NSD1;RBBP8;YAF2;SCAI;E2F7;RUNX1T1;DR1;SIRT1;ZHX1;CDYL2;TBX18;ZEB1;NCOR1;TBL1XR1;COPS2;TFEC;RCOR3"
"64" "transmitter-gated ion channel activity (GO:0022824)" "7/33" 0.015674271830013 0.28189198244289 0 0 2.59158475407712 10.7699385551451 "GRIA2;GABRA1;GABRA6;GABRA5;GABRA4;GRIK1;GRIK2"
"65" "ubiquitin-protein transferase activity (GO:0004842)" "47/417" 0.0157417390779094 0.278749871979596 0 0 1.3770291036566 5.71665308834253 "UBE3C;PELI2;UBE2D3;CUL2;IPP;LTN1;KLHL32;TNFAIP3;CBLB;TANK;HERC3;C18ORF25;HECTD2;RNF217;UBR5;FBXO6;LONRF3;LONRF2;BARD1;UBE2H;ANKIB1;DTX3L;FEM1B;AMFR;KLHL28;RC3H1;KLHL41;CNOT4;CUL4A;UBE2W;GID4;KBTBD6;TRAF3;HECW2;TRAF6;NEDD4;HECW1;TTC3;UBE2V2;MDM4;FBXL3;CACUL1;DTL;FBXL4;UBE2K;BIRC2;PDZRN4"
"66" "insulin receptor binding (GO:0005158)" "5/19" 0.0160736782495018 0.280315207048129 0 0 3.215123943028 13.2803016950785 "SNX4;SNX2;IRS4;ENPP1;PTPN11"
"67" "thyroid hormone receptor binding (GO:0046966)" "6/26" 0.0164931537808244 0.283337611966102 0 0 2.81941638080917 11.5731682906461 "MBD4;NCOR1;NSD1;TRIP6;MED4;MED17"
"68" "ubiquitin-ubiquitin ligase activity (GO:0034450)" "4/13" 0.0175417540634906 0.29691998422173 0 0 3.7592218410789 15.1991778334415 "AMFR;PELI2;UBR5;UBE2K"
"69" "tRNA methyltransferase activity (GO:0008175)" "4/13" 0.0175417540634906 0.292616796044604 0 0 3.7592218410789 15.1991778334415 "METTL2B;METTL2A;LCMT2;TRDMT1"
"70" "protein kinase inhibitor activity (GO:0004860)" "11/67" 0.0194460128292472 0.319748010949479 0 0 2.00585344505329 7.90328968798693 "DNAJC3;SPRED1;LRRTM3;FLRT2;TAOK3;RTN4RL1;LRRC19;LRRC4;SOCS6;SOCS4;NCK1"
"71" "kinase inhibitor activity (GO:0019210)" "10/59" 0.0205280767839963 0.332786146174363 0 0 2.07075779381465 8.04688554023786 "DNAJC3;LRRTM3;FLRT2;TAOK3;RTN4RL1;LRRC19;LRRC4;SOCS6;SOCS4;NCK1"
"72" "activating transcription factor binding (GO:0033613)" "11/68" 0.021539334355814 0.344330192271415 0 0 1.9763556002731 7.58500478183902 "YAP1;HDAC4;SMAD2;MEF2C;NCOR1;CREB1;LDB1;TAF9;BHLHE41;LDB2;MEF2D"
"73" "calcium-dependent protein kinase activity (GO:0010857)" "3/8" 0.0224088563878847 0.353323201403497 0 0 4.58155161881491 17.4021030412426 "CAMK4;CAMK2A;MAPKAPK5"
"74" "transcription coactivator activity (GO:0003713)" "34/291" 0.0225306315225617 0.350442660573898 0 0 1.42747083656089 5.41422486518147 "YAP1;GTF2A1;THRB;SRCAP;WWC1;TAF9;RORA;GATA3;FGF2;MED17;MED14;PPARGC1A;YAF2;ZBTB18;MKL2;WWTR1;MBD4;PRRX1;NR2F1;NR1D2;MED4;GTF2F1;ARID1A;ARID1B;PIAS2;KAT2B;ZEB1;TFEC;JMY;NCOA7;ATF6;VGLL1;LPIN2;BIRC2"
"75" "vitamin D receptor binding (GO:0042809)" "4/14" 0.0229979961297038 0.352942580603855 0 0 3.49070599528755 13.168158448884 "MBD4;MED14;MED4;MED17"
"76" "transcription coactivator binding (GO:0001223)" "4/14" 0.0229979961297038 0.34829859928012 0 0 3.49070599528755 13.168158448884 "CCNT2;RORA;AHR;TEAD1"
"77" "extracellular ligand-gated ion channel activity (GO:0005230)" "9/52" 0.0240210026100527 0.359067194859359 0 0 2.11456228560688 7.88483635710205 "GABRB2;GRIA2;GABRA1;GABRP;CHRNA5;GABRA6;GLRB;GABRA5;GABRA4"
"78" "sialyltransferase activity (GO:0008373)" "5/21" 0.0245494711991254 0.362262068592222 0 0 2.90892166273962 10.783561581069 "ST6GALNAC1;ST8SIA1;ST8SIA3;ST8SIA4;ST6GALNAC5"
"79" "transforming growth factor beta receptor binding (GO:0005160)" "8/44" 0.0247481680683689 0.360571410717627 0 0 2.22135836063753 8.21681303969902 "SMAD2;BMP3;USP15;INHBB;INHBA;LEFTY2;TGFBR1;INHBE"
"80" "chloride channel activity (GO:0005254)" "10/61" 0.0254340789416405 0.365932810772853 0 0 2.00286409565679 7.35384662788681 "GABRB2;GABRA1;GABRA6;GLRB;GABRA5;GABRA4;SLC26A7;CLIC2;CLCN3;CFTR"
"81" "calcium ion binding (GO:0005509)" "33/284" 0.0260742164895969 0.370511397278099 0 0 1.41963571287222 5.17713933884485 "SLC24A2;MCTP1;LRP1;NRXN1;HPCA;TCHH;C2CD4A;ITPR2;EFCAB11;RASGRP1;PCLO;CDH20;ENPP1;BNIP2;SLIT3;SLIT2;MBL2;SNCA;SLC25A24;BRAF;SYT14;MEX3B;TMEM2;F9;MELK;ASPH;S100Z;SYT10;PLSCR4;ADAM8;SLC25A12;FBN1;CDH19"
"82" "regulatory region DNA binding (GO:0000975)" "27/224" 0.0274753223775681 0.385659708007084 0 0 1.47264159176193 5.29336167108786 "YAP1;HDAC4;KMT2A;TAF9;ARID4A;SIX1;GATA3;AHR;IKZF2;HIVEP2;TEAD1;MEF2D;MYBL1;SNCA;MEF2C;BCL11B;TCF12;RFX3;CDC5L;PAX2;KLF17;NR5A2;NCOR1;TBL1XR1;ZNF613;CDK13;RCOR3"
"83" "ubiquitin conjugating enzyme binding (GO:0031624)" "6/29" 0.0276075645807086 0.382847070269827 0 0 2.52775261727719 9.07378627379936 "ANKIB1;DCUN1D5;TRAF6;RNF217;LONRF3;LONRF2"
"84" "protein tyrosine phosphatase activity (GO:0004725)" "10/62" 0.0281790602346235 0.386120218214901 0 0 1.97055983604942 7.03327511327284 "PTPRD;PTPRB;PTPRC;EYA4;PTPN22;PTPN11;PTPN12;PTPN14;CDC14A;TIMM50"
"85" "interleukin-1 receptor binding (GO:0005149)" "4/15" 0.0293749085539582 0.39777082053654 0 0 3.25799226226838 11.492940483256 "ERAP1;TRIP6;IL36G;IL1F10"
