"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"19" "Mammary gland development pathway - Puberty (Stage 2 of 4) WP2814" "3/13" 0.036823463487791 0.914772356117755 0 0 3.94140445378703 13.0130199390692 "NRIP1;PGR;ESR1"
"20" "Purine metabolism WP4224" "3/13" 0.036823463487791 0.869033738311867 0 0 3.94140445378703 13.0130199390692 "PRPS1;ADSL;XDH"
"21" "Androgen receptor signaling pathway WP138" "10/90" 0.0374228221651831 0.841122479141259 0 0 1.89771325552709 6.234888589712 "RB1;PIAS4;NCOA2;ROCK1;ZMIZ1;SP1;BAG1;UBE3A;KAT7;PIAS2"
"22" "Myometrial Relaxation and Contraction Pathways WP289" "15/156" 0.0403203367855578 0.865054498308331 0 0 1.6422518557446 5.27310533803701 "RYR2;IGFBP5;LPAR1;ADCY3;SLC8A1;PRKAR1A;SP1;GNG4;GNAQ;PDE4B;PRKD1;NOS1;PRKACA;YWHAG;ATF4"
"23" "Hedgehog Signaling Pathway WP4249" "6/44" 0.0419035411887646 0.859933540917255 0 0 2.32901172269234 7.3885217150383 "CCND2;KIF3A;BCL2;PRKACA;GLI3;CSNK1G1"
"24" "Estrogen signaling pathway WP712" "4/23" 0.0424981185211369 0.835796330915692 0 0 2.97033379125979 9.38119176956926 "SP1;BCL2;PRKACA;ESR1"
"25" "H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity WP3969" "3/14" 0.0448779469093349 0.847295637648242 0 0 3.65987556423082 11.3595538552191 "RB1;JAG1;PMAIP1"
"26" "G Protein Signaling Pathways WP35" "10/93" 0.0452868066170637 0.822129720125156 0 0 1.83649669889718 5.68347893734707 "GNA13;AKAP11;PRKAR1A;GNG4;GNAQ;PDE4B;ADCY3;PRKD1;PRKACA;AKAP2"
"27" "Signaling of Hepatocyte Growth Factor Receptor WP313" "5/34" 0.0462596297039666 0.808686860010082 0 0 2.51167930878585 7.71961025488739 "RASA1;PXN;SOS1;MET;CRKL"
"28" "AMP-activated Protein Kinase (AMPK) Signaling WP1403" "8/69" 0.0478195717880444 0.806101352998464 0 0 1.98022252750653 6.0205106927649 "EEF2K;PRKAA2;PFKFB3;RPS6KB1;ADIPOQ;HMGCR;PPARGC1B;CAMKK2"
"29" "Cell Cycle WP179" "12/120" 0.0485831632332314 0.790732863658111 0 0 1.70794192997438 5.16563320858849 "RB1;STAG1;CCND2;TFDP2;CHEK2;ABL1;CDC7;TTK;E2F3;CDC6;YWHAG;CDC14B"
"30" "miRNA regulation of p53 pathway in prostate cancer WP3982" "4/24" 0.0487161625222986 0.766467623684164 0 0 2.84656988329063 8.6016066741969 "CASP8;ZMAT3;CHEK2;PMAIP1"
"31" "Cholesterol Biosynthesis Pathway WP197" "3/15" 0.053725684284932 0.818016870402836 0 0 3.41588385994876 9.98758018694491 "MSMO1;HMGCR;LSS"
"32" "Mammary gland development pathway - Embryonic development (Stage 1 of 4) WP2813" "3/15" 0.053725684284932 0.792453843202747 0 0 3.41588385994876 9.98758018694491 "ZEB2;NRG3;ERBB4"
"33" "Calcium Regulation in the Cardiac Cell WP536" "14/149" 0.0544612907948009 0.778961492580183 0 0 1.60477765232492 4.67032837927629 "CHRM2;RYR2;ADCY3;ATP2B3;CACNA1C;ATP1B1;SLC8A1;PRKAR1A;GNG4;GJA5;GNAQ;PRKD1;PRKACA;YWHAG"
"34" "Viral Acute Myocarditis WP4298" "9/84" 0.0567593599194479 0.787953467117042 0 0 1.82993778211541 5.24997200875786 "CASP7;CASP8;RASA1;ABL1;BCL2;CAAP1;NOS1;SOS1;CCR3"
"35" "Target Of Rapamycin (TOR) Signaling WP1471" "5/36" 0.0570128463675223 0.768858956727729 0 0 2.37214156940886 6.79494890803652 "PRKAA2;RPS6KB1;RRAGD;PRR5L;HMGCR"
"36" "Cerebral Organic Acidurias, including diseases WP4519" "2/7" 0.0590878134724221 0.774706887749534 0 0 4.87983408564109 13.8037358919257 "L2HGDH;ALDH7A1"
"37" "Integrated Breast Cancer Pathway WP1984" "14/151" 0.0595878019119892 0.760147094661051 0 0 1.58352231918155 4.46601495124399 "RB1;BARD1;MAX;HMGCR;ESR1;TGFBR1;CASP8;ZMIZ1;SP1;CHEK2;TPR;ABL1;BCL2;MAP3K13"
"38" "RIG-I-like Receptor Signaling WP3865" "7/60" 0.0601833778948793 0.747540904378501 0 0 1.99259891830344 5.59991846185008 "MAPK10;CASP8;RNF125;SNW1;TRAF6;DHX58;TMEM173"
"39" "Photodynamic therapy-induced HIF-1 survival signaling WP3614" "5/37" 0.0628824374113908 0.761038729696832 0 0 2.30802963510051 6.38513714014044 "PDHA1;PMAIP1;BIRC5;HIF1AN;HK1"
"40" "IL-3 Signaling Pathway WP286" "6/49" 0.0651250623556532 0.768475735796708 0 0 2.09135746527475 5.71242960964664 "INPP5D;BCL2;PRKACA;SOS1;CCR3;CRKL"
"41" "mRNA Processing WP411" "12/126" 0.0656546250789617 0.75582885456756 0 0 1.62661136188036 4.42982754692279 "TMED10;HNRNPK;CLP1;CELF1;NCBP2;CPSF3;PAPOLA;HNRNPR;SRSF4;SF3B1;SRSF10;PTBP2"
"42" "Sphingolipid pathway WP1422" "4/27" 0.0701871175002434 0.788769510955116 0 0 2.53028434070279 6.72192933215217 "CERS5;SGMS2;KDSR;B4GALT6"
"43" "Integrin-mediated Cell Adhesion WP185" "10/101" 0.0714774328113505 0.784589495045521 0 0 1.69103161383602 4.46157300457139 "MAPK10;ROCK1;PXN;ITGAV;SORBS1;ARHGEF7;SOS1;BCAR1;MAP2K6;VAV2"
"44" "G13 Signaling Pathway WP524" "5/39" 0.0756002643251915 0.810984653670236 0 0 2.1896691409928 5.65437276804352 "GNA13;MAPK10;ROCK1;RPS6KB1;MAP3K4"
"45" "PDGF Pathway WP2526" "5/39" 0.0756002643251915 0.792962772477565 0 0 2.1896691409928 5.65437276804352 "TIAM1;SRF;RASA1;SOS1;VAV2"
"46" "Effects of Nitric Oxide WP1995" "2/8" 0.0757920008750839 0.777691835066078 0 0 4.26985482493595 11.0152114485691 "NOS1;XDH"
"47" "Insulin signalling in human adipocytes (diabetic condition) WP3635" "2/8" 0.0757920008750839 0.761145200277438 0 0 4.26985482493595 11.0152114485691 "TBC1D4;RPS6KB1"
"48" "Insulin signalling in human adipocytes (normal condition) WP3634" "2/8" 0.0757920008750839 0.745288008604991 0 0 4.26985482493595 11.0152114485691 "TBC1D4;RPS6KB1"
"49" "Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706" "14/158" 0.0800564460452253 0.771155970068293 0 0 1.51336626706591 3.82128511232647 "CHRM2;RYR2;CDCA7L;MBD1;GATA2;HDAC9;POU5F1;PRKAR1A;SP1;PKNOX1;PRKACA;ALDOA;PPARGC1B;YWHAG"
"50" "Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932" "24/303" 0.0821378492392608 0.775381296818622 0 0 1.35282529106882 3.38119248827726 "CHRM2;PFKFB3;FLT1;PRKAA2;EPAS1;LPAR1;PPP2R5C;PGF;EPOR;RAB11B;PIK3C2B;GHR;RPS6KB1;GNG4;PDGFD;IL2RA;COL5A2;ITGAV;NOS1;EIF4E2;SOS1;MET;EIF4B;ATF4"
"51" "TGF-beta Signaling Pathway WP366" "12/132" 0.0862442835152875 0.798182388612072 0 0 1.55267448179489 3.8049398390665 "ZEB2;SNW1;ROCK1;SP1;TRAF6;SNIP1;SOS1;MET;PIAS2;TGFBR1;BCAR1;MAP2K6"
"52" "MAPK Cascade WP422" "4/29" 0.0867715347226775 0.787618545944303 0 0 2.35578197237846 5.75865402887768 "MAP3K2;MAPK10;RASA3;MAP2K6"
"53" "Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864" "6/53" 0.0881841344905921 0.785337952444518 0 0 1.93351916600873 4.6952191415993 "HELLS;CASP7;RPS6KB1;SERBP1;ABL1;BIRC5"
"54" "Phosphodiesterases in neuronal function WP4222" "6/53" 0.0881841344905921 0.770794657028879 0 0 1.93351916600873 4.6952191415993 "GUCY1A2;PDE11A;PDE10A;PDE4B;ADCY3;NOS1"
"55" "Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680" "7/66" 0.0903818328978411 0.775640456868745 0 0 1.81145356209404 4.35421265613316 "ACTR2;FZD3;DAAM1;ERBB4;NOS1;SOS1;PFN2"
"56" "Tgif disruption of Shh signaling WP3674" "2/9" 0.0937662201481286 0.790315284105656 0 0 3.79542651105418 8.9835871114284 "TGIF2;GLI3"
"57" "Apoptosis Modulation by HSP70 WP384" "3/19" 0.0964099289962493 0.798341868179468 0 0 2.69675041574902 6.30809317663666 "MAPK10;CASP7;CASP8"
"58" "Nucleotide Metabolism WP404" "3/19" 0.0964099289962493 0.784577353210857 0 0 2.69675041574902 6.30809317663666 "PRPS1;ADSL;SAT1"
"59" "TP53 Network WP1742" "3/19" 0.0964099289962493 0.771279431969995 0 0 2.69675041574902 6.30809317663666 "BCL2;ABL1;PMAIP1"
"60" "Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314" "5/42" 0.0970688934206979 0.763608628242823 0 0 2.03326420235045 4.74225186273506 "RB1;CASP7;CASP8;MAPKAPK2;BCL2"
"61" "DNA Damage Response WP707" "7/68" 0.102041352106981 0.789565872040906 0 0 1.7581755161501 4.01281959745146 "RB1;CASP8;CCND2;CHEK2;SESN1;ABL1;PMAIP1"
"62" "RAC1/PAK1/p38/MMP2 Pathway WP3303" "7/68" 0.102041352106981 0.776830938620891 0 0 1.7581755161501 4.01281959745146 "CASP7;RASA1;STMN1;PXN;BIRC5;NOS1;SOS1"
"63" "Sterol Regulatory Element-Binding Proteins (SREBP) signalling WP1982" "7/69" 0.108163168603595 0.810365326680903 0 0 1.73269471156821 3.85371120958583 "PRKAA2;SP1;HMGCR;PRKACA;SEC24D;LSS;PPARGC1B"
"64" "Nanomaterial induced apoptosis WP2507" "3/20" 0.108712761700512 0.801756617541274 0 0 2.56191289496157 5.68500278940454 "CASP7;CASP8;BCL2"
"65" "Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732" "3/20" 0.108712761700512 0.789421900348331 0 0 2.56191289496157 5.68500278940454 "SRF;GNAQ;MAPKAPK2"
"66" "Interleukin-1 Induced Activation of NF-kappa-B WP3656" "2/10" 0.112804771959913 0.806725035834527 0 0 3.41588385994876 7.45378868045718 "TRAF6;AJUBA"
"67" "Integrated Cancer Pathway WP1971" "5/44" 0.112910312583518 0.795427873722692 0 0 1.94084310224361 4.23329219269228 "RB1;BARD1;CASP8;CHEK2;BCL2"
"68" "B Cell Receptor Signaling Pathway WP23" "9/97" 0.11448090177319 0.794632141719792 0 0 1.58468838863602 3.43457004758748 "MAX;INPP5D;E2F3;SOS1;ILF2;MEF2D;CRKL;MAP2K6;VAV2"
"69" "Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4) WP2817" "4/32" 0.11481351620958 0.785391009433646 0 0 2.13492741246798 4.62093523699805 "ERBB4;TNFSF11;PGR;ESR1"
"70" "Pathways Regulating Hippo Signaling WP4540" "9/98" 0.119915337106665 0.808571987347801 0 0 1.56851809895606 3.32677874898382 "FLT1;PRKAA2;PRKAR1A;GNAQ;CDH11;PRKACA;TEAD1;MET;CDH7"
"71" "miRNA Regulation of DNA Damage Response WP1530" "7/71" 0.120978296173071 0.804250081601263 0 0 1.6838864098339 3.55661077918543 "RB1;CASP8;CCND2;CHEK2;SESN1;ABL1;PMAIP1"
"72" "Kit receptor signaling pathway WP304" "6/59" 0.129981330509437 0.852099833339646 0 0 1.73689009827903 3.54388881061622 "RPS6KB1;INPP5D;GRB10;BCL2;SOS1;CRKL"
"73" "Prader-Willi and Angelman Syndrome WP3998" "6/61" 0.145702723356134 0.94207788252185 0 0 1.67994288194201 3.23588392897908 "RB1;CCND2;UBE3A;MDM4;NIPA2;CDC6"
"74" "Photodynamic therapy-induced NF-kB survival signaling WP3617" "4/35" 0.146267861338791 0.93295176421499 0 0 1.95193363425644 3.75223261488846 "TRAF6;MMP3;BIRC5;BCL2L2"
"75" "MAPK  and NFkB Signalling Pathways Inhibited by Yersinia YopJ WP3849" "2/12" 0.153348969264515 0.965076179904683 0 0 2.84656988329063 5.33742986023859 "TRAF6;MAP2K6"
"76" "Prolactin Signaling Pathway WP2037" "7/76" 0.156192539751101 0.970037878454206 0 0 1.57310440918693 2.92072916201964 "RPS6KB1;IRF1;PXN;SOS1;PPIA;YWHAG;VAV2"
"77" "Hepatitis C and Hepatocellular Carcinoma WP3646" "5/49" 0.157391596357061 0.964790045201727 0 0 1.74279788772896 3.22246524823698 "CASP7;BIRC5;SOS1;TGFBR1;VAV2"
"78" "Structural Pathway of Interleukin 1 (IL-1) WP2637" "5/49" 0.157391596357061 0.952420942058115 0 0 1.74279788772896 3.22246524823698 "MAPK10;TRAF6;TOLLIP;MAPKAPK2;MAP2K6"
"79" "ErbB Signaling Pathway WP673" "8/91" 0.163316706239178 0.975765637277114 0 0 1.50148741096649 2.72079125423079 "MAPK10;NRG3;RPS6KB1;NRG4;ERBB4;ABL1;SOS1;CRKL"
"80" "GPCRs, Other WP117" "8/91" 0.163316706239178 0.96356856681115 0 0 1.50148741096649 2.72079125423079 "CHRM2;PTGFR;GPR176;VN1R1;TAAR2;CELSR2;CELSR3;ADGRL2"
"81" "Hippo-Merlin Signaling Dysregulation WP4541" "10/120" 0.165349907144803 0.963520446572183 0 0 1.42328494164532 2.56147367082559 "LIN28B;FLT1;PRKAR1A;CDH11;ITGAV;PRKACA;AJUBA;TEAD1;MET;CDH7"
"82" "TNF alpha Signaling Pathway WP231" "8/92" 0.170354752323429 0.980578574349494 0 0 1.4851668956299 2.62855565715877 "CASP7;CASP8;RFK;OTUD7B;KSR2;SOS1;NFKBIE;MAP2K6"
"83" "Endochondral Ossification WP474" "6/64" 0.170798756611951 0.971289314708929 0 0 1.60119555935098 2.82974371922023 "GHR;KIF3A;PRKACA;SOX6;GLI3;SOX5"
"84" "Cell-type Dependent Selectivity of CCK2R Signaling WP3679" "2/13" 0.17453543372798 0.980722913328652 0 0 2.62760296919136 4.58681600036838 "RYR2;GNAQ"
"85" "Cell Differentiation - Index WP2029" "2/13" 0.17453543372798 0.969184996701256 0 0 2.62760296919136 4.58681600036838 "SRF;MEF2D"
"86" "Dopamine metabolism WP2436" "2/13" 0.17453543372798 0.957915403716358 0 0 2.62760296919136 4.58681600036838 "MAOB;PRKACA"
"87" "Estrogen Receptor Pathway WP2881" "2/13" 0.17453543372798 0.946904881834561 0 0 2.62760296919136 4.58681600036838 "SP1;ESR1"
"88" "Genes targeted by miRNAs in adipocytes WP1992" "2/13" 0.17453543372798 0.936144599086441 0 0 2.62760296919136 4.58681600036838 "SRF;PTBP2"
"89" "Focal Adhesion WP306" "15/198" 0.185243140632758 0.982413060434404 0 0 1.29389540149574 2.18161897771254 "FLT1;ROCK1;PXN;PGF;CRKL;VAV2;MAPK10;CCND2;PDGFD;COL5A2;BCL2;ITGAV;SOS1;MET;BCAR1"
"90" "Human Thyroid Stimulating Hormone (TSH) signaling pathway WP2032" "6/66" 0.188455273624891 0.98834321278832 0 0 1.55267448179489 2.59125002010372 "RB1;GNA13;RPS6KB1;GNAQ;ADCY3;MAP2K6"
"91" "EPO Receptor Signaling WP581" "3/26" 0.192883183097203 1 0 0 1.97070222689352 3.24312660235075 "RASA1;SOS1;EPOR"
"92" "DNA Damage Response (only ATM dependent) WP710" "9/110" 0.195262423080597 1 0 0 1.3974070336154 2.28253983258745 "MAPK10;CCND2;ABL1;BCL2;PMAIP1;PPP2R5C;SOS1;MAP3K4;PIK3C2B"
"93" "MAPK Signaling Pathway WP382" "18/246" 0.195343631203768 0.991421440087943 0 0 1.24971360729833 2.04077614712 "MAP3K2;MAX;SRF;CACNA1C;STK4;TGFBR1;CRKL;MAPK10;TRAF6;RASA1;STMN1;MAPKAPK2;PRKACA;MAP3K13;SOS1;MAP3K4;ATF4;MAP2K6"
"94" "Osteoblast Signaling WP322" "2/14" 0.196145021641209 0.984898406538837 0 0 2.43991704282054 3.97438327928428 "TNFSF11;ITGAV"
"95" "Cardiac Progenitor Differentiation WP2406" "5/53" 0.197311164211893 0.980324942189615 0 0 1.61126597167394 2.61504162318622 "LIN28B;SOX17;ISL1;POU5F1;FOXA2"
"96" "Circadian rhythm related genes WP3594" "15/201" 0.200496928664378 0.985776565933192 0 0 1.27458352983163 2.04820009780516 "TOP2A;NCOA2;PRKAA2;MTTP;ADIPOQ;UBE3A;MAPK10;PSPC1;GNAQ;NRIP1;ID4;TIMELESS;FBXL3;CLOCK;ATF4"
"97" "Endoderm Differentiation WP2853" "11/141" 0.203944354956929 0.992389026182172 0 0 1.33243696664668 2.11845231557181 "DUSP5;ZNF462;SOX17;TRIM5;WWC1;SESN1;TCF4;PHF6;POU5F1;PARP8;FOXA2"
"98" "IL-4 Signaling Pathway WP395" "5/54" 0.207795657887204 1 0 0 1.58142771293924 2.48473937465536 "RPS6KB1;INPP5D;BIRC5;SOS1;SOCS5"
"99" "Photodynamic therapy-induced unfolded protein response WP3613" "3/27" 0.208220194032416 0.992726581649497 0 0 1.89771325552709 2.97781408876257 "NARS;DNAJB9;ATF4"
"100" "IL-1 signaling pathway WP195" "5/55" 0.218456978668164 1 0 0 1.55267448179489 2.36187590683933 "MAP3K2;TRAF6;TOLLIP;MAPKAPK2;MAP2K6"
"101" "Nanoparticle-mediated activation of receptor signaling WP2643" "3/28" 0.223815523071289 1 0 0 1.82993778211541 2.73929448119041 "MAPK10;PXN;SOS1"
"102" "Pathways in clear cell renal cell carcinoma WP4018" "7/85" 0.229478095130844 1 0 0 1.40654041292008 2.07035392588102 "LDHB;FLT1;ME1;GRB10;PLOD2;ALDOA;HK1"
"103" "Neural Crest Differentiation WP2064" "8/101" 0.239252919101929 1 0 0 1.35282529106882 1.93485679183639 "FZD3;OLIG3;HAND1;TCF4;ISL1;HDAC9;CDH7;SOX5"
"104" "Cannabinoid receptor signaling WP3869" "3/29" 0.239628292236998 1 0 0 1.76683647928384 2.52421980374424 "MAPK10;PRKAR1A;PRKACA"
"105" "PDGFR-beta pathway WP3972" "3/29" 0.239628292236998 1 0 0 1.76683647928384 2.52421980374424 "SRF;RASA1;SOS1"
"106" "Cori Cycle WP1946" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "GPT;HK1"
"107" "ID signaling pathway WP53" "2/16" 0.24015822940506 1 0 0 2.13492741246798 3.04538275766019 "RB1;PAX2"
"108" "Angiopoietin Like Protein 8 Regulatory Pathway WP3915" "10/132" 0.245109583924346 1 0 0 1.29389540149574 1.81928148321044 "MAP3K2;MAPK10;RPS6KA6;PRKAA2;RPS6KB1;MAP3K9;MAP3K13;SOS1;MAP3K4;MAP2K6"
"109" "Heart Development WP1591" "4/44" 0.255821546219937 1 0 0 1.55267448179489 2.11672255672342 "SRF;HAND1;ISL1;FOXA2"
"110" "Vitamin B6-dependent and responsive disorders WP4228" "1/5" 0.260440612941638 1 0 0 3.41588385994876 4.59566325236969 "ALDH7A1"
"111" "Amplification and Expansion of Oncogenic Pathways as Metastatic Traits WP3678" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "JAG1;EPAS1"
"112" "Canonical and Non-Canonical TGF-B signaling WP3874" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "LOXL4;TGFBR1"
"113" "miR-509-3p alteration of YAP1/ECM axis WP3967" "2/17" 0.262355145621769 1 0 0 2.00934344702868 2.68861440792758 "TEAD1;BCAR1"
"114" "Glycolysis and Gluconeogenesis WP534" "4/45" 0.26894876404819 1 0 0 1.51817060442167 1.99371384115232 "LDHB;PDHA1;ALDOA;HK1"
"115" "GABA receptor Signaling WP4159" "3/31" 0.271749972523227 1 0 0 1.65284702900747 2.15344952605929 "GABRB2;GABRB1;GABRA4"
"116" "IL17 signaling pathway WP2112" "3/31" 0.271749972523227 1 0 0 1.65284702900747 2.15344952605929 "SP1;TRAF6;IL17RD"
"117" "Toll-like Receptor Signaling WP3858" "3/31" 0.271749972523227 1 0 0 1.65284702900747 2.15344952605929 "TICAM2;TOLLIP;TRAF6"
"118" "Ras Signaling WP4223" "13/184" 0.282059877916188 1 0 0 1.20669810269929 1.52724043627852 "RAB5B;FLT1;KSR2;STK4;MAPK10;TIAM1;RASA3;GNG4;RASA1;ABL1;PRKACA;SOS1;MET"
"119" "Transcription co-factors SKI and SKIL protein partners WP4533" "2/18" 0.284559699215331 1 0 0 1.89771325552709 2.3850691875115 "SATB2;TEAD1"
"120" "Leptin signaling pathway WP2034" "6/76" 0.285397305238363 1 0 0 1.34837520787451 1.69069128864573 "PRKAA2;ROCK1;RPS6KB1;SP1;SOS1;ESR1"
"121" "Constitutive Androstane Receptor Pathway WP2875" "3/32" 0.287984777616063 1 0 0 1.60119555935098 1.99324453844397 "NCOA2;SP1;NR1I3"
"122" "Ovarian Infertility Genes WP34" "3/32" 0.287984777616063 1 0 0 1.60119555935098 1.99324453844397 "CCND2;NRIP1;PGR"
"123" "Ectoderm Differentiation WP2858" "10/138" 0.289332153051269 1 0 0 1.23763907969158 1.5348951500812 "TTC14;BCAS3;PLCXD3;PTPRB;SORCS1;CELSR2;GLI3;TRIM33;RAB8B;FOXA2"
"124" "NO/cGMP/PKG mediated Neuroprotection WP4008" "4/47" 0.295528824583656 1 0 0 1.4535675999782 1.77188277234711 "GUCY1A2;BCL2;CNGA2;NOS1"
"125" "MECP2 and Associated Rett Syndrome WP3584" "5/62" 0.296957124300658 1 0 0 1.37737252417289 1.67236097245912 "SP1;TET3;UBE3A;NREP;TAF1"
"126" "Thermogenesis WP4321" "8/108" 0.298290594885997 1 0 0 1.26514217035139 1.5304261846514 "RPS6KA6;PRKAA2;RPS6KB1;ADCY3;FRS2;PRKACA;SOS1;SMARCA2"
"127" "Corticotropin-releasing hormone signaling pathway WP2355" "7/93" 0.302430414779406 1 0 0 1.28554768922803 1.53739170313419 "NCOA2;PRKAA2;SP1;GNAQ;BCL2;TCF4;FOSL2"
"128" "Metastatic brain tumor WP2249" "1/6" 0.303752581492879 1 0 0 2.84656988329063 3.39180696163252 "E2F3"
"129" "let-7 inhibition of ES cell reprogramming WP3299" "1/6" 0.303752581492879 1 0 0 2.84656988329063 3.39180696163252 "POU5F1"
"130" "Oxidative Stress WP408" "3/33" 0.304288962573988 1 0 0 1.55267448179489 1.84733715435941 "MAPK10;SP1;XDH"
"131" "Signal transduction through IL1R WP4496" "3/33" 0.304288962573988 1 0 0 1.55267448179489 1.84733715435941 "TOLLIP;TRAF6;MAP2K6"
"132" "Cell Differentiation - Index expanded WP2023" "2/19" 0.306694964982551 1 0 0 1.79783361049935 2.1248624652747 "SRF;MEF2D"
"133" "Extracellular vesicles in the crosstalk of cardiac cells WP4300" "2/19" 0.306694964982551 1 0 0 1.79783361049935 2.1248624652747 "CD63;BIRC5"
"134" "Mitochondrial Gene Expression WP391" "2/19" 0.306694964982551 1 0 0 1.79783361049935 2.1248624652747 "SP1;PPARGC1B"
