Enrichr_Libraries_Most_Popular_Genes


GO_Molecular_Function_2018
ubiquitin-protein transferase activity (GO:0004842)	46/417	2.768372e-05	0.03186396	0	0	1.884061	19.77259	RNF11;KLHL15;CUL2;RNF38;CCNF;UBE3A;UBE3B;TNFAIP1;RCHY1;KLHL31;HERC5;HERC3;C18ORF25;ZNRF3;RMND5A;TRIM5;HECTD4;ARIH1;HERC6;BARD1;UBE2H;KLHL28;MSL2;RC3H1;UBE2E2;MARCH8;UBE2G1;PEX12;CHFR;RNF144A;RNF125;GAN;TRAF6;KLHL7;RLIM;TRIM13;BIRC5;MDM4;FBXL3;CACUL1;RNF141;UBE2K;TRIM33;NAIP;FBXL7;TAF1
ubiquitin-like protein ligase activity (GO:0061659)	24/186	2.296024e-04	0.13213618	0	0	2.203796	18.46596	PIAS4;ZNF451;UBE2H;RNF11;CUL2;RNF38;MSL2;RC3H1;UBE3A;UBE2G1;UBE3B;PIAS2;HERC5;RNF144A;HERC3;RNF125;ZNRF3;C18ORF25;HECTD4;RLIM;MDM4;ARIH1;CACUL1;HERC6
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	23/175	2.341990e-04	0.08985436	0	0	2.244724	18.76441	HLF;BCL11B;ONECUT2;SRF;TCF12;EBF1;EBF4;ESR1;POU2F3;GLI3;NPAS4;KLF7;HNRNPK;NR4A3;SP1;WT1;IRF1;NFIC;PLAGL2;PGR;TCF4;SSBP2;MEF2D
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	32/284	3.008094e-04	0.08655791	0	0	1.924442	15.60536	HLF;ONECUT2;NR1I3;SRF;PRDM2;GATA2;GLI3;PLAGL2;E2F3;MEF2D;BCL11B;TCF12;EBF1;PBX2;EBF4;ESR1;POU2F3;FOSL2;NPAS4;KLF7;HNRNPK;NR4A3;TFDP2;WT1;SP1;NFIC;IRF1;CREBRF;PGR;TCF4;SSBP2;HOXD8
RNA polymerase II regulatory region DNA binding (GO:0001012)	24/201	7.219842e-04	0.16620077	0	0	2.039334	14.75153	RB1;HLF;MAX;NR1I3;SRF;PBX2;ARID5B;PRDM2;GATA2;GLI3;SCRT1;FOSL2;PURB;NR4A3;CUX1;LMX1A;TFDP2;SP1;CREBRF;MLX;E2F3;MEF2D;HOXD8;ATF4
calcium-transporting ATPase activity (GO:0005388)	5/14	8.750591e-04	0.16786550	0	0	6.099793	42.94998	ATP2B4;ATP13A4;ATP2B3;ATP13A5;ATP13A3
ubiquitin protein ligase activity (GO:0061630)	23/192	8.817063e-04	0.14497770	0	0	2.045972	14.39065	UBE2H;RNF11;CUL2;RNF38;MSL2;RC3H1;UBE3A;UBE2G1;UBE3B;HERC5;RNF144A;HERC3;RNF125;C18ORF25;ZNRF3;HECTD4;TRIM13;RLIM;MDM4;ARIH1;UBE2K;CACUL1;HERC6
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	44/460	9.569332e-04	0.13767877	0	0	1.633684	11.35700	HLF;ONECUT2;MAX;NR1I3;SRF;PRDM2;ZC3H6;GATA2;PRDM10;GLI3;PURB;CUX1;MLX;E2F3;MEF2D;NFYB;TCF12;PBX2;ARID5B;ESR1;POU2F3;SCRT1;FOSL2;NPAS4;KLF7;HNRNPK;NR6A1;NR4A3;TFDP2;LMX1A;SP1;NFIC;POU2AF1;IRF1;HAND1;CREBRF;PGR;TCF4;SSBP2;CLOCK;HOXD8;ATF4;FOXA2;TAF1
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	30/280	1.044866e-03	0.13362675	0	0	1.829938	12.56045	RB1;HLF;ONECUT2;MAX;SRF;GLI3;PLAGL2;TEAD1;MEF2D;BCL11B;TCF12;EBF1;EBF4;ESR1;POU2F3;FOSL2;NPAS4;KLF7;HNRNPK;NR4A3;WT1;SP1;NFIC;IRF1;HAND1;PGR;TCF4;SSBP2;CLOCK;RCOR1
transcription regulatory region sequence-specific DNA binding (GO:0000976)	30/292	2.012952e-03	0.23169080	0	0	1.754735	10.89366	HLF;MAX;NR1I3;SRF;PRDM2;GATA2;GLI3;PURB;CUX1;NRIP1;MLX;E2F3;TEAD1;MEF2D;PBX2;ARID5B;ISL1;ESR1;PAX2;POU5F1;SCRT1;FOSL2;NR4A3;LMX1A;TFDP2;PSPC1;SP1;CREBRF;HOXD8;ATF4


GO_Cellular_Component_2018
contractile actin filament bundle (GO:0097517)	9/40	0.0004119442	0.18372713	0	0	3.842869	29.953716	SEPT11;SEPT7;ABLIM3;DAAM1;FBLIM1;NEBL;SYNPO2;PXN;SORBS1
stress fiber (GO:0001725)	9/40	0.0004119442	0.09186356	0	0	3.842869	29.953716	SEPT11;SEPT7;ABLIM3;DAAM1;FBLIM1;NEBL;SYNPO2;PXN;SORBS1
cyclin/CDK positive transcription elongation factor complex (GO:0008024)	4/8	0.0006765369	0.10057849	0	0	8.539710	62.327272	RB1;SNW1;CCNT2;CDK13
chromosomal region (GO:0098687)	12/76	0.0014691004	0.16380469	0	0	2.696750	17.591186	DCLRE1B;HELLS;SALL1;FMR1;CHEK2;RCC2;HJURP;PMEPA1;BIRC5;PPP2R5C;THOC7;WAPL
actomyosin (GO:0042641)	9/48	0.0016589209	0.14797574	0	0	3.202391	20.500388	SEPT11;SEPT7;ABLIM3;DAAM1;FBLIM1;NEBL;SYNPO2;PXN;SORBS1
chromosome, centromeric region (GO:0000775)	9/49	0.0019284078	0.14334498	0	0	3.137036	19.609803	HELLS;CBX5;RCC2;HJURP;PMEPA1;BIRC5;PPP2R5C;NCAPD3;WAPL
nuclear body (GO:0016604)	53/618	0.0034853943	0.22206941	0	0	1.464740	 8.289218	RB1;DCLRE1B;ELL;HP1BP3;RAPH1;ZBTB20;LSM11;CHEK2;PMEPA1;UBXN7;ARIH1;PRKACA;TRIM22;RAB8B;NCOA2;TCF12;PIAS2;THOC7;UHMK1;KAT6A;PPIE;SRSF4;NCBP3;GLYR1;PRKAA2;SRCAP;ZNF470;NUFIP2;POMP;AK3;ARHGAP18;STK4;NACC1;ABL1;SH3BP5;NCAM2;ZNF621;SF3B1;SRSF10;BARD1;ATF7IP;NOP58;CBX5;MBD1;SCRT1;CHFR;CNOT7;SNW1;WT1;HBP1;FBXL3;CDK13;ZPR1
nucleolus (GO:0005730)	56/676	0.0056007282	0.31224060	0	0	1.414863	 7.335865	EIF4A2;TOP2A;DOCK4;FMR1;CDCA7L;HJURP;NUCKS1;FMN2;TNFAIP1;PHF6;CDC14B;RPS6KA6;AKAP11;CCND2;OSBP;SPIN1;CPNE3;MACROD2;CTSB;BCAS3;RPS9;UTP11;DIMT1;LARP4B;ILF2;PAX2;ZEB2;GPRC5B;ILF3;RCN2;KAT6A;ANG;ZNF554;KDM7A;NRXN1;FXR1;DHX33;DDRGK1;ERI2;NRIP1;ABL1;DNAJB9;H1FX;NOP58;PDHA1;CBX5;PCGF5;CRIPT;APTX;NIN;LIN28B;GNL3L;KLHL7;RIOX2;TAF1;ZPR1
mitochondrial outer membrane (GO:0005741)	14/115	0.0072936723	0.36144198	0	0	2.079234	10.231385	MOAP1;MAOB;MYOC;STARD7;CISD2;MIEF2;MIEF1;TMEM173;TOMM22;CASP8;BCL2;PMAIP1;BCL2L2;TOMM6
trans-Golgi network transport vesicle (GO:0030140)	4/15	0.0094870444	0.42312218	0	0	4.554512	21.214133	TMED10;GOPC;STEAP2;RAB8B


GO_Biological_Process_2018
cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	7/14	5.524664e-06	0.02819236	0	0	8.539710	103.38418	RYR2;GJA5;FKBP1B;CACNA1C;ATP1B1;PRKACA;SLC8A1
positive regulation of transcription, DNA-templated (GO:0045893)	100/1120	1.455680e-05	0.03714168	0	0	1.524948	 16.98404	RB1;CCNT2;PRDM2;HOXA11;SALL1;SOX17;ZMIZ1;CHEK2;TNFSF11;KAT7;EBF1;EBF4;ISL1;ILF2;PIAS2;POU3F3;MED6;NPAS4;ILF3;LMX1A;KAT6B;KAT6A;PGR;PRKD1;CLOCK;ATF4;EPAS1;GLIS3;GATA2;DHX33;DDRGK1;PPARGC1B;JAG1;BCL11B;IL31RA;PBX2;SMARCA2;ESR1;POU2F3;FOSL2;SNW1;HNRNPK;NR4A3;SP1;CREBRF;TCF4;CDK13;HOXD8;CSRNP3;ONECUT2;ELL;GLI3;MLX;SPIN1;YAF2;TEAD1;BCAS3;NCOA2;TCF12;TMEM173;POU5F1;PAX2;TGFBR1;DCN;ZEB2;TFDP2;MED21;IRF1;TRAF6;HAND1;TET3;WAC;ARHGEF2;MET;HLF;SRF;NR1I3;MOSPD1;MLLT3;CAMKK2;ERBB4;TP53INP2;ANKAR;NRIP1;E2F3;MEF2D;MAP3K2;ATF7IP;ZNF462;PCGF5;ASXL1;KLF7;RYBP;WT1;POU2AF1;NFIC;SSBP2;FOXA2;TAF1;ZPR1
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	79/848	2.822921e-05	0.04801789	0	0	1.591125	 16.66728	CCNT2;CSRNP3;ONECUT2;ELL;WWC1;PRDM2;GLI3;SALL1;SOX17;ZMIZ1;MLX;TNFSF11;KAT7;TEAD1;BCAS3;NCOA2;TCF12;EBF1;EBF4;TMEM173;ISL1;POU5F1;MED6;PAX2;DCN;NPAS4;ZEB2;TFDP2;LMX1A;MED21;IRF1;TRAF6;HAND1;TET3;PGR;ARHGEF2;PRKD1;CLOCK;MET;ATF4;PAXIP1;HLF;EPAS1;SRF;NR1I3;GLIS3;MOSPD1;GATA2;DDRGK1;ANKAR;NRIP1;E2F3;MEF2D;PPARGC1B;ZNF462;JAG1;BCL11B;PCGF5;PBX2;MICAL2;SMARCA2;ESR1;POU2F3;FOSL2;ASXL1;KLF7;SNW1;HNRNPK;NR4A3;SP1;POU2AF1;NFIC;CREBRF;TCF4;CDK13;SSBP2;HOXD8;FOXA2;TAF1
protein modification by small protein conjugation (GO:0032446)	44/398	3.895791e-05	0.04970055	0	0	1.888177	 19.17072	TOP2A;ZNF451;RNF11;EPAS1;KLHL15;DCUN1D3;CUL2;RNF38;CCNF;UBE3A;UBE3B;TNFAIP1;RCHY1;KLHL31;HERC5;NUB1;HERC3;ZNRF3;HECTD4;TPR;ARIH1;HERC6;BARD1;PIAS4;UBE2H;KLHL28;MSL2;UBE2G1;PEX12;PIAS2;CHFR;RNF144A;SELENOS;GAN;KLHL7;RLIM;WAC;BIRC5;FBXL3;SAE1;UBE2K;TRIM33;NAIP;FBXL7
protein ubiquitination (GO:0016567)	51/506	1.113436e-04	0.11363724	0	0	1.721443	 15.67011	RNF11;CCNF;UBE3A;UBE3B;TNFAIP1;KLHL31;HERC5;NUB1;HERC3;ARIH1;HERC6;MSL2;RNF144A;RNF125;SELENOS;GAN;TRAF6;TRIM13;WAC;BIRC5;CACUL1;NAIP;EPAS1;KLHL15;CUL2;RNF38;RCHY1;PSMB5;C18ORF25;ZNRF3;RMND5A;PSMB2;HECTD4;BARD1;UBE2H;KLHL28;BTBD11;MARCH8;UBE2G1;PEX12;CHFR;KLHL7;RLIM;BCL2;FBXL3;SAE1;RNF141;UBE2K;TRIM33;FBXL7;TAF1
cellular response to catecholamine stimulus (GO:0071870)	7/23	2.476366e-04	0.21061490	0	0	5.198084	 43.16254	RYR2;NR4A3;ATP2B4;PDE4B;ABL1;PRKACA;ATF4
negative regulation of gene expression (GO:0010629)	58/618	2.658002e-04	0.19376833	0	0	1.602923	 13.19649	RB1;FMR1;PTPN22;ZC3H6;GLI3;SALL1;CPNE1;MLX;KMT5A;YAF2;HAVCR2;DIS3L2;PIAS4;RBFOX2;IGFBP5;DAPK1;ADIPOQ;ARID5B;ZHX1;PAX2;PTBP2;POU3F3;HIC2;ILF3;TFDP2;KAT6B;PSPC1;KAT6A;TRAF6;IRF1;HAND1;TIMELESS;BIRC5;PGR;EIF4E2;CLOCK;DCP2;HDAC9;FXR1;DDRGK1;STC2;NACC1;XDH;BEND5;ATF7IP;CBX5;MBD1;SMARCA2;ESR1;CNOT7;SNW1;WT1;RIOX2;RLIM;ID4;TRIM33;RCOR1;TAF1
anterograde axonal transport (GO:0008089)	8/31	3.170589e-04	0.20224392	0	0	4.407592	 35.50943	FXR1;AP3M1;SPAST;KIF3A;FMR1;KIF1B;AP3B1;AP3S1
regulation of transcription, DNA-templated (GO:0006355)	126/1598	3.257582e-04	0.18470492	0	0	1.346688	 10.81303	RB1;ZNF570;PRDM2;NUCKS1;CELSR2;HOXA11;SALL1;SOX17;CHEK2;GPBP1;EPC2;KAT7;KMT5A;SOX6;TRIM22;ZNF322;PIAS4;RBFOX2;ADIPOQ;ARID5B;HCFC2;ILF2;PIAS2;POU3F3;MED6;NPAS4;HIC2;ILF3;PRKAR1A;PSPC1;KAT6B;KAT6A;ZNF317;TIMELESS;PPIE;CLOCK;AJUBA;ATF4;ZNF28;SRCAP;EPAS1;POU5F1B;NACC1;ABL1;ZNF547;PPARGC1B;CBX5;BCL11B;IL31RA;CDC6;SMARCA2;POU2F3;ESR1;SCRT1;FOSL2;SNW1;CNOT7;SP1;RIOX2;ID4;TCF4;RCOR3;ZNF532;RCOR1;BTG1;ZNF490;HP1BP3;ZC3H6;GLI3;ZMYM4;MLX;SPIN1;ERC1;YAF2;TEAD1;BRD3;NCOA2;ZNF483;KLF12;TGIF2;TCF12;ZHX1;POU5F1;PAX2;TGFBR1;TFDP2;MED21;IRF1;TRAF6;HAND1;WAC;BIRC5;PRMT9;ZNF470;SATB2;TGFBRAP1;ZNF3;MLLT3;HDAC9;CAMKK2;CUX1;ERBB4;TP53INP2;NRIP1;GPBP1L1;ZNF621;ZNF500;SRSF10;BEND5;MAP3K2;ATF7IP;KDM4C;NFYB;MBD1;ATP2B4;DEK;KLF7;RYBP;NR6A1;WT1;RLIM;ZNF577;SSBP2;TRIM33;FOXA2;TAF1
positive regulation of autophagy (GO:0010508)	12/67	4.607416e-04	0.23511646	0	0	3.059000	 23.50130	TMEM59;PRKAA2;ROCK1;DAPK1;SESN1;TRIM13;WAC;PRKD1;TRIM22;MID2;DCN;CAMKK2


WikiPathways_2019_Human
NOTCH1 regulation of human endothelial cell calcification WP3413	6/17	0.0002812457	0.1327479	0	0	6.028030	49.286876	JAG1;GJA5;LPAR1;CALU;SOX6;SAT1
VEGFA-VEGFR2 Signaling Pathway WP3888	25/236	0.0030509718	0.7200293	0	0	1.809261	10.479771	FLT1;PRKAA2;ROCK1;SRF;PXN;NDRG1;HDAC9;SLC8A1;CAMKK2;GRB10;DNAJB9;ITGAV;MAP2K6;JAG1;FRS2;SMARCA2;PGF;VAV2;NR4A3;RPS6KB1;MAPKAPK2;BCL2;PRKD1;BCAR1;ATF4
Regulation of Microtubule Cytoskeleton WP2038	8/46	0.0048152491	0.7575992	0	0	2.970334	15.849605	TIAM1;TRIO;ROCK1;GNAQ;STMN1;MAPKAPK2;ABL1;PRKACA
Apoptosis WP254	11/84	0.0097035516	1.0000000	0	0	2.236591	10.367186	HRK;MAPK10;HELLS;CASP7;CASP8;IRF1;BCL2;BIRC5;PMAIP1;NFKBIE;BCL2L2
Mesodermal Commitment Pathway WP2857	16/147	0.0123463393	1.0000000	0	0	1.858984	 8.169113	ZNF462;SRF;ARID5B;PHF6;POU5F1;PARP8;ADAM19;SOX17;PRKAR1A;TRIM5;SESN1;HAND1;TCF4;PRKACA;TEAD1;FOXA2
Insulin Signaling WP481	17/160	0.0126777841	0.9973190	0	0	1.814688	 7.926384	MAP3K2;PRKAA2;SRF;SNAP23;PPP1R3A;SORBS1;MAPK10;RPS6KA6;TBC1D4;RPS6KB1;KIF3A;GRB10;MAP3K9;MAP3K13;SOS1;MAP3K4;MAP2K6
p38 MAPK Signaling Pathway WP400	6/34	0.0130470025	0.8797407	0	0	3.014015	13.078405	MAX;MAPKAPK2;MAP3K9;MEF2D;TGFBR1;MAP2K6
Apoptosis Modulation and Signaling WP1772	11/91	0.0171098880	1.0000000	0	0	2.064545	 8.398774	HRK;CASP7;CASP8;TRAF6;TOLLIP;BCL2;BIRC5;PMAIP1;PRKD1;NAIP;BCL2L2
Adipogenesis WP236	14/130	0.0200721586	1.0000000	0	0	1.839322	 7.188846	RB1;NCOA2;MBNL1;EPAS1;CELF1;ADIPOQ;EBF1;LIFR;GATA2;ZMPSTE24;KLF7;SP1;NRIP1;MEF2D
SRF and miRs in Smooth Muscle Differentiation and Proliferation WP1991	3/11	0.0231788580	1.0000000	0	0	4.658023	17.535198	CCND2;SRF;MEF2D


KEGG_2019_Human
Salivary secretion	13/90	0.002182043	0.6720692	0	0	2.467027	15.116694	GUCY1A2;AMY1A;AMY1B;AMY1C;ATP2B4;ADCY3;ATP2B3;LPO;ATP1B1;HTN1;GNAQ;NOS1;PRKACA
Starch and sucrose metabolism	7/36	0.004332550	0.6672127	0	0	3.320998	18.071541	AMY2A;AMY2B;AMY1A;AGL;AMY1B;AMY1C;HK1
p53 signaling pathway	10/72	0.008939087	0.9177463	0	0	2.372142	11.190155	CASP8;CCND2;ZMAT3;CHEK2;SESN1;BCL2;PMAIP1;MDM4;RCHY1;RPRM
Carbohydrate digestion and absorption	7/44	0.013264359	1.0000000	0	0	2.717180	11.745487	AMY2A;AMY2B;AMY1A;AMY1B;AMY1C;ATP1B1;HK1
Autophagy	14/128	0.017764003	1.0000000	0	0	1.868061	 7.529373	PRKAA2;DAPK1;MTMR4;CAMKK2;MAPK10;LAMP1;RPS6KB1;TRAF6;TP53INP2;LAMP2;RRAGD;BCL2;PRKACA;CTSB
cAMP signaling pathway	20/212	0.024228889	1.0000000	0	0	1.611266	 5.994247	CHRM2;RYR2;SUCNR1;ROCK1;ATP2B4;ADCY3;ATP2B3;CACNA1C;ATP1B1;GLI3;VAV2;MAPK10;TIAM1;HCAR1;PDE10A;PDE4B;CNGA2;PRKACA;GRIA3;GRIA4
Circadian entrainment	11/97	0.026269680	1.0000000	0	0	1.936841	 7.048824	GUCY1A2;RYR2;KCNJ6;GNG4;GNAQ;ADCY3;CACNA1C;NOS1;PRKACA;GRIA3;GRIA4
Longevity regulating pathway	11/102	0.036256618	1.0000000	0	0	1.841898	 6.109822	PRKAA2;RPS6KB1;SESN1;ADIPOQ;EIF4EBP2;ADCY3;PRKACA;EIF4E2;ATF4;CAMKK2;FOXA2
Terpenoid backbone biosynthesis	4/22	0.036755668	1.0000000	0	0	3.105349	10.258405	NUS1;FNTB;HMGCR;ZMPSTE24
Morphine addiction	10/91	0.039930594	1.0000000	0	0	1.876859	 6.044636	GABRB2;GABRB1;PDE11A;KCNJ6;PDE10A;GNG4;GABRA4;PDE4B;ADCY3;PRKACA


