"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"11" "ubiquitin-dependent protein catabolic process (GO:0006511)" "36/341" 0.000461872565486346 0.21426688197062 0 0 1.80310584982633 13.8482523817089 "RNF11;KLHL15;CUL2;RNF38;OTUD7B;UBE3A;UBE3B;TNFAIP1;RCHY1;NUB1;PSMB5;C18ORF25;RMND5A;ZNRF3;PSMB2;HECTD4;ARIH1;ATE1;ZRANB1;UBE2H;BTBD11;UBE2G1;KCTD2;ARMC8;PPP2R5C;CHFR;RNF144A;RNF125;TOLLIP;TRIM13;RLIM;CLOCK;CACUL1;UBE2K;FBXL7;TAF1"
"12" "negative regulation of cellular macromolecule biosynthetic process (GO:2000113)" "49/512" 0.000501214646234733 0.21314152831132 0 0 1.63455380017079 12.4201180060659 "RB1;FMR1;ZC3H6;GLI3;SALL1;MLX;KMT5A;YAF2;PIAS4;RBFOX2;IGFBP5;DAPK1;ADIPOQ;ARID5B;ZHX1;PAX2;POU3F3;HIC2;ILF3;TFDP2;SELENOS;KAT6B;PSPC1;KAT6A;TRAF6;IRF1;HAND1;TIMELESS;BIRC5;EIF4E2;CLOCK;HDAC9;FXR1;NACC1;BEND5;ATF7IP;CBX5;MBD1;CDC6;SMARCA2;WAPL;CNOT7;SNW1;WT1;RIOX2;RLIM;ID4;TRIM33;RCOR1"
"13" "regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)" "5/13" 0.000590914485705134 0.231956663119485 0 0 6.56900742297839 48.8329451833788 "ATF7IP;ZNF451;PAXIP1;SRF;TAF1"
"14" "circulatory system development (GO:0072359)" "16/109" 0.000596793806298489 0.217531342395799 0 0 2.50707072289817 18.6123398329721 "CXADR;SRF;MICAL2;CACNA1C;GATA2;ISL1;HDAC9;TGFBR1;SALL1;ERBB4;WT1;SH3PXD2B;HAND1;ALPK3;MEF2D;FBN1"
"15" "regulation of transcription from RNA polymerase II promoter (GO:0006357)" "116/1478" 0.000670317052874959 0.228041861388061 0 0 1.34046863245621 9.79582271071096 "RB1;CCNT2;WWC1;WWC2;PRDM2;NUCKS1;SALL1;SOX17;ZMIZ1;TNFSF11;EPC2;KAT7;KMT5A;KDM2B;EBF1;ARID5B;EBF4;HCFC2;ISL1;MED6;NPAS4;LMX1A;PRKAR1A;PGR;PRKD1;CLOCK;ATF4;SRCAP;MAX;EPAS1;GLIS3;GATA2;DDRGK1;TPR;PPARGC1B;JAG1;CBX5;BCL11B;PBX2;SMARCA2;POU2F3;ESR1;SCRT1;FOSL2;SNW1;HNRNPK;CNOT7;NR4A3;SP1;ID4;CREBRF;MDM4;TCF4;RCOR3;CDK13;RCOR1;HOXD8;CSRNP3;ONECUT2;OTUD7B;ZC3H6;N4BP2L2;PHF6;GLI3;ZMYM4;MLX;TEAD1;BRD3;BCAS3;NCOA2;KLF12;TGIF2;TCF12;TMEM173;ZHX1;POU5F1;PAX2;DCN;ZEB2;TFDP2;MED21;IRF1;TRAF6;HAND1;TET3;ARHGEF2;MET;HLF;SRF;SATB2;NR1I3;MOSPD1;HDAC9;CUX1;ANKAR;NRIP1;E2F3;ZNF500;MEF2D;ZNF462;KDM4C;PCGF5;MBD1;USP9Y;ATP2B4;DEK;ASXL1;KLF7;NR6A1;WT1;POU2AF1;NFIC;SSBP2;TRIM33;FOXA2;TAF1"
"16" "cellular response to epinephrine stimulus (GO:0071872)" "4/8" 0.000676536909012178 0.215772990418071 0 0 8.5397096498719 62.3272720159299 "RYR2;ATP2B4;PDE4B;PRKACA"
"17" "response to epinephrine (GO:0071871)" "4/8" 0.000676536909012178 0.20308046156995 0 0 8.5397096498719 62.3272720159299 "RYR2;ATP2B4;PDE4B;PRKACA"
"18" "negative regulation of cell-matrix adhesion (GO:0001953)" "7/27" 0.00073013316988509 0.206992753662423 0 0 4.42799759622988 31.9802544907571 "BCAS3;JAG1;MYOC;RCC2;RASA1;CORO1C;AJAP1"
"19" "transcription from RNA polymerase II promoter (GO:0006366)" "46/485" 0.000886381390735604 0.238063380890726 0 0 1.61990368616127 11.3852715143212 "CCNT2;HLF;ELL;MAX;EPAS1;NR1I3;SRF;C5AR1;GLIS3;MLLT3;AFF4;NR3C2;LSM11;SOX17;CLP1;MAGOH;PAPOLA;E2F3;PKNOX1;TEAD1;POLR2J;SOX5;NCBP2;MBD1;CPSF3;DEK;ESR1;MED6;PAX2;POU5F1;THOC7;SNW1;NR6A1;NR4A3;SP1;NFIC;POU2AF1;IRF1;HAND1;NABP1;SRSF4;PGR;TCF4;CDK13;ATF4;TAF1"
"20" "axonal transport (GO:0098930)" "8/36" 0.000937201727526345 0.239127020778347 0 0 3.79542651105418 26.464036466639 "FXR1;AP3M1;SPAST;KIF3A;FMR1;KIF1B;AP3B1;AP3S1"
"21" "regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882)" "6/21" 0.0010076109789463 0.244849467883952 0 0 4.87983408564109 33.6716999751592 "RYR2;FKBP1B;CACNA1C;ATP1B1;PRKACA;SLC8A1"
"22" "regulation of cellular macromolecule biosynthetic process (GO:2000112)" "56/631" 0.00127615371497553 0.296009654887279 0 0 1.51576462882037 10.1009109356155 "RB1;USP37;BTG1;ZNF570;ZNF490;HP1BP3;NUCKS1;PRDM2;CELSR2;SALL1;SOX17;CHEK2;GPBP1;MLX;KAT7;ERC1;SOX6;ZNF322;TRIM22;NCOA2;ZNF483;TGIF2;POU5F1;TGFBR1;KAT6B;PSPC1;ZNF317;PPIE;CLOCK;AJUBA;PRMT9;ATF4;ZNF28;ZNF470;TGFBRAP1;ZNF3;POU5F1B;ABL1;ZNF547;GPBP1L1;ZNF500;ZNF621;SRSF10;PPARGC1B;BCL11B;NFYB;SMARCA2;ESR1;SCRT1;NR6A1;WT1;SP1;ZNF577;SSBP2;ZNF532;TAF1"
"23" "positive regulation of cellular catabolic process (GO:0031331)" "15/106" 0.00128124183642973 0.284268569186997 0 0 2.41689895751092 16.0963669658208 "ABCD2;PFKFB3;PRKAA2;ROCK1;DAPK1;ENTPD5;RC3H1;PRR5L;ABHD5;MID2;DCN;TMEM59;CNOT7;PRKD1;TRIM22"
"24" "regulation of nucleic acid-templated transcription (GO:1903506)" "54/607" 0.001464290362771 0.311344738384184 0 0 1.51942115681411 9.91632675955776 "RB1;BTG1;ZNF570;ZNF490;HP1BP3;PRDM2;CELSR2;SALL1;SOX17;CHEK2;GPBP1;MLX;KAT7;ERC1;SOX6;ZNF322;TRIM22;NCOA2;ZNF483;TGIF2;POU5F1;TGFBR1;KAT6B;PSPC1;ZNF317;PPIE;CLOCK;AJUBA;PRMT9;ATF4;ZNF28;ZNF470;TGFBRAP1;ZNF3;POU5F1B;ABL1;ZNF547;GPBP1L1;ZNF500;ZNF621;SRSF10;PPARGC1B;BCL11B;NFYB;SMARCA2;ESR1;SCRT1;NR6A1;WT1;SP1;ZNF577;SSBP2;ZNF532;TAF1"
"25" "negative regulation of nucleic acid-templated transcription (GO:1903507)" "42/444" 0.00152674427532403 0.31163904147914 0 0 1.61562074457036 10.4766829340037 "RB1;EIF4A2;ZC3H6;HDAC9;GLI3;SALL1;NACC1;MLX;KMT5A;YAF2;BEND5;PIAS4;ATF7IP;RBFOX2;CBX5;MBD1;ADIPOQ;ARID5B;SMARCA2;ZHX1;PAX2;POU3F3;HIC2;ILF3;CNOT7;SNW1;TFDP2;WT1;KAT6B;PSPC1;KAT6A;TRAF6;IRF1;RIOX2;HAND1;RLIM;ID4;TIMELESS;BIRC5;CLOCK;TRIM33;RCOR1"
"26" "regulation of cardiac conduction (GO:1903779)" "11/67" 0.00165310175644696 0.324453010121109 0 0 2.80408376562958 17.9604422644957 "RYR2;AHCYL1;CXADR;TMEM65;GJA5;FKBP1B;ATP2B4;ATP2B3;PRKACA;ATP1B1;SLC8A1"
"27" "mRNA transcription from RNA polymerase II promoter (GO:0042789)" "5/16" 0.00173066375501606 0.327095449698036 0 0 5.33731853116994 33.9413443138161 "SOX17;SRF;C5AR1;POU5F1;ATF4"
"28" "positive regulation of viral genome replication (GO:0045070)" "7/31" 0.00176126853653317 0.320991190783171 0 0 3.85664306768409 24.4577542167564 "TOP2A;CNOT7;STAU1;VAPA;PPIE;NUCKS1;PPIA"
"29" "regulation of mRNA 3'-end processing (GO:0031440)" "4/10" 0.00184618133817012 0.324864254092487 0 0 6.83176771989752 43.00349045054 "BARD1;AHCYL1;NCBP2;PAPOLA"
"30" "negative regulation of transcription, DNA-templated (GO:0045892)" "68/813" 0.00191506965426513 0.325753348190498 0 0 1.42853691559973 8.93978585210251 "RB1;WWC1;WWC2;OTUD7B;ZC3H6;N4BP2L2;PHF6;GLI3;SALL1;MLX;KMT5A;YAF2;PIAS4;KLF12;RBFOX2;TGIF2;KDM2B;ADIPOQ;ARID5B;HCFC2;ISL1;ZHX1;POU5F1;POU3F3;PAX2;HIC2;ZEB2;ILF3;TFDP2;PSPC1;KAT6B;IRF1;KAT6A;TRAF6;HAND1;TIMELESS;BIRC5;CLOCK;MAX;NR1I3;GLIS3;MOSPD1;HDAC9;CUX1;NACC1;TPR;NRIP1;ZNF500;BEND5;ATF7IP;CBX5;MBD1;SMARCA2;ESR1;SCRT1;SNW1;CNOT7;NR6A1;NR4A3;WT1;NFIC;RIOX2;ID4;RLIM;MDM4;RCOR3;TRIM33;RCOR1"
"31" "regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)" "5/17" 0.00233459045261387 0.384303712248019 0 0 5.02335861757171 30.4411453170792 "RYR2;FKBP1B;CACNA1C;PRKACA;SLC8A1"
"32" "regulation of intracellular protein transport (GO:0033157)" "7/33" 0.00258344414566624 0.411978608604213 0 0 3.62290712418808 21.5875697077134 "BCAS3;MBD1;RUFY3;TPR;ADIPOQ;PRR5L;UHMK1"
"33" "negative regulation of cellular protein localization (GO:1903828)" "6/25" 0.00268977743640083 0.415937401756165 0 0 4.09906063193851 24.2594575283571 "DNAJA1;LEPROTL1;ADIPOQ;OTUD7B;GOPC;LZTFL1"
"34" "signal transduction in response to DNA damage (GO:0042770)" "6/25" 0.00268977743640083 0.403703948763336 0 0 4.09906063193851 24.2594575283571 "PAXIP1;CHEK2;ABL1;MDM4;CEP63;NDRG1"
"35" "regulation of vascular endothelial growth factor signaling pathway (GO:1900746)" "4/11" 0.00276736485183563 0.403481795397634 0 0 6.21069792717957 36.580139607788 "CD63;XDH;JCAD;DCN"
"36" "heart development (GO:0007507)" "18/149" 0.00278295803330595 0.394484301221118 0 0 2.06328555298919 12.140869190197 "CXADR;SRF;MICAL2;CACNA1C;GATA2;ISL1;HDAC9;SGCZ;TGFBR1;SALL1;SOX17;ERBB4;WT1;SH3PXD2B;HAND1;ALPK3;MEF2D;FBN1"
"37" "eye development (GO:0001654)" "8/43" 0.00312413238367979 0.430876960916702 0 0 3.17756638134769 18.3301052062506 "WT1;SH3PXD2B;COL5A2;MAB21L2;RAB18;CACNA1C;PAX2;FBN1"
"38" "positive regulation of mitochondrion organization (GO:0010822)" "16/128" 0.00331076432511014 0.444600798711501 0 0 2.13492741246798 12.1916656753184 "HRK;MOAP1;NBPF3;STARD7;ACSM6;MIEF2;ZDHHC8;MIEF1;DCN;CAMKK2;ABLIM3;SNIP1;PMAIP1;PLAGL2;SAE1;PPARGC1B"
"39" "mesodermal cell fate commitment (GO:0001710)" "3/6" 0.00350245906860268 0.458283298130243 0 0 8.5397096498719 48.2859945871816 "EYA2;PAX2;HOXA11"
"40" "striated muscle hypertrophy (GO:0014897)" "3/6" 0.00350245906860268 0.446826215676987 0 0 8.5397096498719 48.2859945871816 "RYR2;MYOC;TTN"
"41" "negative regulation of cell-substrate adhesion (GO:0010812)" "7/35" 0.00367234166859321 0.457072183776369 0 0 3.41588385994876 19.1526072196413 "JAG1;MYOC;RCC2;RASA1;GBP1;CORO1C;AJAP1"
"42" "protein hydroxylation (GO:0018126)" "4/12" 0.00396004581868145 0.481145566969796 0 0 5.69313976658127 31.4916008164451 "OGFOD1;PLOD2;PLOD1;HIF1AN"
"43" "positive regulation of protein transport (GO:0051222)" "9/56" 0.0049328562729275 0.585403850249977 0 0 2.74490667317311 14.5804970833558 "BCAS3;RUFY3;MBD1;TPR;GOLPH3L;ANG;PRR5L;PPIA;TTN"
"44" "regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)" "12/88" 0.00511982269522285 0.593783073039141 0 0 2.32901172269234 12.2846878434197 "RNF144A;NUB1;RNF125;RYBP;DDRGK1;WAC;ARIH1;TRIB1;RCHY1;RAD23B;SOCS5;TAF1"
"45" "negative regulation of viral release from host cell (GO:1902187)" "4/13" 0.00545744291247612 0.618874026274792 0 0 5.25520593838271 27.3836953555798 "TRIM5;TRIM13;TRIM26;MID2"
"46" "regulation of low-density lipoprotein particle receptor biosynthetic process (GO:0045714)" "3/7" 0.00586326746629507 0.650440301750081 0 0 7.31975112846163 37.6165541735958 "HNRNPK;ADIPOQ;ITGAV"
"47" "pentose metabolic process (GO:0019321)" "3/7" 0.00586326746629507 0.636601146393696 0 0 7.31975112846163 37.6165541735958 "RPE;PHACTR1;XYLB"
"48" "regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025)" "3/7" 0.00586326746629507 0.623338622510494 0 0 7.31975112846163 37.6165541735958 "DDRGK1;HAND1;TAF1"
"49" "kidney epithelium development (GO:0072073)" "3/7" 0.00586326746629507 0.610617426132729 0 0 7.31975112846163 37.6165541735958 "SALL1;WT1;PAX2"
"50" "mRNA transcription (GO:0009299)" "5/21" 0.00631654835264645 0.644666924871096 0 0 4.06652840470091 20.5952680523321 "SOX17;SRF;C5AR1;POU5F1;ATF4"
"51" "regulation of endocytosis (GO:0030100)" "10/69" 0.00663373220654975 0.663763440196537 0 0 2.47527815938316 12.4149747053478 "CD63;LRPAP1;RAB5B;RUFY2;ABL1;AAK1;ITGAV;PRKD1;TSPAN1;EPHA3"
"52" "signal transduction by p53 class mediator (GO:0072331)" "7/39" 0.00685484285084559 0.672697366689713 0 0 3.06553679738991 15.2749564198285 "PAXIP1;ZMAT3;PMAIP1;ZNF385B;MDM4;ZNF385D;NDRG1"
"53" "regulation of vesicle-mediated transport (GO:0060627)" "16/138" 0.00690105681594902 0.664454583618639 0 0 1.98022252750653 9.8537471352373 "RAB3B;RAB3C;RAB5B;ADPRHL1;GRTP1;GOSR1;TBC1D8;RAB11B;TBCK;TBC1D4;RUFY2;ABL1;AAK1;TBC1D12;EVI5;RAB8B"
"54" "protein autophosphorylation (GO:0046777)" "19/175" 0.0069942866300176 0.660960086536663 0 0 1.85433695254361 9.20244689708388 "EPHA4;SMG1;FLT1;DAPK1;STK4;UHMK1;CAMKK2;EEF2K;ERBB4;CHEK2;MAPKAPK2;ABL1;AAK1;ALPK3;MAP3K9;SIK2;PRKD1;MAP3K13;TAF1"
"55" "positive regulation of phospholipase C activity (GO:0010863)" "6/30" 0.00702528726653038 0.651818925838264 0 0 3.41588385994876 16.9367691633325 "FLT1;GNAQ;C5AR1;LPAR1;ANG;ESR1"
"56" "regulation of protein polymerization (GO:0032271)" "6/30" 0.00702528726653038 0.640179302162581 0 0 3.41588385994876 16.9367691633325 "PLEKHG2;FCHSD2;RASA1;ABL1;ARHGAP18;PFN2"
"57" "cellular protein complex disassembly (GO:0043624)" "4/14" 0.0072904023464088 0.652682862696914 0 0 4.87983408564109 24.014622632345 "TRMT112;APEH;MTRF1L;GSPT1"
"58" "regulation of synapse organization (GO:0050807)" "4/14" 0.0072904023464088 0.641429709891795 0 0 4.87983408564109 24.014622632345 "FXR1;EPHA4;FMR1;ABL1"
"59" "regulation of mRNA catabolic process (GO:0061013)" "4/14" 0.0072904023464088 0.630558019893629 0 0 4.87983408564109 24.014622632345 "CNOT7;FMR1;RC3H1;PRR5L"
"60" "negative regulation of Rho protein signal transduction (GO:0035024)" "4/14" 0.0072904023464088 0.620048719562068 0 0 4.87983408564109 24.014622632345 "MYOC;STMN1;TNFAIP1;MET"
"61" "calcium-mediated signaling (GO:0019722)" "10/70" 0.00734391040973108 0.61436024296488 0 0 2.43991704282054 11.9894688906894 "RYR2;PTGFR;FKBP1B;TNFSF11;KSR2;CACNA1C;PRKACA;ATP1B1;SLC8A1;CAMKK2"
"62" "positive regulation of apoptotic process (GO:0043065)" "29/307" 0.00771637053058063 0.635107077702467 0 0 1.61336534101814 7.84807237649328 "HRK;TOP2A;TRIO;CSRNP3;BTG1;DCUN1D3;STK4;GNA13;ACVR1C;ABL1;PMAIP1;BARD1;MOAP1;PLEKHG2;UTP11;DAPK1;ADIPOQ;ANO6;TGFBR1;VAV2;DNAJA1;TIAM1;RYBP;TRAF6;ARHGEF2;ARHGEF7;SOS1;ITGB3BP;ATF4"
"63" "regulation of stress fiber assembly (GO:0051492)" "9/60" 0.00781747185453903 0.633215220217662 0 0 2.56191289496157 12.4288490237922 "MYOC;ROCK1;STMN1;PXN;LPAR1;ABL1;MET;TGFBR1;PFN2"
"64" "regulation of cell communication (GO:0010646)" "10/71" 0.00811139480710756 0.646756995322967 0 0 2.40555201404842 11.5814951457473 "RYR2;CXADR;GJA5;BIRC5;EIF4EBP2;SLC8A1;YWHAG;NAIP;GRIA3;GRIA4"
"65" "glycerolipid biosynthetic process (GO:0045017)" "3/8" 0.00897531726233172 0.704631445995058 0 0 6.40478223740393 30.1875127818263 "CPNE1;CPNE3;CRLS1"
"66" "response to hydroxyurea (GO:0072710)" "3/8" 0.00897531726233172 0.69395521196483 0 0 6.40478223740393 30.1875127818263 "FMR1;TIMELESS;KAT7"
"67" "negative regulation of hippo signaling (GO:0035331)" "3/8" 0.00897531726233172 0.683597671487743 0 0 6.40478223740393 30.1875127818263 "WWC1;WWC2;AJUBA"
"68" "DNA damage induced protein phosphorylation (GO:0006975)" "3/8" 0.00897531726233172 0.673544764554099 0 0 6.40478223740393 30.1875127818263 "CHEK2;ABL1;MAP2K6"
"69" "regulation of substrate adhesion-dependent cell spreading (GO:1900024)" "7/41" 0.0090545404044095 0.669642314256546 0 0 2.91599841702943 13.718282316366 "MYOC;RCC2;ABL1;ARHGEF7;GBP1;CORO1C;CRKL"
"70" "cellular response to ammonium ion (GO:0071242)" "5/23" 0.00947906145132159 0.691023579801344 0 0 3.71291723907474 17.2972560451546 "GABRB2;GABRB1;CASP7;ABL1;ATF4"
"71" "regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)" "5/23" 0.00947906145132159 0.681290853325269 0 0 3.71291723907474 17.2972560451546 "RYR2;FKBP1B;CACNA1C;PRKACA;SLC8A1"
"72" "positive regulation of protein oligomerization (GO:0032461)" "5/23" 0.00947906145132159 0.671828480362418 0 0 3.71291723907474 17.2972560451546 "HRK;MMP3;PMAIP1;MIEF2;TRABD2B"
"73" "N-terminal protein amino acid acetylation (GO:0006474)" "4/15" 0.00948704440600035 0.663183391833148 0 0 4.55451181326502 21.2141333691378 "NAA50;NAA30;NAA40;NAA25"
"74" "activation of GTPase activity (GO:0090630)" "11/84" 0.00970355155327195 0.669151669950632 0 0 2.2365906225855 10.3671864769026 "BCAS3;TIAM1;TBCK;ADPRHL1;TBC1D4;GRTP1;RALGAPA2;TBC1D8;TBC1D12;EVI5;CORO1C"
"75" "regulation of neuron differentiation (GO:0045664)" "11/84" 0.00970355155327195 0.660229647684623 0 0 2.2365906225855 10.3671864769026 "TIAM1;GPRC5B;ROCK1;ULK4;TCF12;CPNE1;ID4;TCF4;ARHGEF2;NREP;YWHAG"
"76" "negative regulation of transcription from RNA polymerase II promoter (GO:0000122)" "47/565" 0.00979754890029356 0.657853842607869 0 0 1.42076585325302 6.57192726071144 "RB1;ZNF451;MAX;NR1I3;SRF;WWC1;WWC2;GLIS3;OTUD7B;MOSPD1;PHF6;HDAC9;N4BP2L2;GLI3;SALL1;CUX1;TPR;NRIP1;MLX;KMT5A;ZNF500;KLF12;CBX5;TGIF2;KDM2B;MBD1;ARID5B;HCFC2;ISL1;SMARCA2;ZHX1;ESR1;POU5F1;SCRT1;ZEB2;CNOT7;SNW1;NR6A1;NR4A3;WT1;NFIC;TRAF6;HAND1;MDM4;RCOR3;TRIM33;TAF1"
"77" "positive regulation of proteasomal protein catabolic process (GO:1901800)" "10/73" 0.00982991145081377 0.65145504069484 0 0 2.33964647941696 10.8146072386772 "RNF144A;NUB1;RNF125;DDRGK1;FMR1;ARIH1;TRIB1;RCHY1;SOCS5;TAF1"
