"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"26" "GO Molecular Function 2013" "10/114" 0.131002310976602 0.604626050661238 0 0 1.49819467541612 3.04514107734254 "RB1;TOP2A;LRPAP1;ACVR1C;CLP1;BIRC5;ANG;PPARGC1B;TGFBR1;TAF1"
"27" "GO Biological Process 2017b" "9/100" 0.131195232662302 0.583089922943564 0 0 1.53714773697694 3.12205271664038 "WT1;TRAF6;ADIPOQ;ABL1;SMARCA2;ESR1;TGFBR1;PAX2;TAF1"
"28" "ENCODE TF ChIP-seq 2014" "9/101" 0.137037192854655 0.587302255091379 0 0 1.52192845245242 3.02483722700676 "DCLRE1B;TRMT112;PLEKHG2;FCHSD2;KAT6A;TPR;MLEC;ZNF3;MTMR4"
"29" "ARCHS4 TFs Coexp" "9/102" 0.143011201577591 0.591770489286584 0 0 1.50700758527151 2.93087705693422 "FZD3;NPFFR1;CXADR;HCAR1;CBX5;STMN1;ZNF714;NREP;ZBTB8B"
"30" "ChEA 2015" "9/104" 0.155346473372863 0.62138589349145 0 0 1.47802667017014 2.75222953773217 "EPHA4;BTG1;ZMIZ1;MAX;ARID5B;TRIB1;SMARCA2;MEF2D;FOSL2"
"31" "Human Phenotype Ontology" "9/104" 0.155346473372863 0.601341187249791 0 0 1.47802667017014 2.75222953773217 "SALL1;GNPTAB;KAT6B;PRKAR1A;FANCA;FANCC;GLI3;ZMPSTE24;FBN1"
"32" "SILAC Phosphoproteomics" "9/104" 0.155346473372863 0.582549275148235 0 0 1.47802667017014 2.75222953773217 "ITSN2;STMN1;PXN;AAK1;NUCKS1;ARHGEF2;AFF4;SF3B1;EIF4B"
"33" "ChEA 2013" "9/105" 0.161702888690025 0.588010504327363 0 0 1.46395022569233 2.66730947623227 "ASXL1;EPHA4;RYBP;MAX;ARID5B;TRIB1;SMARCA2;MEF2D;YWHAG"
"34" "Transcription Factor PPIs" "9/105" 0.161702888690025 0.570716077729499 0 0 1.46395022569233 2.66730947623227 "RB1;PIAS4;NCOA2;SP1;PRKACA;SMARCA2;ESR1;PIAS2;POU5F1"
"35" "Phosphatase Substrates from DEPOD" "10/120" 0.165349907144803 0.566913967353609 0 0 1.42328494164532 2.56147367082559 "RB1;GHR;PDHA1;SETD8;CHEK2;PXN;ABL1;STK4;MET;BCAR1"
"36" "Kinase Perturbations from GEO down" "9/106" 0.168181668848861 0.560605562829537 0 0 1.45013937450655 2.5851787207689 "LDHB;PDHA1;SRP72;STMN1;MAPKAPK2;BAG1;SERBP1;AK2;PPIA"
"37" "BioCarta 2015" "9/107" 0.174780014939281 0.566854102505776 0 0 1.43658667007191 2.5057334780197 "RB1;CASP7;RPS6KB1;PRKAR1A;SP1;GNAQ;BCL2;SOS1;MAP2K6"
"38" "MCF7 Perturbations from GEO up" "9/107" 0.174780014939281 0.55193688928194 0 0 1.43658667007191 2.5057334780197 "NAA50;RPS9;STC2;NRIP1;PMAIP1;ATP1B1;CELSR2;SAT1;PRSS23"
"39" "NCI-60 Cancer Cell Lines" "13/166" 0.17551720222156 0.540052929912491 0 0 1.3375448849197 2.32735247320302 "KLF12;TRIO;DOCK9;AK2;PBX2;UBE3A;PRDM10;SMARCA2;ESR1;EPOR;AAK1;IDS;CDK13"
"40" "Achilles fitness increase" "10/124" 0.190427854821906 0.571283564465718 0 0 1.37737252417289 2.28434736094267 "RAB5B;PRPF38B;EIF2B3;HNRNPK;PSMB5;MAX;NCBP2;CRYBB2;PGF;TXNDC5"
"41" "GO Molecular Function 2017b" "8/101" 0.239252919101929 0.700252446151986 0 0 1.35282529106882 1.93485679183639 "HEMK1;RPS6KA6;RPS6KB1;MICAL3;MICAL2;CDC7;PRKD1;TAF1"
"42" "GTEx Tissue Sample Gene Expression Profiles down" "8/101" 0.239252919101929 0.683579768862653 0 0 1.35282529106882 1.93485679183639 "KRT81;WIF1;HTRA4;CLECL1;SNX22;SCRT1;ELAVL3;TRIM67"
"43" "HumanCyc 2015" "12/163" 0.247186519678381 0.689822845614086 0 0 1.25738056194433 1.75733027124538 "ITPKB;ADSL;INPP5D;BCKDHB;AK2;PGM3;AK3;MSMO1;HMGCR;ALDOA;LSS;XDH"
"44" "Allen Brain Atlas down" "8/102" 0.24744370351657 0.674846464136099 0 0 1.33956229801912 1.87079544332557 "SYT4;SERPINB1;AMY2B;GRB10;ATP13A4;RC3H1;PRR5L;HPCAL4"
"45" "BioCarta 2016" "8/104" 0.264088802977881 0.704236807941015 0 0 1.31380148459568 1.74928707545289 "RB1;CASP7;RPS6KB1;PRKAR1A;GNAQ;BCL2;SOS1;MAP2K6"
"46" "GO Molecular Function 2017" "8/104" 0.264088802977881 0.68892731211621 0 0 1.31380148459568 1.74928707545289 "TOP2A;SP1;FMR1;ABL1;CLOCK;ESR1;ATF4;TAF1"
"47" "Ligand Perturbations from GEO up" "8/104" 0.264088802977881 0.674269284198844 0 0 1.31380148459568 1.74928707545289 "IRF1;NRIP1;MRFAP1;PMAIP1;ALDOA;SAT1;PPIA;ATF4"
"48" "Panther 2016" "8/104" 0.264088802977881 0.660222007444701 0 0 1.31380148459568 1.74928707545289 "MAPK10;PRKAR1A;GNG4;GNAQ;SNAP23;PRKACA;SOS1;PIK3C2B"
"49" "LINCS L1000 Ligand Perturbations up" "8/106" 0.281051477174004 0.688289331854704 0 0 1.28901277733916 1.63603748917853 "SRGN;DUSP5;NR4A3;IRF1;PDE4B;PMAIP1;TRIB1;GBP1"
"50" "Disease Signatures from GEO down 2014" "10/140" 0.304544979213117 0.73090795011148 0 0 1.21995852141027 1.45045319965276 "NARS;PPP6C;TMED10;MCCC1;BAG1;MLX;UBE3A;PPIA;SERF2;ATF4"
"51" "ESCAPE" "8/111" 0.32457679140784 0.763710097430212 0 0 1.23094913872027 1.38510474670539 "SLC15A1;IGFBP5;BCL11B;DNAJC6;EBF1;HS6ST2;POU5F1;FOXA2"
"52" "MGI Mammalian Phenotype Level 3" "8/112" 0.333432084727903 0.769458657064392 0 0 1.21995852141027 1.33990005899598 "RB1;PRKAR1A;ADIPOQ;AP3B1;NOS1;ESR1;GLI3;FOXA2"
"53" "GO Cellular Component 2015" "8/115" 0.360205451015391 0.815559511732962 0 0 1.18813351650392 1.2131802182337 "EPHA4;CD63;CXADR;CBX5;LAMP1;ITGAV;PRKACA;SHANK2"
"54" "ARCHS4 IDG Coexp" "7/100" 0.369572751587188 0.821272781304862 0 0 1.19555935098207 1.19006894311716 "DNAJC6;FAM131B;ATP2B3;NCDN;BSN;HPCAL4;RAB6B"
"55" "Old CMAP down" "7/100" 0.369572751587188 0.806340548917501 0 0 1.19555935098207 1.19006894311716 "NPFFR1;INO80D;SETD8;ATAD5;GNG4;KIAA0319L;SCN1B"
"56" "PPI Hub Proteins" "7/102" 0.388991478481757 0.833553168175193 0 0 1.17211701076673 1.10671035192669 "HNRNPK;SP1;ABL1;PRKACA;ESR1;YWHAG;TAF1"
"57" "Panther 2015" "7/103" 0.398708895577023 0.839387148583206 0 0 1.16073723396317 1.06732541164262 "MAPK10;PRKAR1A;GNG4;GNAQ;SNAP23;PRKACA;SOS1"
"58" "ENCODE Histone Modifications 2013" "7/104" 0.408423744912474 0.845014644646497 0 0 1.14957629902122 1.02938815796446 "ASXL1;PSMB2;CTDSPL2;CNNM2;KPNA3;GPN1;ZNF322"
"59" "Drug Perturbations from GEO 2014" "7/105" 0.4181302237404 0.850434353370305 0 0 1.13862795331625 0.992840711559466 "RPS9;NAP1L1;ATP1B1;ALDOA;PPIA;ATF4;CTSB"
"60" "GO Cellular Component 2017b" "7/105" 0.4181302237404 0.8362604474808 0 0 1.13862795331625 0.992840711559466 "EPHA4;CD164;CD63;ENPEP;LAMP1;M6PR;ITGAV"
"61" "KEGG 2016" "7/105" 0.4181302237404 0.82255125981718 0 0 1.13862795331625 0.992840711559466 "MAPK10;GNAQ;ADCY3;CACNA1C;PRKACA;SOS1;ATF4"
"62" "MSigDB Computational" "7/105" 0.4181302237404 0.809284304013677 0 0 1.13862795331625 0.992840711559466 "PAXIP1;STARD7;FNTB;HNRNPR;DEK;ILF2;SLC6A2"
"63" "GO Biological Process 2017" "7/106" 0.427822657398456 0.814900299806582 0 0 1.12788618017176 0.957627837517354 "WT1;TRAF6;ADIPOQ;ABL1;PRKD1;TGFBR1;PAX2"
"64" "GO Molecular Function 2015" "7/108" 0.447143367281162 0.838393813652178 0 0 1.10699939905747 0.890997252322581 "RYR2;SP1;FKBP1B;ATP2B4;CNGA2;ITGAV;ATP1B1"
"65" "CORUM" "7/109" 0.456760987112354 0.843251053130499 0 0 1.09684344126795 0.859481068204812 "RB1;BARD1;MED21;ITGAV;SMARCA2;MED6;RCOR1"
"66" "TRANSFAC and JASPAR PWMs" "7/111" 0.475885228702613 0.865245870368388 0 0 1.07708049638024 0.799816894771409 "PLEKHG4;CBX5;TRIM26;NBPF14;CORO2B;HDAC9;BCAR1"
"67" "Cancer Cell Line Encyclopedia" "7/112" 0.485382101183069 0.869341076745795 0 0 1.06746370623399 0.771582900015843 "SYT4;SOX17;CLECL1;MUC13;MAGEC1;DCN;ELAVL3"
"68" "Humancyc 2016" "7/114" 0.504222170115064 0.889803829614818 0 0 1.04873627279129 0.71810988662286 "ITPKB;MAOB;INPP5D;BCKDHB;MSMO1;ALDOA;LSS"
"69" "Disease Perturbations from GEO down" "6/100" 0.535343529329582 0.931032224921012 0 0 1.02476515798463 0.640321052694836 "EIF4A2;EEF1B2;LDHB;RPS9;ALDOA;PPIA"
"70" "Genes Associated with NIH Grants" "6/100" 0.535343529329582 0.917731764564998 0 0 1.02476515798463 0.640321052694836 "RB1;CASP8;SP1;BCL2;PRKACA;ESR1"
"71" "LINCS L1000 Kinase Perturbations down" "6/100" 0.535343529329582 0.904805965064082 0 0 1.02476515798463 0.640321052694836 "NIN;RPN1;TIMELESS;OTUD7B;BIRC5;PPIA"
"72" "MGI Mammalian Phenotype 2013" "6/100" 0.535343529329582 0.892239215549303 0 0 1.02476515798463 0.640321052694836 "RB1;NOS1;ESR1;GLI3;FBN1;FOXA2"
"73" "MGI Mammalian Phenotype 2017" "6/100" 0.535343529329582 0.880016760541779 0 0 1.02476515798463 0.640321052694836 "GHR;BCL2;ESR1;GLI3;PAX2;FBN1"
"74" "Jensen COMPARTMENTS" "6/102" 0.554963379387162 0.899940615222425 0 0 1.00467172351434 0.591604109608556 "SEPT7;LAMP1;FMR1;PRDM10;GLI3;CTSB"
"75" "Reactome 2013" "9/155" 0.559006339923611 0.894410143877777 0 0 0.991708217404479 0.576772009489313 "CCNT2;PSMB5;ELL;PSMB2;NCBP2;GNG4;PRKACA;SOS1;POLR2J"
"76" "BioCarta 2013" "6/105" 0.583650450230898 0.921553342469838 0 0 0.975966817128218 0.525512279593148 "RB1;PRKAR1A;GNAQ;BCL2;SOS1;MAP2K6"
"77" "MGI Mammalian Phenotype Level 4" "6/105" 0.583650450230898 0.909585117242957 0 0 0.975966817128218 0.525512279593148 "RB1;NOS1;ESR1;GLI3;FBN1;FOXA2"
"78" "KEGG 2015" "6/106" 0.593000112090554 0.912307864754698 0 0 0.966759583004367 0.505190555688484 "RB1;MAPK10;E2F3;PRKACA;SOS1;ALDH7A1"
"79" "Reactome 2016" "6/106" 0.593000112090554 0.900759663935018 0 0 0.966759583004367 0.505190555688484 "PSMB5;PSMB2;FRS2;PPP2R5C;PRKACA;SOS1"
"80" "GO Biological Process 2013" "6/107" 0.602238003662442 0.903357005493662 0 0 0.957724446714606 0.485664515719751 "GHR;C5AR1;IL31RA;BCL2;ANG;TGFBR1"
"81" "Jensen TISSUES" "6/107" 0.602238003662442 0.892204449870284 0 0 0.957724446714606 0.485664515719751 "EEF1B2;ADSL;HNRNPK;SERBP1;NDRG1;CTSB"
"82" "OMIM Expanded" "6/111" 0.638016893038136 0.93368325810459 0 0 0.923211854040206 0.414882653192407 "CASP8;GNAQ;IRF1;PTPN22;PRKACA;TTN"
"83" "GO Cellular Component 2013" "6/114" 0.663556267589247 0.959358459165176 0 0 0.898916805249674 0.36868319888688 "TMED10;LAMP2;BCL2;BIRC5;GOPC;STEAP2"
"84" "ENCODE Histone Modifications 2015" "5/100" 0.703568622703707 1 0 0 0.85397096498719 0.300247534137108 "PYGO2;CCDC138;GSTO2;SLC25A14;TOMM6"
"85" "LINCS L1000 Kinase Perturbations up" "5/100" 0.703568622703707 0.993273349699351 0 0 0.85397096498719 0.300247534137108 "WSCD2;PCDH11X;GPR75;ATP2B3;XYLB"
"86" "Old CMAP up" "5/100" 0.703568622703707 0.981723659586568 0 0 0.85397096498719 0.300247534137108 "PMAIP1;SLC7A11;METTL7A;SAT1;ESR1"
"87" "RNA-Seq Disease Gene and Drug Signatures from GEO" "5/100" 0.703568622703707 0.97043947959132 0 0 0.85397096498719 0.300247534137108 "EIF4A2;HNRNPK;ALDOA;PPIA;EIF4B"
"88" "OMIM Disease" "6/120" 0.711121729731606 0.969711449634008 0 0 0.85397096498719 0.291128654694287 "CHEK2;IRF1;GLIS3;PTPN22;ESR1;TTN"
"89" "Virus Perturbations from GEO up" "5/103" 0.727824305227925 0.981336141880348 0 0 0.829098024259408 0.263400793351478 "HERC5;PCGF5;DHX58;TRIM22;HERC6"
"90" "HMDB Metabolites" "5/105" 0.743180140317213 0.990906853756285 0 0 0.813305680940181 0.2414028007765 "DGKB;PLSCR4;ATP11C;ATP10B;PRKD1"
"91" "LINCS L1000 Ligand Perturbations down" "5/109" 0.771954651320605 1 0 0 0.783459600905679 0.202782435223886 "GPNMB;RRAGD;METTL7A;DCN;PFN2"
"92" "KEGG 2013" "6/130" 0.779692728947198 1 0 0 0.788280890757407 0.196167936012095 "RB1;MAPK10;E2F3;PRKACA;SOS1;ALDH7A1"
"93" "Tissue Protein Expression from ProteomicsDB" "5/112" 0.791871082910014 1 0 0 0.76247407588142 0.177928414755681 "MMS22L;FANCA;UBE3B;TMEM18;ZNF577"
"94" "MSigDB Oncogenic Signatures" "6/140" 0.835216755903174 1 0 0 0.731975112846163 0.131802366653947 "ADAM19;KRT81;GCH1;STC2;BCL2;SLC7A11"
"95" "Drug Perturbations from GEO up" "4/100" 0.844221645606932 1 0 0 0.683176771989752 0.115689295019406 "ALDOA;SAT1;PPIA;ATF4"
"96" "DrugMatrix" "4/100" 0.844221645606932 1 0 0 0.683176771989752 0.115689295019406 "EEF1B2;MRFAP1;NREP;MRPS5"
"97" "NURSA Human Endogenous Complexome" "4/100" 0.844221645606932 1 0 0 0.683176771989752 0.115689295019406 "EIF4A2;TOP2A;HNRNPK;NDRG1"
"98" "Ligand Perturbations from GEO down" "4/101" 0.849681621996281 1 0 0 0.676412645534408 0.11018326522721 "EIF4A2;BTG1;NDRG1;DCN"
"99" "Reactome 2015" "4/101" 0.849681621996281 1 0 0 0.676412645534408 0.11018326522721 "PSMB5;PSMB2;PRKACA;SOS1"
"100" "Disease Perturbations from GEO up" "4/102" 0.854978731104369 1 0 0 0.669781149009561 0.104940430505926 "CD63;ALDOA;SAT1;PPIA"
"101" "Aging Perturbations from GEO down" "4/103" 0.860116273076363 1 0 0 0.663278419407527 0.0999478979027895 "SERPINE2;NREP;ALDOA;PPIA"
"102" "Epigenomics Roadmap HM ChIP-seq" "4/103" 0.860116273076363 1 0 0 0.663278419407527 0.0999478979027895 "TMEM168;MTX3;TTK;PTGR2"
"103" "SysMyo Muscle Gene Sets" "4/103" 0.860116273076363 1 0 0 0.663278419407527 0.0999478979027895 "COL5A2;COL6A3;NREP;FBN1"
"104" "Allen Brain Atlas up" "4/104" 0.8650975735484 0.998189507940461 0 0 0.656900742297839 0.0951934419114784 "MAOB;BNC2;ISL1;ESR1"
"105" "Microbe Perturbations from GEO up" "4/105" 0.869925976180691 0.994201115635076 0 0 0.650644544752145 0.0906654667500852 "SRGN;GBP7;IRF1;SAT1"
"106" "GTEx Tissue Sample Gene Expression Profiles up" "4/106" 0.874604835794809 0.990118682031859 0 0 0.644506388669578 0.0863529709284773 "KIAA0319;POU3F3;ELAVL3;CNTNAP4"
"107" "BioPlex 2017" "4/107" 0.879137511993566 0.985948611581569 0 0 0.638482964476404 0.0822455140214156 "MED21;LPAR1;MPPE1;GPR156"
"108" "Drug Perturbations from GEO down" "4/107" 0.879137511993566 0.976819457770629 0 0 0.638482964476404 0.0822455140214156 "EIF4A2;DNAJA1;ALDOA;PPIA"
"109" "Microbe Perturbations from GEO down" "4/107" 0.879137511993566 0.967857811369063 0 0 0.638482964476404 0.0822455140214156 "EIF4A2;EEF1B2;DNAJA1;ATP1B1"
"110" "ARCHS4 Kinases Coexp" "4/110" 0.891891987193264 0.972973076938107 0 0 0.621069792717957 0.0710567467275497 "SUN2;DNAJC6;NACC1;RAB6B"
"111" "ARCHS4 Cell-lines" "4/120" 0.926264822256809 1 0 0 0.569313976658127 0.0436066610096083 "PDGFD;EPSTI1;LPAR1;HDAC9"
"112" "GO Cellular Component 2017" "4/121" 0.929094506336881 0.995458399646658 0 0 0.56460890247087 0.0415240579792051 "CXADR;TMED10;FMR1;SHANK2"
"113" "Aging Perturbations from GEO up" "3/100" 0.937247024276227 0.995306574452631 0 0 0.512382578992314 0.0332066942731857 "RPS9;PPIA;CTSB"
"114" "GO Biological Process 2015" "3/100" 0.937247024276227 0.986575815027607 0 0 0.512382578992314 0.0332066942731857 "TRAF6;ADIPOQ;BCL2"
"115" "Single Gene Perturbations from GEO down" "3/100" 0.937247024276227 0.977996894896933 0 0 0.512382578992314 0.0332066942731857 "EIF4A2;LDHB;PPIA"
"116" "Single Gene Perturbations from GEO up" "3/100" 0.937247024276227 0.969565887182304 0 0 0.512382578992314 0.0332066942731857 "EIF4A2;SAT1;PPIA"
"117" "huMAP" "3/103" 0.944973334810577 0.969203420318541 0 0 0.497458814555645 0.0281554570493244 "RPS9;STAU2;GLYR1"
"118" "ENCODE TF ChIP-seq 2015" "2/102" 0.984571161987902 1 0 0 0.334890574504781 0.00520724741737356 "TACO1;TOMM22"
"119" "Jensen DISEASES" "2/103" 0.985355265247027 0.993635561593641 0 0 0.331639209703763 0.00489268236760034 "SATB2;TTN"
"120" "MCF7 Perturbations from GEO down" "1/102" 0.997906428052103 0.997906428052103 0 0 0.16744528725239 0.000350926229165216 "BCAS3"
